id,name,description,res_id,is_item
3101269,vintage bell earrings v,Earrings made of small bells that chime.,3101296.0,0
3101270,aged twisted ring v,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101271,gleaming jewel ring iv,A ring inlaid with a giant gemstone.,3101310.0,0
3101272,krieger faith ring iv,A gold ring worn by warriors.,3101311.0,0
3101273,grey mammoth brooch iv,A small brooch featuring a wooly mammoth design.,3101312.0,0
3101274,soul clamorous ring iii,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",3101322.0,0
3101275,hope decussate ring iii,A ring that has different special abilities depending on its form.,3101323.0,0
3101276,matyr ring ii,A ring with a divine might that senses and enhances certain abilities.,3101328.0,0
3101277,ancient flower ring,A pretty ring made of flowers.,3101277.0,0
3101278,gorgeous thorny ring,A cursed ring covered with thorns.,3101278.0,0
3101279,sacred ring of exorcism,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101280,ancient flower ring i,A pretty ring made of flowers.,3101277.0,0
3101281,gorgeous thorny ring i,A cursed ring covered with thorns.,3101278.0,0
3101282,sacred ring of exorcism i,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101283,ancient flower ring ii,A pretty ring made of flowers.,3101277.0,0
3101284,gorgeous thorny ring ii,A cursed ring covered with thorns.,3101278.0,0
3101285,sacred ring of exorcism ii,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101286,ancient flower ring iii,A pretty ring made of flowers.,3101277.0,0
3101287,gorgeous thorny ring iii,A cursed ring covered with thorns.,3101278.0,0
3101288,sacred ring of exorcism iii,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101289,ancient flower ring iv,A pretty ring made of flowers.,3101277.0,0
3101290,gorgeous thorny ring iv,A cursed ring covered with thorns.,3101278.0,0
3101291,sacred ring of exorcism iv,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101292,ancient flower ring v,A pretty ring made of flowers.,3101277.0,0
3101293,gorgeous thorny ring v,A cursed ring covered with thorns.,3101278.0,0
3101294,sacred ring of exorcism v,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101295,noble bright silver brooch,A brooch made of bright silver.,3101295.0,0
3101296,vintage bell earrings,Earrings made of small bells that chime.,3101296.0,0
3101297,aged twisted ring,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101298,noble bright silver brooch i,A brooch made of bright silver.,3101295.0,0
3101299,vintage bell earrings i,Earrings made of small bells that chime.,3101296.0,0
3101300,aged twisted ring i,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101301,noble bright silver brooch ii,A brooch made of bright silver.,3101295.0,0
3101302,vintage bell earrings ii,Earrings made of small bells that chime.,3101296.0,0
3101303,aged twisted ring ii,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101304,noble bright silver brooch iii,A brooch made of bright silver.,3101295.0,0
3101305,vintage bell earrings iii,Earrings made of small bells that chime.,3101296.0,0
3101306,aged twisted ring iii,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101307,noble bright silver brooch iv,A brooch made of bright silver.,3101295.0,0
3101308,vintage bell earrings iv,Earrings made of small bells that chime.,3101296.0,0
3101309,aged twisted ring iv,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101310,gleaming jewel ring,A ring inlaid with a giant gemstone.,3101310.0,0
3101311,krieger faith ring,A gold ring worn by warriors.,3101311.0,0
3101312,grey mammoth brooch,A small brooch featuring a wooly mammoth design.,3101312.0,0
3101313,gleaming jewel ring i,A ring inlaid with a giant gemstone.,3101310.0,0
3101314,krieger faith ring i,A gold ring worn by warriors.,3101311.0,0
3101315,grey mammoth brooch i,A small brooch featuring a wooly mammoth design.,3101312.0,0
3101316,gleaming jewel ring ii,A ring inlaid with a giant gemstone.,3101310.0,0
3101317,krieger faith ring ii,A gold ring worn by warriors.,3101311.0,0
3101318,grey mammoth brooch ii,A small brooch featuring a wooly mammoth design.,3101312.0,0
3101319,gleaming jewel ring iii,A ring inlaid with a giant gemstone.,3101310.0,0
3101320,krieger faith ring iii,A gold ring worn by warriors.,3101311.0,0
3101321,grey mammoth brooch iii,A small brooch featuring a wooly mammoth design.,3101312.0,0
3101322,soul clamorous ring,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",3101322.0,0
3101323,hope decussate ring,A ring that has different special abilities depending on its form.,3101323.0,0
3101324,soul clamorous ring i,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",3101322.0,0
3101325,hope decussate ring i,A ring that has different special abilities depending on its form.,3101323.0,0
3101326,soul clamorous ring ii,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",3101322.0,0
3101327,hope decussate ring ii,A ring that has different special abilities depending on its form.,3101323.0,0
3101328,matyr ring,A ring with a divine might that senses and enhances certain abilities.,3101328.0,0
3101329,death loop,One of the items given to members of the Morroc delegation.,3101329.0,0
3101330,matyr ring i,A ring with a divine might that senses and enhances certain abilities.,3101328.0,0
3101331,death loop i,One of the items given to members of the Morroc delegation.,3101329.0,0
3101332,ring of the wise king,A replica of the legendary ring of an ancient wise king who used to communicate with animals. Whoever wears it will learn the languages of other worlds.,3101332.0,0
3101333,pendant of maelstorm,A pendant that looks like a maelstrom.,3101333.0,0
3101334,ring of the archbishop,A shining ring with a mysterious power. The owner is said to be a religious leader.,3101334.0,0
3101335,death loop ii,One of the items given to members of the Morroc delegation.,3101329.0,0
3101336,ring of the wise king i,A replica of the legendary ring of an ancient wise king who used to communicate with animals. Whoever wears it will learn the languages of other worlds.,3101332.0,0
3101337,pendant of maelstorm i,A pendant that looks like a maelstrom.,3101333.0,0
3101338,ring of the archbishop i,A shining ring with a mysterious power. The owner is said to be a religious leader.,3101334.0,0
3101361,marquis' necklace,"The accessory symbolizing the Marquis identity will enhance its wearer’s Vitality, making them more indestructible as it is protected by the breath of life.",3101361.0,0
3101362,marquis' bracelet,"The accessory symbolizing the Marquis identity will enhance its wearer’s Luck, making them blessed by the gods.",3101362.0,0
3101395,ring of the wise king ii,A replica of the legendary ring of an ancient wise king who used to communicate with animals. Whoever wears it will learn the languages of other worlds.,3101332.0,0
3101396,pendant of maelstorm ii,A pendant that looks like a maelstrom.,3101333.0,0
3101397,ring of the archbishop ii,A shining ring with a mysterious power. The owner is said to be a religious leader.,3101334.0,0
3101398,gleaming jewel ring v,A ring inlaid with a giant gemstone.,3101310.0,0
3101399,krieger faith ring v,A gold ring worn by warriors.,3101311.0,0
3101400,grey mammoth brooch v,A small brooch featuring a wooly mammoth design.,3101312.0,0
3101401,noble bright silver brooch vi,A brooch made of bright silver.,3101295.0,0
3101402,vintage bell earrings vi,Earrings made of small bells that chime.,3101296.0,0
3101403,aged twisted ring vi,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101404,bone piece necklace i,"A neck ring made from a monster's spine. It has no superfluous decorations, and even the original structure of the bone can be seen from it.",3101106.0,0
3101405,corruption armband i,An armband carved with white feathers of spread wings. You can feel an unbelievable power housed within.,3101107.0,0
3101406,ancient flower ring vii,A pretty ring made of flowers.,3101277.0,0
3101407,gorgeous thorny ring vii,A cursed ring covered with thorns.,3101278.0,0
3101408,sacred ring of exorcism vii,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101409,soul clamorous ring iv,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",3101322.0,0
3101410,hope decussate ring iv,A ring that has different special abilities depending on its form.,3101323.0,0
3101411,matyr ring iii,A ring with a divine might that senses and enhances certain abilities.,3101328.0,0
3101412,death loop iii,One of the items given to members of the Morroc delegation.,3101329.0,0
3101417,duke's brooch,A brooch passed down from generation to generation by the duke of a kingdom. It provides a major Dexterity boost.,3101417.0,0
3101418,duke's earring,An earring passed down from generation to generation by the duke of a kingdom. It provides a major Intelligence boost.,3101418.0,0
3101419,duke's ring,A ring passed down from generation to generation by the duke of a kingdom. It provides a major Strength boost.,3101419.0,0
3101420,duke's pin,A pin passed down from generation to generation by the duke of a kingdom. It provides a major Agility boost.,3101420.0,0
3101421,duke's necklace,A necklace passed down from generation to generation by the duke of a kingdom. It provides a major Vitality boost.,3101421.0,0
3101422,duke's bracelet,A bracelet passed down from generation to generation by the duke of a kingdom. It provides a major Luck boost.,3101422.0,0
3101425,ancient flower ring viii,A pretty ring made of flowers.,3101277.0,0
3101426,gorgeous thorny ring viii,A cursed ring covered with thorns.,3101278.0,0
3101427,sacred ring of exorcism viii,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101428,noble bright silver brooch vii,A brooch made of bright silver.,3101295.0,0
3101429,vintage bell earrings vii,Earrings made of small bells that chime.,3101296.0,0
3101430,aged twisted ring vii,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101431,gleaming jewel ring vi,A ring inlaid with a giant gemstone.,3101310.0,0
3101432,krieger faith ring vi,A gold ring worn by warriors.,3101311.0,0
3101433,gray mammoth brooch vi,A small brooch featuring a wooly mammoth design.,3101312.0,0
3101434,soul clamorous ring v,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",3101322.0,0
3101435,hope decussate ring v,A ring that has different special abilities depending on its form.,3101323.0,0
3101436,matyr ring iv,A ring with a divine might that senses and enhances certain abilities.,3101328.0,0
3101437,death loop iv,One of the items given to members of the Morroc delegation.,3101329.0,0
3101438,ring of the wise king iii,A replica of the legendary ring of an ancient wise king who used to communicate with animals. Whoever wears it will learn the languages of other worlds.,3101332.0,0
3101439,pendant of maelstorm iii,A pendant that looks like a maelstrom.,3101333.0,0
3101440,ring of the archbishop iii,A shining ring with a mysterious power. The owner is said to be a religious leader.,3101334.0,0
3101441,bone piece necklace ii,"A neck ring made from a monster's spine. It has no superfluous decorations, and even the original structure of the bone can be seen from it.",3101106.0,0
3101442,corruption armband ii,An armband carved with white feathers of spread wings. You can feel an unbelievable power housed within.,3101107.0,0
3101475,osiris's brooch,Osiris's Brooch,3101475.0,0
3101476,osiris's earring,Osiris's Earring,3101476.0,0
3101477,osiris's ring,Osiris's Ring,3101477.0,0
3101478,osiris's pin,Osiris's Pin,3101478.0,0
3101479,osiris's necklace,Osiris's Necklace,3101479.0,0
3101480,osiris's bracelet,Osiris's Bracelet,3101480.0,0
3101487,ancient flower ring ix,A pretty ring made of flowers.,3101277.0,0
3101488,gorgeous thorny ring ix,A cursed ring covered with thorns.,3101278.0,0
3101489,sacred ring of exorcism ix,A ring representing the strong will and determination required to follow the path of priesthood. It contains the power to repel the forces of evil.,3101279.0,0
3101490,noble bright silver brooch viii,A brooch made of bright silver.,3101295.0,0
3101491,vintage bell earrings viii,Earrings made of small bells that chime.,3101296.0,0
3101492,aged twisted ring viii,A brooch that seems to be tangled up like a knot.,3101297.0,0
3101493,gleaming jewel ring vii,A ring inlaid with a giant gemstone.,3101310.0,0
3101494,krieger faith ring vii,A gold ring worn by warriors.,3101311.0,0
3101495,grey mammoth brooch vii,A small brooch featuring a wooly mammoth design.,3101312.0,0
3101496,soul clamorous ring vi,"An item that makes people shout out, improving their mood when they are down. It seems to be able to inspire people.",3101322.0,0
3101497,hope decussate ring vi,A ring that has different special abilities depending on its form.,3101323.0,0
3101498,matyr ring v,A ring with a divine might that senses and enhances certain abilities.,3101328.0,0
3101499,death loop v,One of the items given to members of the Morroc delegation.,3101329.0,0
3101500,ring of the wise king iv,A replica of the legendary ring of an ancient wise king who used to communicate with animals. Whoever wears it will learn the languages of other worlds.,3101332.0,0
3101501,pendant of maelstorm iv,A pendant that looks like a maelstrom.,3101333.0,0
3101502,ring of the archbishop iv,A shining ring with a mysterious power. The owner is said to be a religious leader.,3101334.0,0
3101503,bone piece necklace iii,"A neck ring made from a monster's spine. It has no superfluous decorations, and even the original structure of the bone can be seen from it.",3101106.0,0
3101504,corruption armband iii,An armband carved with white feathers of spread wings. You can feel an unbelievable power housed within.,3101107.0,0
3201007,adventurer's attack manual,A manual carried by those who love to adventure. It is particularly useful for enhancing Strength and Vitality.,3201007.0,0
3201008,adventurer's assault manual,A manual carried by those who love to adventure. It is particularly useful for enhancing Strength and Luck.,3201008.0,0
3201009,adventurer's chant manual,A manual carried by those who love to adventure. It is particularly useful for enhancing Dexterity and Intelligence.,3201011.0,0
3201010,adventurer's balance manual,A manual carried by those who love to adventure. It is particularly useful for enhancing Vitality and Intelligence.,3201012.0,0
3201011,adventurer's analysis manual,A manual carried by those who love to adventure. It is particularly useful for enhancing Luck and Agility.,3201009.0,0
3201012,adventurer's swift manual,A manual carried by those who love to adventure. It is particularly useful for enhancing Dexterity and Agility.,3201010.0,0
3201013,veteran's attack manual,A manual commonly used by veterans. It is particularly useful for enhancing Strength and Vitality.,3201013.0,0
3201014,veteran's assault manual,A manual commonly used by veterans. It is particularly useful for enhancing Strength and Luck.,3201014.0,0
3201015,veteran's chant manual,A manual commonly used by veterans. It is particularly useful for enhancing Dexterity and Intelligence.,3201017.0,0
3201016,veteran's balance manual,A manual commonly used by veterans. It is particularly useful for enhancing Vitality and Intelligence.,3201018.0,0
3201017,veteran's analysis manual,A manual commonly used by veterans. It is particularly useful for enhancing Luck and Agility.,3201015.0,0
3201018,veteran's inner swift manual,A manual commonly used by veterans. It is particularly useful for enhancing Dexterity and Agility.,3201016.0,0
3201019,guardian pendant,A black-winged pendant that has a mysterious power.,3201019.0,0
3201020,leaf talisman,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201022.0,0
3201021,sacred incense,Sacred incense that grants good luck.,3201021.0,0
3201022,marquis' attack figure,A figure that shows the marquis identity will enhance Strength and Vitality. Knights of Sword and Shield represent steadfastness and glory.,3201022.0,0
3201023,directive,A record of the canyon mission. Automatically disappears when the time is up.,3201023.0,0
3201024,certificate,Automatically disappears when you get the certificate proving that the quest has been completed.,3201024.0,0
3201025,vesper core,Seems to be part of the vesper bell that is purportedly able to stimulate magic.,3201025.0,0
3201026,marquis' assault figure,A figure that shows the marquis identity will enhance Strength and Luck. Hammer Knights represent supreme power.,3201026.0,0
3201027,attack medal,A warrior's medal of honor that greatly boosts Strength and Vitality.,3201027.0,0
3201028,assault medal,A warrior's medal of honor that greatly boosts Strength and Luck.,3201028.0,0
3201029,chant medal,A warrior's medal of honor that greatly boosts Dexterity and Intelligence.,3201031.0,0
3201030,balance medal,A warrior's medal of honor that greatly boosts Vitality and Intelligence.,3201032.0,0
3201031,analysis medal,A warrior's medal of honor that greatly boosts Luck and Agility.,3201029.0,0
3201032,swift medal,A warrior's medal of honor that greatly boosts Dexterity and Agility.,3201030.0,0
3201033,marquis' chant figure,A figure that shows the marquis identity will enhance Dexterity and Intelligence. Staff-wielding sages represent the surge of magic.,3201033.0,0
3201034,pendant of harmony,A pendant that promotes harmony.,3201034.0,0
3201035,marquis' balance figure,A figure that shows the marquis identity will enhance Vitality and Intelligence. Chanting men represent the wisdom of omniscience.,3201035.0,0
3201036,golden bell,An accessory that instantly makes a beast look more majestic when hung from its neck.,3201036.0,0
3201037,marquis' analysis figure,A figure that shows the marquis identity will enhance Luck and Agility. Hidden Rangers represent dexterity and tact.,3201037.0,0
3201043,marquis' swift figure,A figure that shows the marquis identity will enhance Dexterity and Agility. Crossbow wielders represent precision and ease.,3201043.0,0
3201044,seal of cathedral,A purple gemstone ring that is given to priests in training.,3201044.0,0
3201045,blessing of luna,A necklace with the blessing of Luna.,3201045.0,0
3201049,attack figure,A figure conferred to warriors by the royal family. It greatly boosts Strength and Vitality.,3201049.0,0
3201050,assault figure,A figure conferred to warriors by the royal family. It greatly boosts Strength and Luck.,3201050.0,0
3201051,chant figure,A figure conferred to warriors by the royal family. It greatly boosts Dexterity and Intelligence.,3201053.0,0
3201052,balance figure,A figure conferred to warriors by the royal family. It greatly boosts Vitality and Intelligence.,3201054.0,0
3201053,analysis figure,A figure conferred to warriors by the royal family. It greatly boosts Luck and Agility.,3201051.0,0
3201054,swift figure,A figure conferred to warriors by the royal family. It greatly boosts Dexterity and Agility.,3201052.0,0
3201058,pendant of maelstorm,A pendant that looks like a maelstrom.,3201058.0,0
3201068,viscount attack figure,"A talisman that Goibne made for a bet against his rival, Dulb.",3201068.0,0
3201069,viscount assault figure,A figure passed down from generation to generation by the viscount of a kingdom. It greatly boosts Strength and Luck.,3201088.0,0
3201070,viscount chant figure,A figure passed down from generation to generation by the viscount of a kingdom. It greatly boosts Dexterity and Intelligence.,3201070.0,0
3201071,imperial guard's attack manual,A manual carried by the Imperial Guard. It is particularly useful for enhancing Strength and Vitality.,3201071.0,0
3201072,imperial guard's assault manual,A manual carried by the Imperial Guard. It is particularly useful for enhancing Strength and Luck.,3201072.0,0
3201073,imperial guard's chant manual,A manual carried by the Imperial Guard. It is particularly useful for enhancing Dexterity and Intelligence.,3201075.0,0
3201074,imperial guard's balance manual,A manual carried by the Imperial Guard. It is particularly useful for enhancing Vitality and Intelligence.,3201076.0,0
3201075,imperial guard's analysis manual,A manual carried by the Imperial Guard. It is particularly useful for enhancing Luck and Agility.,3201073.0,0
3201076,imperial guard's swift manual,A manual carried by the Imperial Guard. It is particularly useful for enhancing Dexterity and Agility.,3201074.0,0
3201077,lord's attack figure,A figure carried by the lord of a kingdom. It greatly boosts Strength and Vitality.,3201077.0,0
3201078,lord's assault figure,A figure carried by the lord of a kingdom. It greatly boosts Strength and Luck.,3201078.0,0
3201079,lord's chant figure,A figure carried by the lord of a kingdom. It greatly boosts Dexterity and Intelligence.,3201081.0,0
3201080,lord's balance figure,A figure carried by the lord of a kingdom. It greatly boosts Vitality and Intelligence.,3201082.0,0
3201081,lord's analysis figure,A figure carried by the lord of a kingdom. It greatly boosts Luck and Agility.,3201079.0,0
3201082,lord's swift figure,A figure carried by the lord of a kingdom. It greatly boosts Dexterity and Agility.,3201080.0,0
3201083,sacred incense i,Sacred incense that grants good luck.,3201021.0,0
3201084,leaf talisman i,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201022.0,0
3201085,sacred incense ii,Sacred incense that grants good luck.,3201021.0,0
3201086,leaf talisman ii,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201022.0,0
3201087,viscount balance figure,A figure passed down from generation to generation by the viscount of a kingdom. It greatly boosts Vitality and Intelligence.,3201087.0,0
3201088,viscount analysis figure,A figure passed down from generation to generation by the viscount of a kingdom. It greatly boosts Luck and Agility.,3201069.0,0
3201089,viscount swift figure,A figure passed down from generation to generation by the viscount of a kingdom. It greatly boosts Dexterity and Agility.,3201089.0,0
3201090,crow feather token,"It's clearly a feather dropped from a Valkyrie's wings, so why is it stained with such a deep color?",3201090.0,0
3201091,woolly mammoth brooch i,A small brooch featuring a wooly mammoth design.,3101025.0,0
3201092,brisingamen i,A necklace once worn by the goddess Freyja. This holy item grants its wearer beauty and powerful abilities.,3101026.0,0
3201093,forgotten statue,"A statue with a strange shape. At first glance, it looks like a bird flapping its wings, but upon closer inspection, it looks like an Obeaune diving into the water. If you look at it too long, you'll gradually forget the passage of time...",3201093.0,0
3201095,silver bracelet i,A bracelet that has patterns similar to those of the master of time.,3101035.0,0
3201096,honor ring i,A ring symbolizing allegiance to the Rune-Midgarts Kingdom,3101036.0,0
3201097,silver bracelet ii,A bracelet that has patterns similar to those of the master of time.,3101035.0,0
3201098,honor ring ii,A ring symbolizing allegiance to the Rune-Midgarts Kingdom,3101036.0,0
3201099,certificate i,Automatically disappears when you get the certificate proving that the quest has been completed.,3201024.0,0
3201112,sacred incense ⅲ,Sacred incense that grants good luck.,3201021.0,0
3201113,leaf talisman ⅲ,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201022.0,0
3201114,sacred incense iv,Sacred incense that grants good luck.,3201021.0,0
3201115,leaf talisman iv,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201022.0,0
3201116,sacred incense v,Sacred incense that grants good luck.,3201021.0,0
3201117,leaf talisman v,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201022.0,0
3201118,dusty ornament i,A dust-covered ornament that still shines with infinite power.,3201021.0,0
3201119,spotless statuette i,A pure and immaculate statue that inspires reverence.,3201022.0,0
3201120,dusty ornament ii,A dust-covered ornament that still shines with infinite power.,3201021.0,0
3201121,spotless statuette ii,A pure and immaculate statue that inspires reverence.,3201022.0,0
3201122,dusty ornament ⅲ,A dust-covered ornament that still shines with infinite power.,3201021.0,0
3201123,spotless statuette ⅲ,A pure and immaculate statue that inspires reverence.,3201022.0,0
3201124,dusty ornament iv,A dust-covered ornament that still shines with infinite power.,3201021.0,0
3201125,spotless statuette iv,A pure and immaculate statue that inspires reverence.,3201022.0,0
3201126,directive ii,A record of the canyon mission. Automatically disappears when the time is up.,3201023.0,0
3201127,guardian pendant ii,A black-winged pendant that has a mysterious power.,3201019.0,0
3201128,directive ⅲ,A record of the canyon mission. Automatically disappears when the time is up.,3201023.0,0
3201129,guardian pendant ⅲ,A black-winged pendant that has a mysterious power.,3201019.0,0
3201144,elegant incense,Sacred incense that grants good luck.,3201144.0,0
3201145,autumn talisman,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201145.0,0
3201146,elegant incense i,Sacred incense that grants good luck.,3201144.0,0
3201147,autumn talisman i,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201145.0,0
3201148,elegant incense ii,Sacred incense that grants good luck.,3201144.0,0
3201149,autumn talisman ii,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201145.0,0
3201150,elegant incense iii,Sacred incense that grants good luck.,3201144.0,0
3201151,autumn talisman iii,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201145.0,0
3201152,elegant incense iv,Sacred incense that grants good luck.,3201144.0,0
3201153,autumn talisman iv,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201145.0,0
3201154,elegant incense v,Sacred incense that grants good luck.,3201144.0,0
3201155,autumn talisman v,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201145.0,0
3201156,nostalgic ornament,A dust-covered ornament that still shines with infinite power.,3201156.0,0
3201157,glorious statuette,A pure and immaculate statue that inspires reverence.,3201157.0,0
3201158,nostalgic ornament i,A dust-covered ornament that still shines with infinite power.,3201156.0,0
3201159,glorious statuette i,A pure and immaculate statue that inspires reverence.,3201157.0,0
3201160,nostalgic ornament ii,A dust-covered ornament that still shines with infinite power.,3201156.0,0
3201161,glorious statuette ii,A pure and immaculate statue that inspires reverence.,3201157.0,0
3201162,nostalgic ornament iii,A dust-covered ornament that still shines with infinite power.,3201156.0,0
3201163,glorious statuette iii,A pure and immaculate statue that inspires reverence.,3201157.0,0
3201164,nostalgic ornament iv,A dust-covered ornament that still shines with infinite power.,3201156.0,0
3201165,glorious statuette iv,A pure and immaculate statue that inspires reverence.,3201157.0,0
3201166,scarlet directive,A record of the canyon mission. Automatically disappears when the time is up.,3201166.0,0
3201167,pendant of protection,A black-winged pendant that has a mysterious power.,3201167.0,0
3201168,scarlet directive i,A record of the canyon mission. Automatically disappears when the time is up.,3201166.0,0
3201169,pendant of protection i,A black-winged pendant that has a mysterious power.,3201167.0,0
3201170,scarlet directive ii,A record of the canyon mission. Automatically disappears when the time is up.,3201166.0,0
3201171,pendant of protection ii,A black-winged pendant that has a mysterious power.,3201167.0,0
3201172,scarlet directive iii,A record of the canyon mission. Automatically disappears when the time is up.,3201166.0,0
3201173,pendant of protection iii,A black-winged pendant that has a mysterious power.,3201167.0,0
3201174,pendant of eternal,A pendant that promotes harmony.,3201174.0,0
3201175,sacred bell,An accessory that instantly makes a beast look more majestic when hung from its neck.,3201175.0,0
3201176,pendant of eternal i,A pendant that promotes harmony.,3201174.0,0
3201177,sacred bell i,An accessory that instantly makes a beast look more majestic when hung from its neck.,3201175.0,0
3201178,pendant of eternal ii,A pendant that promotes harmony.,3201174.0,0
3201179,sacred bell ii,An accessory that instantly makes a beast look more majestic when hung from its neck.,3201175.0,0
3201180,vesper core,Seems to be part of the vesper bell that is purportedly able to stimulate magic.,3201180.0,0
3201181,certificate,Automatically disappears when you get the certificate proving that the quest has been completed.,3201181.0,0
3201182,vespar core i,Seems to be part of the vesper bell that is purportedly able to stimulate magic.,3201180.0,0
3201183,certificate i,Automatically disappears when you get the certificate proving that the quest has been completed.,3201181.0,0
3201184,blessing of luna,A necklace with the blessing of Luna.,3201184.0,0
3201185,seal of cathedral,A purple gemstone ring that is given to priests in training.,3201185.0,0
3201217,blessing of luna ii,A necklace with the blessing of Luna.,3201184.0,0
3201218,seal of cathedral ii,A purple gemstone ring that is given to priests in training.,3201185.0,0
3201219,scarlet directive v,A record of the canyon mission. Automatically disappears when the time is up.,3201166.0,0
3201220,pendant of protection v,A black-winged pendant that has a mysterious power.,3201167.0,0
3201221,nostalgic ornament vi,A dust-covered ornament that still shines with infinite power.,3201156.0,0
3201222,glorious statuette vi,A pure and immaculate statue that inspires reverence.,3201157.0,0
3201223,crow feather token i,"It's clearly a feather dropped from a Valkyrie's wings, so why is it stained with such a deep color?",3201090.0,0
3201224,forgotten statue i,"A statue with a strange shape. At first glance, it looks like a bird flapping its wings, but upon closer inspection, it looks like an Obeaune diving into the water. If you look at it too long, you'll gradually forget the passage of time...",3201093.0,0
3201225,elegant incense vii,Sacred incense that grants good luck.,3201144.0,0
3201226,autumn talisman vii,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201145.0,0
3201227,pendant of eternal iv,A pendant that promotes harmony.,3201174.0,0
3201228,sacred bell iv,An accessory that instantly makes a beast look more majestic when hung from its neck.,3201175.0,0
3201229,vesper core iii,Seems to be part of the vesper bell that is purportedly able to stimulate magic.,3201180.0,0
3201230,certificate iii,Automatically disappears when you get the certificate proving that the quest has been completed.,3201181.0,0
3201235,duke's attack figure,A figure passed down from generation to generation by the duke of a kingdom. It greatly boosts Strength and Vitality.,3201235.0,0
3201236,duke's assault figure,A figure passed down from generation to generation by the duke of a kingdom. It greatly boosts Strength and Luck.,3201236.0,0
3201237,duke's chant figure,A figure passed down from generation to generation by the duke of a kingdom. It greatly boosts Dexterity and Intelligence.,3201237.0,0
3201238,duke's balance figure,A figure passed down from generation to generation by the duke of a kingdom. It greatly boosts Vitality and Intelligence.,3201238.0,0
3201239,duke's analysis figure,A figure passed down from generation to generation by the duke of a kingdom. It greatly boosts Luck and Agility.,3201239.0,0
3201240,duke's swift figure,A figure passed down from generation to generation by the duke of a kingdom. It greatly boosts Dexterity and Agility.,3201240.0,0
3201243,elegant incense viii,Sacred incense that grants good luck.,3201144.0,0
3201244,autumn talisman viii,"A seemingly long-forgotten bookmark. The leaves are very dry, so take care in case it crumbles.",3201145.0,0
3201245,nostalgic ornament vii,A dust-covered ornament that still shines with infinite power.,3201156.0,0
3201246,glorious statuette vii,A pure and immaculate statue that inspires reverence.,3201157.0,0
3201247,scarlet directive vi,A record of the canyon mission. Automatically disappears when the time is up.,3201166.0,0
3201248,pendant of protection vi,A black-winged pendant that has a mysterious power.,3201167.0,0
3201249,pendant of eternal v,A pendant that promotes harmony.,3201174.0,0
3201250,sacred bell v,An accessory that instantly makes a beast look more majestic when hung from its neck.,3201175.0,0
3201251,vesper core iv,Seems to be part of the vesper bell that is purportedly able to stimulate magic.,3201180.0,0
3201252,certificate iv,Automatically disappears when you get the certificate proving that the quest has been completed.,3201181.0,0
3201253,blessing of luna iii,A necklace with the blessing of Luna.,3201184.0,0
3201254,seal of cathedral iii,A purple gemstone ring that is given to priests in training.,3201185.0,0
