id,drop_collections_id,material_id,weight,amount
8511,1020419101,10413206,1,1
8512,1020419101,10413207,1,1
8513,1020419101,10413208,1,1
8514,1020419101,10413209,1,1
8515,1020419101,10413210,1,1
8516,1020419101,10413211,1,1
8517,1020419101,10413212,1,1
8518,1020419101,10413213,1,1
8519,1020419101,10413214,1,1
8520,1020419101,10413215,1,1
8521,1020419101,10413216,1,1
8522,1020419101,10413217,1,1
8523,1020419101,10413218,1,1
8524,1020419101,10413219,1,1
8525,1020419101,10413220,1,1
8526,1020419101,10413221,1,1
8527,1020419201,10102003,1,1
8528,1020419201,10102019,1,1
8529,1020419201,10102013,1,1
8530,1020419201,10102002,1,1
8531,1020419201,10103003,1,1
8532,1020419201,10102004,1,1
8533,1020419201,10104002,1,1
8534,1020419201,10104001,1,1
8535,1020419201,10102011,1,1
8536,1020419201,10101001,1,1
8537,1020419201,10101023,1,1
8538,1020419201,10101004,1,1
8539,1020419201,10101021,1,1
8540,1020419201,10107002,1,1
8541,1020419201,10101025,1,1
8542,1020419201,10101006,1,1
8543,1020419201,10101003,1,1
8544,1020419201,10101013,1,1
8545,1020419201,10107001,1,1
8546,1020419201,10106001,1,1
8547,1020419201,10106002,1,1
8548,1020419201,10106004,1,1
8549,1020419201,10106006,1,1
8550,1020419201,10106008,1,1
8551,1020419201,10102001,1,1
8552,1020419201,10101002,1,1
8553,1020419201,10101010,1,1
8554,1020419201,10105001,1,1
8555,1020419201,10102016,1,1
8556,1020419201,10101008,1,1
8557,1020419301,10101005,1,1
8558,1020419301,10102005,1,1
8559,1020419301,10102014,1,1
8560,1020419301,10106013,1,1
8561,1020419301,10103018,1,1
8562,1020419301,10103001,1,1
8563,1020419301,10104006,1,1
8564,1020419301,10101059,1,1
8565,1020419301,10102010,1,1
8566,1020419301,10107017,1,1
8567,1020419301,10102025,1,1
8568,1020419301,10101048,1,1
8569,1020419301,10101040,1,1
8570,1020419301,10107006,1,1
8571,1020419301,10101033,1,1
8572,1020419301,10101022,1,1
8573,1020419301,10101009,1,1
8574,1020419301,10101011,1,1
8575,1020419301,10106005,1,1
8576,1020419301,10106007,1,1
8577,1020419301,10106003,1,1
8578,1020419301,10106009,1,1
8579,1020419301,10106015,1,1
8580,1020419301,10106014,1,1
8581,1020419301,10105003,1,1
8582,1020419301,10105002,1,1
8583,1020419301,10101058,1,1
8584,1020419301,10105013,1,1
8585,1020419301,10105004,1,1
8586,1020419301,10101034,1,1
8587,1020419401,10102020,1,1
8588,1020419401,10102009,1,1
8589,1020419401,10102007,1,1
8590,1020419401,10103004,1,1
8591,1020419401,10103006,1,1
8592,1020419401,10103002,1,1
8593,1020419401,10104004,1,1
8594,1020419401,10102006,1,1
8595,1020419401,10103005,1,1
8596,1020419401,10101028,1,1
8597,1020419401,10101035,1,1
8598,1020419401,10101036,1,1
8599,1020419401,10101024,1,1
8600,1020419401,10101015,1,1
8601,1020419401,10101016,1,1
8602,1020419401,10101031,1,1
8603,1020419401,10101027,1,1
8604,1020419401,10101032,1,1
8605,1020419401,10101026,1,1
8606,1020419401,10101047,1,1
8607,1020419401,10106028,1,1
8608,1020419401,10106010,1,1
8609,1020419401,10106011,1,1
8610,1020419401,10106027,1,1
8611,1020419401,10107007,1,1
8612,1020419401,10101060,1,1
8613,1020419401,10106032,1,1
8614,1020419401,10101030,1,1
8615,1020419401,10105012,1,1
8616,1020419401,10104005,1,1
8617,1020420801,10204103,1,2
8618,1020420802,10424005,1,2
8619,1020420803,10424009,1,1
8620,1020420804,10219002,1,1
8621,1020420805,10219003,1,1
8622,1020421101,10405076,1,1
8623,1020421102,10219198,1,1
8624,1020421103,10219199,1,1
8625,1020421104,10102020,1,1
8626,1020421104,10101028,1,1
8627,1020421104,10101035,1,1
8628,1020421104,10101026,1,1
8629,1020421104,10101036,1,1
8630,1020421104,10107007,1,1
8631,1020421104,10103004,1,1
8632,1020421104,10104004,1,1
8633,1020421104,10101024,1,1
8634,1020421104,10101027,1,1
8635,1020421104,10101047,1,1
8636,1020421104,10101060,1,1
8637,1020421104,10102009,1,1
8638,1020421104,10101015,1,1
8639,1020421104,10101016,1,1
8640,1020421104,10101031,1,1
8641,1020421104,10103006,1,1
8642,1020421104,10106032,1,1
8643,1020421104,10102006,1,1
8644,1020421104,10106028,1,1
8645,1020421104,10106010,1,1
8646,1020421104,10101030,1,1
8647,1020421104,10105012,1,1
8648,1020421104,10104005,1,1
8649,1020421104,10103005,1,1
8650,1020421104,10106011,1,1
8651,1020421104,10102007,1,1
8652,1020421104,10101032,1,1
8653,1020421104,10103002,1,1
8654,1020421104,10106027,1,1
8655,1020421104,10107008,1,1
8656,1020421104,10106012,1,1
8657,1020421104,10101050,1,1
8658,1020421104,10106019,1,1
8659,1020421104,10107009,1,1
8660,1020421104,10101051,1,1
8661,1020421104,10102021,1,1
8662,1020421104,10101007,1,1
8663,1020421104,10107013,1,1
8664,1020421104,10101029,1,1
8665,1020421104,10107010,1,1
8666,1020421104,10105006,1,1
8667,1020421104,10102008,1,1
8668,1020421104,10106020,1,1
8669,1020421104,10102015,1,1
8670,1020421104,10106016,1,1
8671,1020421104,10104008,1,1
8672,1020421104,10101017,1,1
8673,1020421104,10103007,1,1
8674,1020421104,10104007,1,1
8675,1020421104,10106018,1,1
8676,1020421104,10101061,1,1
8677,1020421104,10103008,1,1
8678,1020421104,10103016,1,1
8679,1020421104,10101063,1,1
8680,1020421104,10101062,1,1
8681,1020421104,10103009,1,1
8682,1020421104,10104016,1,1
8683,1020421104,10101064,1,1
8684,1020421104,10107011,1,1
8685,1020421105,10101038,1,1
8686,1020421105,10101065,1,1
8687,1020421105,10101066,1,1
8688,1020421105,10105005,1,1
8689,1020421105,10103010,1,1
8690,1020421105,10103020,1,1
8691,1020421105,10101067,1,1
8692,1020421105,10101049,1,1
8693,1020421105,10107018,1,1
8694,1020421105,10103019,1,1
8695,1020421105,10101019,1,1
8696,1020421105,10105028,1,1
8697,1020421105,10104009,1,1
8698,1020421105,10106024,1,1
8699,1020421105,10101037,1,1
8700,1020421105,10105007,1,1
8701,1020421105,10101039,1,1
8702,1020421105,10106047,1,1
8703,1020421105,10101068,1,1
8704,1020421105,10101020,1,1
8705,1020421105,10107012,1,1
8706,1020421105,10105029,1,1
8707,1020421105,10106048,1,1
8708,1020421105,10105008,1,1
8709,1020421105,10101041,1,1
8710,1020421105,10106021,1,1
8711,1020421105,10101083,1,1
8712,1020421105,10106033,1,1
8713,1020421105,10102027,1,1
8714,1020421105,10106034,1,1
8715,1020421105,10102029,1,1
8716,1020421105,10101084,1,1
8717,1020421105,10104021,1,1
8718,1020421105,10106052,1,1
8719,1020421105,10102030,1,1
8720,1020421105,10105030,1,1
8721,1020421105,10101085,1,1
8722,1020421105,10105034,1,1
8723,1020421105,10103023,1,1
8724,1020421105,10101086,1,1
8725,1020421105,10106053,1,1
8726,1020421105,10105035,1,1
8727,1020421105,10101092,1,1
8728,1020421105,10106054,1,1
8729,1020421105,10103024,1,1
8730,1020421105,10101093,1,1
8731,1020421105,10106055,1,1
8732,1020421105,10105036,1,1
8733,1020421105,10101094,1,1
8734,1020421105,10105037,1,1
8735,1021904801,10207002,200,1
8736,1021904801,10206008,25,1
8737,1021904801,10901001,1200,1
8738,1021904801,10901002,500,1
8739,1021904801,10901008,275,1
8740,1021904801,10406655,1300,1
8741,1021904801,10406656,1300,1
8742,1021904801,10406652,1300,1
8743,1021904801,10406653,1300,1
8744,1021904801,10406654,1300,1
8745,1021904801,10406657,1300,1
8746,1021918101,10219182,2,1
8747,1021918101,10219183,33,1
8748,1021918101,10204043,65,2000
8755,1021923601,10219128,5000,1
8756,1021923601,10206008,20000,1
8757,1021923601,10219008,5000,1
8758,1021923601,10204133,20000,1
8759,1021923601,10204129,3000,7
8762,1021923601,10214002,10,1
8763,1021923601,10204183,100,1
8764,1021923601,10204133,500,10
8765,1021923601,10204137,5,1
8766,1021923601,10204136,5,1
8767,1021923601,10204135,5,1
8768,1021923601,10204134,5,1
8769,1021923601,10214005,2,1
8770,1021923601,10214001,2,1
8771,1021923601,10912017,2,1
8772,1021923701,10202003,9,3
8773,1021923701,10202004,9,3
8774,1021923701,10201018,48,10
8775,1021923701,10202032,48,1
8776,1021923701,10202030,48,1
8777,1021923701,10202029,48,1
8778,1021923701,10202031,48,1
8779,1021923701,10201031,48,1
8780,1021923701,10201029,48,1
8781,1021923701,10201028,48,1
8782,1021923701,10201030,48,1
8783,1021923701,10201033,238,100
8784,1021923701,10201026,238,40
8785,1021923701,10201035,70,12
8786,1021923701,4107084,4,1
8787,1021924801,10217118,9,1
8788,1021924801,10217119,1,1
8789,1021926301,10217120,2,10
8790,1021926301,10217121,8,5
8791,1021930601,10219307,10,1
8792,1021930601,10219308,330,1
8793,1021930601,10204043,660,700
8794,1021943001,10202003,1300,3
8795,1021943001,10202004,1300,3
8796,1021943001,10202032,13800,1
8797,1021943001,10202030,13800,1
8798,1021943001,10202029,13800,1
8799,1021943001,10202031,13800,1
8800,1021943001,10201033,13800,100
8801,1021943001,10201026,13800,40
8802,1021943001,10219407,3,1
8803,1021943001,4107088,12,1
8804,1021943002,10102037,1,1
8805,1021943002,10103031,1,1
8806,1021943002,10104029,1,1
8807,1021943002,10106072,1,1
8808,1021943002,10105056,1,1
8809,1021943003,10102038,1,1
8810,1021943003,10103032,1,1
8811,1021943003,10104030,1,1
8812,1021943003,10102039,1,1
8813,1021943003,10103033,1,1
8814,1021943003,10104031,1,1
8815,1021943003,10101121,1,1
8816,1021943003,10106073,1,1
8817,1021943003,10105057,1,1
8818,1021943101,10201018,120,125
8819,1021943101,10201031,120,8
8820,1021943101,10201029,120,8
8821,1021943101,10201028,120,8
8822,1021943101,10201030,120,8
8823,1021943101,10201035,120,135
8824,1021943101,10214023,1,1
8825,1021943101,10219407,5,1
8826,1021943101,4107088,12,1
8827,1021943101,10219432,10,1
8828,1021943102,10102038,1,1
8829,1021943102,10103032,1,1
8830,1021943102,10104030,1,1
8831,1021943102,10102039,1,1
8832,1021943102,10103033,1,1
8833,1021943102,10104031,1,1
8834,1021943102,10101121,1,1
8835,1021943102,10106073,1,1
8836,1021943102,10105057,1,1
8837,1021947601,10102037,1,1
8838,1021947601,10103031,1,1
8839,1021947601,10104029,1,1
8840,1021947601,10106072,1,1
8841,1021947601,10105056,1,1
8842,1021951001,10405078,1,1
8843,1021951002,10219511,1,1
8844,1021951003,10219512,1,1
8845,1021951004,10102020,1,1
8846,1021951004,10101028,1,1
8847,1021951004,10101035,1,1
8848,1021951004,10101026,1,1
8849,1021951004,10101036,1,1
8850,1021951004,10107007,1,1
8851,1021951004,10103004,1,1
8852,1021951004,10104004,1,1
8853,1021951004,10101024,1,1
8854,1021951004,10101027,1,1
8855,1021951004,10101047,1,1
8856,1021951004,10101060,1,1
8857,1021951004,10102009,1,1
8858,1021951004,10101015,1,1
8859,1021951004,10101016,1,1
8860,1021951004,10101031,1,1
8861,1021951004,10103006,1,1
8862,1021951004,10106032,1,1
8863,1021951004,10102006,1,1
8864,1021951004,10106028,1,1
8865,1021951004,10106010,1,1
8866,1021951004,10101030,1,1
8867,1021951004,10105012,1,1
8868,1021951004,10104005,1,1
8869,1021951004,10103005,1,1
8870,1021951004,10106011,1,1
8871,1021951004,10102007,1,1
8872,1021951004,10101032,1,1
8873,1021951004,10103002,1,1
8874,1021951004,10106027,1,1
8875,1021951004,10107008,1,1
8876,1021951004,10106012,1,1
8877,1021951004,10101050,1,1
8878,1021951004,10106019,1,1
8879,1021951004,10107009,1,1
8880,1021951004,10101051,1,1
8881,1021951004,10102021,1,1
8882,1021951004,10101007,1,1
8883,1021951004,10107013,1,1
8884,1021951004,10101029,1,1
8885,1021951004,10107010,1,1
8886,1021951004,10105006,1,1
8887,1021951004,10102008,1,1
8888,1021951004,10106020,1,1
8889,1021951004,10102015,1,1
8890,1021951004,10106016,1,1
8891,1021951004,10104008,1,1
8892,1021951004,10101017,1,1
8893,1021951004,10103007,1,1
8894,1021951004,10104007,1,1
8895,1021951004,10106018,1,1
8896,1021951004,10101061,1,1
8897,1021951004,10103008,1,1
8898,1021951004,10103016,1,1
8899,1021951004,10101063,1,1
8900,1021951004,10101062,1,1
8901,1021951004,10103009,1,1
8902,1021951004,10104016,1,1
8903,1021951004,10101064,1,1
8904,1021951004,10107011,1,1
8905,1021951005,10101038,1,1
8906,1021951005,10101065,1,1
8907,1021951005,10101066,1,1
8908,1021951005,10105005,1,1
8909,1021951005,10103010,1,1
8910,1021951005,10103020,1,1
8911,1021951005,10101067,1,1
8912,1021951005,10101049,1,1
8913,1021951005,10107018,1,1
8914,1021951005,10103019,1,1
8915,1021951005,10101019,1,1
8916,1021951005,10105028,1,1
8917,1021951005,10104009,1,1
8918,1021951005,10106024,1,1
8919,1021951005,10101037,1,1
8920,1021951005,10105007,1,1
8921,1021951005,10101039,1,1
8922,1021951005,10106047,1,1
8923,1021951005,10101068,1,1
8924,1021951005,10101020,1,1
8925,1021951005,10107012,1,1
8926,1021951005,10105029,1,1
8927,1021951005,10106048,1,1
8928,1021951005,10105008,1,1
8929,1021951005,10101041,1,1
8930,1021951005,10106021,1,1
8931,1021951005,10101083,1,1
8932,1021951005,10106033,1,1
8933,1021951005,10102027,1,1
8934,1021951005,10106034,1,1
8935,1021951005,10102029,1,1
8936,1021951005,10101084,1,1
8937,1021951005,10104021,1,1
8938,1021951005,10106052,1,1
8939,1021951005,10102030,1,1
8940,1021951005,10105030,1,1
8941,1021951005,10101085,1,1
8942,1021951005,10105034,1,1
8943,1021951005,10103023,1,1
8944,1021951005,10101086,1,1
8945,1021951005,10106053,1,1
8946,1021951005,10105035,1,1
8947,1021951005,10101092,1,1
8948,1021951005,10106054,1,1
8949,1021951005,10103024,1,1
8950,1021951005,10101093,1,1
8951,1021951005,10106055,1,1
8952,1021951005,10105036,1,1
8953,1021951005,10101094,1,1
8954,1021951005,10105037,1,1
8955,1021951005,10101115,1,1
8956,1021951005,10101116,1,1
8957,1021951005,10101117,1,1
8958,1021951005,10101118,1,1
8959,1021951005,10101119,1,1
8960,1021951005,10101120,1,1
8961,1021951005,10102035,1,1
8962,1021951005,10102036,1,1
8963,1021951005,10103029,1,1
8964,1021951005,10103030,1,1
8965,1021951005,10104027,1,1
8966,1021951005,10104028,1,1
8967,1021951005,10105050,1,1
8968,1021951005,10105051,1,1
8969,1021951005,10105052,1,1
8970,1021951005,10105053,1,1
8971,1021951005,10106068,1,1
8972,1021951005,10106069,1,1
8973,1021951005,10106070,1,1
8974,1021951005,10106071,1,1
8975,1021951005,10102043,1,1
8976,1021951005,10102044,1,1
8977,1021951005,10103037,1,1
8978,1021951005,10103038,1,1
8979,1021951005,10104035,1,1
8980,1021951005,10104036,1,1
8981,1021951005,10101123,1,1
8982,1021951005,10101124,1,1
8983,1021951005,10101125,1,1
8984,1021951005,10101126,1,1
8985,1021951005,10101127,1,1
8986,1021951005,10101128,1,1
8987,1021951005,10106076,1,1
8988,1021951005,10106077,1,1
8989,1021951005,10106078,1,1
8990,1021951005,10106079,1,1
8991,1021951005,10105060,1,1
8992,1021951005,10105061,1,1
8993,1021951005,10105062,1,1
8994,1021951005,10105063,1,1
9012,1021951901,10207003,80000,1
9013,1021951901,10406655,100000,10
9014,1021951901,10406656,100000,10
9015,1021951901,10406652,100000,10
9016,1021951901,10406653,100000,10
9017,1021951901,10406654,100000,10
9018,1021951901,10406657,100000,10
9019,1021951901,10202032,180000,3
9020,1021951901,10202030,180000,3
9021,1021951901,10202029,180000,3
9022,1021951901,10202031,180000,3
9023,1021951901,10201005,180000,100
9024,1021951901,10201034,180000,40
9025,1021951901,10422002,180000,10
9026,1021951901,4107088,90,1
9027,1021951901,10219432,30,1
9028,1021951901,10219517,10,1
9029,1021951901,10219518,1,1
9033,1021952001,10206008,2000,1
9034,1021952001,10201031,4500,8
9035,1021952001,10201029,4500,8
9036,1021952001,10201028,4500,8
9037,1021952001,10201030,4500,8
9038,1021952001,10201035,4500,135
9039,1021952001,10422003,4500,38
9040,1021952001,10219407,1,1
9041,1021952001,10214023,1,1
9042,1021952001,4107088,500,1
9043,1021952001,10219432,300,1
9044,1021952001,10219518,10,1
9045,1021952801,10219529,1,1
9046,1021952801,10219530,12,1
9047,1021952801,10219182,2,1
9048,1021952801,10219183,15,1
9049,1021952801,10204043,70,2000
9050,1021955301,10202202,1,1
9051,1090700501,10102020,1,1
9052,1090700501,10102009,1,1
9053,1090700501,10102007,1,1
9054,1090700501,10103004,1,1
9055,1090700501,10103006,1,1
9056,1090700501,10103002,1,1
9057,1090700501,10104004,1,1
9058,1090700501,10102006,1,1
9059,1090700501,10103005,1,1
9060,1090700501,10101028,1,1
9061,1090700501,10101035,1,1
9062,1090700501,10101036,1,1
9063,1090700501,10101024,1,1
9064,1090700501,10101015,1,1
9065,1090700501,10101016,1,1
9066,1090700501,10101031,1,1
9067,1090700501,10101027,1,1
9068,1090700501,10101032,1,1
9069,1090700501,10101026,1,1
9070,1090700501,10101047,1,1
9071,1090700501,10106028,1,1
9072,1090700501,10106010,1,1
9073,1090700501,10106011,1,1
9074,1090700501,10106027,1,1
9075,1090700501,10107007,1,1
9076,1090700501,10101060,1,1
9077,1090700501,10106032,1,1
9078,1090700501,10101030,1,1
9079,1090700501,10105012,1,1
9080,1090700501,10104005,1,1
9081,1090700502,10102021,1,1
9082,1090700502,10102008,1,1
9083,1090700502,10102015,1,1
9084,1090700502,10103007,1,1
9085,1090700502,10103008,1,1
9086,1090700502,10103009,1,1
9087,1090700502,10104008,1,1
9088,1090700502,10104007,1,1
9089,1090700502,10104016,1,1
9090,1090700502,10107008,1,1
9091,1090700502,10101050,1,1
9092,1090700502,10107009,1,1
9093,1090700502,10101051,1,1
9094,1090700502,10101007,1,1
9095,1090700502,10107013,1,1
9096,1090700502,10101029,1,1
9097,1090700502,10107010,1,1
9098,1090700502,10101017,1,1
9099,1090700502,10106012,1,1
9100,1090700502,10106019,1,1
9101,1090700502,10106020,1,1
9102,1090700502,10106016,1,1
9103,1090700502,10106018,1,1
9104,1090700502,10103016,1,1
9105,1090700502,10105006,1,1
9106,1090700502,10101061,1,1
9107,1090700502,10101063,1,1
9108,1090700502,10101062,1,1
9109,1090700502,10101064,1,1
9110,1090700502,10107011,1,1
9111,1091200801,10912002,1,1
9112,1091200801,10912003,1,1
9113,1091200801,10912004,1,1
9114,1091200801,10912005,1,1
9115,1091200801,10912006,1,1
9116,1091200901,10912003,1,2
9117,1091200901,10912004,1,2
9118,1091200901,10912005,1,1
9119,1091200901,10912006,1,1
9120,1091200901,10912002,1,1
9121,1091201901,3201130,1,1
9122,1091201901,3201131,1,1
9123,5002920101,10202061,1,1
9124,5002920101,10202062,1,1
9125,10204001101,10402002,1,1
9126,10204001101,10402005,1,1
9127,10204004101,10401004,1,1
9128,10204004101,10401005,1,1
9129,10204004101,10401006,1,1
9130,10204004101,10401007,1,1
9131,10204006101,10101001,1,1
9132,10204006101,10101002,1,1
9133,10204006101,10101003,1,1
9134,10204006101,10101004,1,1
9135,10204006101,10101005,1,1
9136,10204006101,10101010,1,1
9137,10204006101,10101013,1,1
9138,10204006101,10101016,1,1
9139,10204006101,10102001,1,1
9140,10204006101,10101025,1,1
9141,10204006101,10101019,1,1
9142,10204006101,10101020,1,1
9143,10204006101,10101021,1,1
9144,10204006101,10101024,1,1
9145,10204006101,10101027,1,1
9146,10204006101,10101029,1,1
9147,10204006101,10101030,1,1
9148,10204006101,10101031,1,1
9149,10204006101,10101032,1,1
9150,10204006101,10101033,1,1
9151,10204006101,10101041,1,1
9152,10204006101,10101047,1,1
9153,10204006101,10101048,1,1
9154,10204006101,10101050,1,1
9155,10204006101,10101058,1,1
9156,10204006101,10101059,1,1
9157,10204006101,10101060,1,1
9159,10204006101,10102002,1,1
9160,10204006101,10102003,1,1
9162,10204006101,10102004,1,1
9163,10204006101,10102005,1,1
9164,10204006101,10102007,1,1
9165,10204006101,10102009,1,1
9166,10204006101,10102011,1,1
9167,10204006101,10102013,1,1
9168,10204006101,10102014,1,1
9169,10204006101,10102015,1,1
9170,10204006101,10102016,1,1
9171,10204006101,10102019,1,1
9172,10204006101,10102020,1,1
9173,10204006101,10102021,1,1
9174,10204006101,10102025,1,1
9175,10204006101,10103003,1,1
9176,10204006101,10103006,1,1
9177,10204006101,10103018,1,1
9178,10204006101,10103019,1,1
9179,10204006101,10104001,1,1
9180,10204006101,10104002,1,1
9181,10204006101,10104006,1,1
9182,10204006101,10104007,1,1
9183,10204006101,10105001,1,1
9184,10204006101,10105002,1,1
9185,10204006101,10105003,1,1
9186,10204006101,10105006,1,1
9187,10204006101,10105013,1,1
9188,10204006101,10106001,1,1
9189,10204006101,10106003,1,1
9190,10204006101,10106004,1,1
9191,10204006101,10106007,1,1
9192,10204006101,10106008,1,1
9193,10204006101,10106009,1,1
9194,10204006101,10106010,1,1
9195,10204006101,10106011,1,1
9196,10204006101,10106012,1,1
9197,10204006101,10106014,1,1
9198,10204006101,10106015,1,1
9199,10204006101,10106016,1,1
9200,10204006101,10106018,1,1
9201,10204006101,10106019,1,1
9202,10204006101,10106024,1,1
9203,10204006101,10106027,1,1
9204,10204006101,10106028,1,1
9205,10204006101,10106032,1,1
9206,10204006101,10107001,1,1
9207,10204006101,10107002,1,1
9208,10204006101,10107006,1,1
9209,10204006101,10107008,1,1
9210,10204006101,10107010,1,1
9211,10204006101,10107012,1,1
9212,10204006101,10107013,1,1
9213,10204006101,10107017,1,1
9214,10204006101,10107018,1,1
9215,10204006102,10101006,1,1
9216,10204006102,10101007,1,1
9217,10204006102,10101008,1,1
9218,10204006102,10101009,1,1
9219,10204006102,10101011,1,1
9220,10204006102,10101015,1,1
9221,10204006102,10101017,1,1
9222,10204006102,10101022,1,1
9223,10204006102,10101023,1,1
9224,10204006102,10101025,1,1
9225,10204006102,10101026,1,1
9226,10204006102,10101028,1,1
9227,10204006102,10101034,1,1
9228,10204006102,10101035,1,1
9229,10204006102,10101036,1,1
9230,10204006102,10101037,1,1
9231,10204006102,10101038,1,1
9232,10204006102,10101039,1,1
9233,10204006102,10101040,1,1
9234,10204006102,10101049,1,1
9235,10204006102,10101051,1,1
9236,10204006102,10101061,1,1
9237,10204006102,10101062,1,1
9238,10204006102,10101063,1,1
9239,10204006102,10101064,1,1
9240,10204006102,10101065,1,1
9241,10204006102,10101066,1,1
9242,10204006102,10101067,1,1
9243,10204006102,10101068,1,1
9244,10204006102,10102006,1,1
9245,10204006102,10102008,1,1
9246,10204006102,10102010,1,1
9247,10204006102,10103001,1,1
9248,10204006102,10103002,1,1
9249,10204006102,10103004,1,1
9250,10204006102,10103005,1,1
9251,10204006102,10103007,1,1
9252,10204006102,10103008,1,1
9253,10204006102,10103009,1,1
9254,10204006102,10103010,1,1
9255,10204006102,10103016,1,1
9256,10204006102,10103020,1,1
9257,10204006102,10104004,1,1
9258,10204006102,10104005,1,1
9259,10204006102,10104008,1,1
9260,10204006102,10104016,1,1
9261,10204006102,10105004,1,1
9262,10204006102,10105005,1,1
9263,10204006102,10105012,1,1
9264,10204006102,10106002,1,1
9265,10204006102,10106005,1,1
9266,10204006102,10106006,1,1
9267,10204006102,10106013,1,1
9268,10204006102,10106020,1,1
9269,10204006102,10106021,1,1
9270,10204006102,10107007,1,1
9271,10204006102,10107009,1,1
9272,10204006102,10107011,1,1
9273,10204007101,10102001,1,1
9274,10204007101,10102002,1,1
9275,10204007101,10101001,1,1
9276,10204007101,10101002,1,1
9277,10204007101,10101003,1,1
9278,10204007101,10101004,1,1
9279,10204007101,10101005,1,1
9280,10204007101,10103001,1,1
9281,10204007101,10103002,1,1
9282,10204007101,10103003,1,1
9283,10204007101,10103004,1,1
9284,10204007101,10103005,1,1
9285,10204007101,10104001,1,1
9286,10204007101,10104002,1,1
9287,10204007101,10104003,1,1
9288,10204007101,10105001,1,1
9289,10204007101,10105002,1,1
9290,10204007101,10105003,1,1
9291,10204007101,10106001,1,1
9292,10204007101,10106002,1,1
9293,10204007101,10106003,1,1
9294,10204007101,10107001,1,1
9295,10204007101,10107002,1,1
9296,10204007101,10107003,1,1
9297,10204007101,10103011,1,1
9298,10204007101,10102016,1,1
9299,10204007101,10101041,1,1
9300,10204018101,4101012,30,1
9301,10204018101,4101013,30,1
9302,10204018101,4101016,10,1
9303,10204018101,4101018,10,1
9304,10204018101,4101027,20,1
9317,10204181201,10204043,1,5
9318,10204181202,10204044,1,5
9319,10204181203,10204045,1,5
9320,10204181204,10204133,1,1
9321,10204181301,10204108,1,1
9322,10204181301,10204110,1,1
9323,10204181401,10204162,1,1
9324,10204181402,10204163,1,1
9325,10204181403,10204164,1,1
9326,10204181404,10204165,1,1
9327,10204181405,10204166,1,1
9328,10204181406,10204167,1,1
9329,10219032101,10204050,1,6
9330,10219032101,10204050,1,12
9331,10219032101,10204050,1,18
9332,10219032101,10204050,1,24
9333,10219032101,10204050,1,30
9334,10219032101,10204050,1,36
9335,10219032101,10204050,1,42
9336,10219032101,10204050,1,48
9337,10219032101,10204050,1,54
9338,10219032101,10204050,1,60
9339,10219032201,10409101,12,1
9340,10219032201,10410002,12,1
9341,10219032201,10407002,20,1
9342,10219032201,10407001,20,1
9343,10219032201,10407011,20,1
9344,10219032201,10407004,20,1
9345,10219032201,10407010,2,1
9346,10219032201,10407027,2,1
9347,10219032201,10407014,2,1
9348,10219032301,10214001,1,1
9349,10219032401,10204050,1,6
9350,10219032401,10204050,1,12
9351,10219032401,10204050,1,18
9352,10219032401,10204050,1,24
9353,10219032401,10204050,1,30
9354,10219032401,10204050,1,36
9355,10219032401,10204050,1,42
9356,10219032401,10204050,1,48
9357,10219032401,10204050,1,54
9358,10219032401,10204050,1,60
9359,10219032501,10409101,1000,1
9360,10219032501,10410002,1000,1
9361,10219032501,10407011,1700,1
9362,10219032501,10407028,1700,1
9363,10219032501,10407045,1700,1
9364,10219032501,10407004,1700,1
9365,10219032501,10407015,1700,1
9366,10219032501,10407057,170,1
9367,10219032501,10407010,170,1
9368,10219032501,10407041,170,1
9369,10219032601,10214005,1,1
9370,10219169101,10204050,1,6
9371,10219169101,10204050,1,12
9372,10219169101,10204050,1,18
9373,10219169101,10204050,1,24
9374,10219169101,10204050,1,30
9375,10219169101,10204050,1,36
9376,10219169101,10204050,1,42
9377,10219169101,10204050,1,48
9378,10219169101,10204050,1,54
9379,10219169101,10204050,1,60
9380,10219169201,10409101,750,1
9381,10219169201,10410002,750,1
9382,10219169201,10407002,1250,1
9383,10219169201,10407001,1250,1
9384,10219169201,10407011,1250,1
9385,10219169201,10407004,1250,1
9386,10219169201,10407028,1250,1
9387,10219169201,10407045,1250,1
9388,10219169201,10407015,1250,1
9389,10219169201,10407010,125,1
9390,10219169201,10407027,125,1
9391,10219169201,10407014,125,1
9392,10219169201,10407057,125,1
9393,10219169201,10407041,125,1
9394,10219169301,10214005,1,1
9395,10219169301,10214001,1,1
9396,10219172201,10406115,1667,25
9397,10219172201,10406111,1667,25
9398,10219172201,10406108,2222,50
9399,10219172201,10406110,2222,50
9400,10219172201,10406107,2222,50
9401,10219174201,10402004,1,20
9402,10219174201,10406112,1,20
9403,10219174201,10402001,1,20
9404,10219175101,10204043,1,50
9405,10219175101,10204046,1,50
9406,10219175101,10204047,1,50
9407,10219175101,10204048,1,50
9408,10219200101,10406118,49,160
9409,10219200101,10406114,47,80
9410,10219200101,10406119,47,40
9411,10219200101,10406131,47,20
9412,10219200101,10406117,49,80
9413,10219200101,10406113,47,40
9414,10219200101,10406116,47,20
9415,10219200101,10406130,47,10
9416,10219200101,10406136,47,5
9417,10219200101,10406109,49,80
9418,10219200101,10406122,47,40
9419,10219200101,10406139,47,20
9420,10219200101,10402004,49,16
9421,10219200101,10406126,47,8
