equip_id,attribute,attribute_value,id
1307056,P.ATK,475.0,2705
1307056,haste,237.0,2706
1307057,P.ATK,600.0,2707
1307057,haste,300.0,2708
1307058,P.ATK,1750.0,2709
1307058,haste,875.0,2710
1307059,P.ATK,1538.0,2711
1307059,haste,769.0,2712
1307061,P.ATK,1025.0,2715
1307061,haste,513.0,2716
1307062,P.ATK,1025.0,2717
1307062,haste,513.0,2718
1307063,P.ATK,1025.0,2719
1307063,haste,513.0,2720
1307064,P.ATK,1025.0,2721
1307064,haste,513.0,2722
1307065,P.ATK,1025.0,2723
1307065,haste,513.0,2724
1307066,P.ATK,1025.0,2725
1307066,haste,513.0,2726
1307067,P.ATK,1538.0,2727
1307067,haste,769.0,2728
1307068,P.ATK,1538.0,2729
1307068,haste,769.0,2730
1307069,P.ATK,1450.0,2731
1307069,haste,725.0,2732
1307070,P.ATK,1450.0,2733
1307070,haste,725.0,2734
1307071,P.ATK,1750.0,2735
1307071,haste,875.0,2736
1307072,P.ATK,1750.0,2737
1307072,haste,875.0,2738
1307073,P.ATK,1800.0,2739
1307073,haste,900.0,2740
1307075,P.ATK,2050.0,2743
1307075,haste,1025.0,2744
1307076,P.ATK,1200.0,2745
1307076,haste,600.0,2746
1307077,P.ATK,1200.0,2747
1307077,haste,600.0,2748
1307078,P.ATK,1200.0,2749
1307078,haste,600.0,2750
1307079,P.ATK,1200.0,2751
1307079,haste,600.0,2752
1307080,P.ATK,1200.0,2753
1307080,haste,600.0,2754
1307081,P.ATK,1200.0,2755
1307081,haste,600.0,2756
1307082,P.ATK,1800.0,2757
1307082,haste,900.0,2758
1307083,P.ATK,1800.0,2759
1307083,haste,900.0,2760
1307085,P.ATK,1750.0,2763
1307085,haste,875.0,2764
1307086,P.ATK,1750.0,2765
1307086,haste,875.0,2766
1307087,P.ATK,2050.0,2767
1307087,haste,1025.0,2768
1307088,P.ATK,2050.0,2769
1307088,haste,1025.0,2770
1307089,P.ATK,2050.0,2771
1307089,haste,1025.0,2772
1308001,P.ATK,62.0,2773
1308001,haste,31.0,2774
1308002,P.ATK,125.0,2775
1308002,haste,62.0,2776
1308003,P.ATK,200.0,2777
1308003,haste,100.0,2778
1308004,P.ATK,275.0,2779
1308004,haste,137.0,2780
1308005,P.ATK,375.0,2781
1308005,haste,187.0,2782
1308006,P.ATK,475.0,2783
1308006,haste,237.0,2784
1308007,P.ATK,600.0,2785
1308007,haste,300.0,2786
1308008,P.ATK,1088.0,2787
1308008,haste,544.0,2788
1308009,P.ATK,1313.0,2789
1308009,haste,656.0,2790
1308010,P.ATK,400.0,2791
1308010,haste,200.0,2792
1308011,P.ATK,750.0,2793
1308011,haste,375.0,2794
1308012,P.ATK,1200.0,2795
1308012,haste,600.0,2796
1308013,P.ATK,1450.0,2797
1308013,haste,725.0,2798
1308014,P.ATK,187.0,2799
1308014,haste,93.0,2800
1308015,P.ATK,300.0,2801
1308015,haste,150.0,2802
1308016,P.ATK,412.0,2803
1308016,haste,206.0,2804
1308017,P.ATK,562.0,2805
1308017,haste,281.0,2806
1308018,P.ATK,712.0,2807
1308018,haste,356.0,2808
1308019,P.ATK,900.0,2809
1308019,haste,450.0,2810
1308020,P.ATK,1088.0,2811
1308020,haste,544.0,2812
1308021,P.ATK,1313.0,2813
1308021,haste,656.0,2814
1308022,P.ATK,200.0,2815
1308022,haste,100.0,2816
1308023,P.ATK,275.0,2817
1308023,haste,137.0,2818
1308024,P.ATK,375.0,2819
1308024,haste,187.0,2820
1308025,P.ATK,475.0,2821
1308025,haste,237.0,2822
1308026,P.ATK,600.0,2823
1308026,haste,300.0,2824
1308027,P.ATK,725.0,2825
1308027,haste,363.0,2826
1308028,P.ATK,875.0,2827
1308028,haste,438.0,2828
1308029,P.ATK,1025.0,2829
1308029,haste,513.0,2830
1308030,P.ATK,275.0,2831
1308030,haste,137.0,2832
1308031,P.ATK,375.0,2833
1308031,haste,187.0,2834
1308032,P.ATK,475.0,2835
1308032,haste,237.0,2836
1308033,P.ATK,600.0,2837
1308033,haste,300.0,2838
1308034,P.ATK,725.0,2839
1308034,haste,363.0,2840
1308035,P.ATK,875.0,2841
1308035,haste,438.0,2842
1308036,P.ATK,1025.0,2843
1308036,haste,513.0,2844
1308037,P.ATK,375.0,2845
1308037,haste,187.0,2846
1308038,P.ATK,475.0,2847
1308038,haste,237.0,2848
1308039,P.ATK,600.0,2849
1308039,haste,300.0,2850
1308040,P.ATK,725.0,2851
1308040,haste,363.0,2852
1308041,P.ATK,875.0,2853
1308041,haste,438.0,2854
1308042,P.ATK,1025.0,2855
1308042,haste,513.0,2856
1308043,P.ATK,475.0,2857
1308043,haste,237.0,2858
1308044,P.ATK,600.0,2859
1308044,haste,300.0,2860
1308045,P.ATK,725.0,2861
1308045,haste,363.0,2862
1308046,P.ATK,875.0,2863
1308046,haste,438.0,2864
1308047,P.ATK,1025.0,2865
1308047,haste,513.0,2866
1308048,P.ATK,600.0,2867
1308048,haste,300.0,2868
1308049,P.ATK,725.0,2869
1308049,haste,363.0,2870
1308050,P.ATK,875.0,2871
1308050,haste,438.0,2872
1308051,P.ATK,1025.0,2873
1308051,haste,513.0,2874
1308052,P.ATK,725.0,2875
1308052,haste,363.0,2876
1308053,P.ATK,875.0,2877
1308053,haste,438.0,2878
1308054,P.ATK,1025.0,2879
1308054,haste,513.0,2880
1308055,P.ATK,1313.0,2881
1308055,haste,656.0,2882
1308056,P.ATK,1538.0,2883
1308056,haste,769.0,2884
1308057,P.ATK,1538.0,2885
1308057,haste,769.0,2886
1308058,P.ATK,550.0,2887
1308058,haste,275.0,2888
1308059,P.ATK,750.0,2889
1308059,haste,375.0,2890
1308060,P.ATK,950.0,2891
1308060,haste,475.0,2892
1308061,P.ATK,1200.0,2893
1308061,haste,600.0,2894
1308062,P.ATK,1450.0,2895
1308062,haste,725.0,2896
1308063,P.ATK,950.0,2897
1308063,haste,475.0,2898
1308064,P.ATK,1200.0,2899
1308064,haste,600.0,2900
1308065,P.ATK,1450.0,2901
1308065,haste,725.0,2902
1308066,P.ATK,1450.0,2903
1308066,haste,725.0,2904
1308067,P.ATK,1750.0,2905
1308067,haste,875.0,2906
1308068,P.ATK,1750.0,2907
1308068,haste,875.0,2908
1308070,P.ATK,1538.0,2911
1308070,haste,769.0,2912
1308071,P.ATK,1750.0,2913
1308071,haste,875.0,2914
1308072,P.ATK,1800.0,2915
1308072,haste,900.0,2916
1308074,P.ATK,2050.0,2919
1308074,haste,1025.0,2920
1308075,P.ATK,1200.0,2921
1308075,haste,600.0,2922
1308076,P.ATK,1200.0,2923
1308076,haste,600.0,2924
1308077,P.ATK,1200.0,2925
1308077,haste,600.0,2926
1308078,P.ATK,1200.0,2927
1308078,haste,600.0,2928
1308079,P.ATK,1200.0,2929
1308079,haste,600.0,2930
1308080,P.ATK,1200.0,2931
1308080,haste,600.0,2932
1308081,P.ATK,1800.0,2933
1308081,haste,900.0,2934
1308082,P.ATK,1800.0,2935
1308082,haste,900.0,2936
1308084,P.ATK,1750.0,2939
1308084,haste,875.0,2940
1308085,P.ATK,1750.0,2941
1308085,haste,875.0,2942
1308086,P.ATK,2050.0,2943
1308086,haste,1025.0,2944
1308087,P.ATK,2050.0,2945
1308087,haste,1025.0,2946
1308088,P.ATK,2050.0,2947
1308088,haste,1025.0,2948
1309001,P.ATK,62.0,2949
1309001,ASPD,31.0,2950
1309002,P.ATK,125.0,2951
1309002,ASPD,62.0,2952
1309003,P.ATK,200.0,2953
1309003,ASPD,100.0,2954
1309004,P.ATK,275.0,2955
1309004,ASPD,137.0,2956
1309005,P.ATK,375.0,2957
1309005,ASPD,187.0,2958
1309006,P.ATK,475.0,2959
1309006,ASPD,237.0,2960
1309007,P.ATK,600.0,2961
1309007,ASPD,300.0,2962
1309008,P.ATK,1088.0,2963
1309008,ASPD,544.0,2964
1309009,P.ATK,1313.0,2965
1309009,ASPD,656.0,2966
1309010,P.ATK,400.0,2967
1309010,ASPD,200.0,2968
1309011,P.ATK,750.0,2969
1309011,ASPD,375.0,2970
1309012,P.ATK,1200.0,2971
1309012,ASPD,600.0,2972
1309013,P.ATK,1450.0,2973
1309013,ASPD,725.0,2974
1309014,P.ATK,187.0,2975
1309014,ASPD,93.0,2976
1309015,P.ATK,300.0,2977
1309015,ASPD,150.0,2978
1309016,P.ATK,412.0,2979
1309016,ASPD,206.0,2980
1309017,P.ATK,562.0,2981
1309017,ASPD,281.0,2982
1309018,P.ATK,712.0,2983
1309018,ASPD,356.0,2984
1309019,P.ATK,900.0,2985
1309019,ASPD,450.0,2986
1309020,P.ATK,1088.0,2987
1309020,ASPD,544.0,2988
1309021,P.ATK,1313.0,2989
1309021,ASPD,656.0,2990
1309022,P.ATK,200.0,2991
1309022,ASPD,100.0,2992
1309023,P.ATK,275.0,2993
1309023,ASPD,137.0,2994
1309024,P.ATK,375.0,2995
1309024,ASPD,187.0,2996
1309025,P.ATK,475.0,2997
1309025,ASPD,237.0,2998
1309026,P.ATK,600.0,2999
1309026,ASPD,300.0,3000
1309027,P.ATK,725.0,3001
1309027,ASPD,363.0,3002
1309028,P.ATK,875.0,3003
1309028,ASPD,438.0,3004
1309029,P.ATK,1025.0,3005
1309029,ASPD,513.0,3006
1309030,P.ATK,275.0,3007
1309030,ASPD,137.0,3008
1309031,P.ATK,375.0,3009
1309031,ASPD,187.0,3010
1309032,P.ATK,475.0,3011
1309032,ASPD,237.0,3012
1309033,P.ATK,600.0,3013
1309033,ASPD,300.0,3014
1309034,P.ATK,725.0,3015
1309034,ASPD,363.0,3016
1309035,P.ATK,875.0,3017
1309035,ASPD,438.0,3018
1309036,P.ATK,1025.0,3019
1309036,ASPD,513.0,3020
1309037,P.ATK,375.0,3021
1309037,ASPD,187.0,3022
1309038,P.ATK,475.0,3023
1309038,ASPD,237.0,3024
1309039,P.ATK,600.0,3025
1309039,ASPD,300.0,3026
1309040,P.ATK,725.0,3027
1309040,ASPD,363.0,3028
1309041,P.ATK,875.0,3029
1309041,ASPD,438.0,3030
1309042,P.ATK,1025.0,3031
1309042,ASPD,513.0,3032
1309043,P.ATK,475.0,3033
1309043,ASPD,237.0,3034
1309044,P.ATK,600.0,3035
1309044,ASPD,300.0,3036
1309045,P.ATK,725.0,3037
1309045,ASPD,363.0,3038
1309046,P.ATK,875.0,3039
1309046,ASPD,438.0,3040
1309047,P.ATK,1025.0,3041
1309047,ASPD,513.0,3042
1309048,P.ATK,600.0,3043
1309048,ASPD,300.0,3044
1309049,P.ATK,725.0,3045
1309049,ASPD,363.0,3046
1309050,P.ATK,875.0,3047
1309050,ASPD,438.0,3048
1309051,P.ATK,1025.0,3049
1309051,ASPD,513.0,3050
1309052,P.ATK,725.0,3051
1309052,ASPD,363.0,3052
1309053,P.ATK,875.0,3053
1309053,ASPD,438.0,3054
1309054,P.ATK,1025.0,3055
1309054,ASPD,513.0,3056
1309055,P.ATK,1313.0,3057
1309055,ASPD,656.0,3058
1309056,P.ATK,1538.0,3059
1309056,ASPD,769.0,3060
1309057,P.ATK,1538.0,3061
1309057,ASPD,769.0,3062
1309058,P.ATK,550.0,3063
1309058,ASPD,275.0,3064
1309059,P.ATK,750.0,3065
1309059,ASPD,375.0,3066
1309060,P.ATK,950.0,3067
1309060,ASPD,475.0,3068
1309061,P.ATK,1200.0,3069
1309061,ASPD,600.0,3070
1309062,P.ATK,1450.0,3071
1309062,ASPD,725.0,3072
1309063,P.ATK,950.0,3073
1309063,ASPD,475.0,3074
1309064,P.ATK,1200.0,3075
1309064,ASPD,600.0,3076
1309065,P.ATK,1450.0,3077
1309065,ASPD,725.0,3078
1309066,P.ATK,1450.0,3079
1309066,ASPD,725.0,3080
1309067,P.ATK,1750.0,3081
1309067,ASPD,875.0,3082
1309068,P.ATK,1750.0,3083
1309068,ASPD,875.0,3084
1309070,P.ATK,1538.0,3087
1309070,ASPD,769.0,3088
1309071,P.ATK,1750.0,3089
1309071,ASPD,875.0,3090
1309072,P.ATK,1800.0,3091
1309072,ASPD,900.0,3092
1309074,P.ATK,2050.0,3095
1309074,ASPD,1025.0,3096
1309075,P.ATK,1200.0,3097
1309075,ASPD,600.0,3098
1309076,P.ATK,1200.0,3099
1309076,ASPD,600.0,3100
1309077,P.ATK,1200.0,3101
1309077,ASPD,600.0,3102
1309078,P.ATK,1200.0,3103
1309078,ASPD,600.0,3104
1309079,P.ATK,1200.0,3105
1309079,ASPD,600.0,3106
1309080,P.ATK,1200.0,3107
1309080,ASPD,600.0,3108
1309081,P.ATK,1800.0,3109
1309081,ASPD,900.0,3110
1309082,P.ATK,1800.0,3111
1309082,ASPD,900.0,3112
1309084,P.ATK,1750.0,3115
1309084,ASPD,875.0,3116
1309085,P.ATK,1750.0,3117
1309085,ASPD,875.0,3118
1309086,P.ATK,2050.0,3119
1309086,ASPD,1025.0,3120
1309087,P.ATK,2050.0,3121
1309087,ASPD,1025.0,3122
1309088,P.ATK,2050.0,3123
1309088,ASPD,1025.0,3124
1310001,P.ATK,62.0,3127
1310001,haste,31.0,3128
1310002,P.ATK,125.0,3129
1310002,haste,62.0,3130
1310003,P.ATK,200.0,3131
1310003,haste,100.0,3132
1310004,P.ATK,275.0,3133
1310004,haste,137.0,3134
1310005,P.ATK,375.0,3135
1310005,haste,187.0,3136
1310006,P.ATK,475.0,3137
1310006,haste,237.0,3138
1310007,P.ATK,600.0,3139
1310007,haste,300.0,3140
1310008,P.ATK,1088.0,3141
1310008,haste,544.0,3142
1310009,P.ATK,1313.0,3143
1310009,haste,656.0,3144
1310010,P.ATK,400.0,3145
1310010,haste,200.0,3146
1310011,P.ATK,750.0,3147
1310011,haste,375.0,3148
1310012,P.ATK,1200.0,3149
1310012,haste,600.0,3150
1310013,P.ATK,1450.0,3151
1310013,haste,725.0,3152
1310014,P.ATK,187.0,3153
1310014,haste,93.0,3154
1310015,P.ATK,300.0,3155
1310015,haste,150.0,3156
1310016,P.ATK,412.0,3157
1310016,haste,206.0,3158
1310017,P.ATK,562.0,3159
1310017,haste,281.0,3160
1310018,P.ATK,712.0,3161
1310018,haste,356.0,3162
1310019,P.ATK,900.0,3163
1310019,haste,450.0,3164
1310020,P.ATK,1088.0,3165
1310020,haste,544.0,3166
1310021,P.ATK,1313.0,3167
1310021,haste,656.0,3168
1310022,P.ATK,1800.0,3169
1310022,haste,900.0,3170
1310023,P.ATK,1313.0,3171
1310023,haste,656.0,3172
1310026,P.ATK,2050.0,3177
1310026,haste,1025.0,3178
1310027,P.ATK,1750.0,3179
1310027,haste,875.0,3180
1310028,P.ATK,875.0,3181
1310028,haste,438.0,3182
1310029,P.ATK,1025.0,3183
1310029,haste,513.0,3184
1310030,P.ATK,275.0,3185
1310030,haste,137.0,3186
1310031,P.ATK,375.0,3187
1310031,haste,187.0,3188
1310032,P.ATK,475.0,3189
1310032,haste,237.0,3190
1310033,P.ATK,600.0,3191
1310033,haste,300.0,3192
1310034,P.ATK,725.0,3193
1310034,haste,363.0,3194
1310035,P.ATK,875.0,3195
1310035,haste,438.0,3196
1310036,P.ATK,1025.0,3197
1310036,haste,513.0,3198
1310037,P.ATK,375.0,3199
1310037,haste,187.0,3200
1310038,P.ATK,475.0,3201
1310038,haste,237.0,3202
1310039,P.ATK,600.0,3203
1310039,haste,300.0,3204
1310040,P.ATK,725.0,3205
1310040,haste,363.0,3206
1310041,P.ATK,875.0,3207
1310041,haste,438.0,3208
1310042,P.ATK,1025.0,3209
1310042,haste,513.0,3210
1310043,P.ATK,475.0,3211
1310043,haste,237.0,3212
1310044,P.ATK,600.0,3213
1310044,haste,300.0,3214
1310045,P.ATK,725.0,3215
1310045,haste,363.0,3216
1310046,P.ATK,875.0,3217
1310046,haste,438.0,3218
1310047,P.ATK,1025.0,3219
1310047,haste,513.0,3220
1310048,P.ATK,600.0,3221
1310048,haste,300.0,3222
1310049,P.ATK,725.0,3223
1310049,haste,363.0,3224
1310050,P.ATK,875.0,3225
1310050,haste,438.0,3226
1310051,P.ATK,1025.0,3227
1310051,haste,513.0,3228
1310052,P.ATK,725.0,3229
1310052,haste,363.0,3230
1310053,P.ATK,875.0,3231
1310053,haste,438.0,3232
1310054,P.ATK,1025.0,3233
1310054,haste,513.0,3234
1310055,P.ATK,1313.0,3235
1310055,haste,656.0,3236
1310056,P.ATK,1538.0,3237
1310056,haste,769.0,3238
1310057,P.ATK,1538.0,3239
1310057,haste,769.0,3240
1310058,P.ATK,550.0,3241
1310058,haste,275.0,3242
1310059,P.ATK,750.0,3243
1310059,haste,375.0,3244
1310060,P.ATK,950.0,3245
1310060,haste,475.0,3246
1310061,P.ATK,1200.0,3247
1310061,haste,600.0,3248
1310062,P.ATK,1450.0,3249
1310062,haste,725.0,3250
1310063,P.ATK,950.0,3251
1310063,haste,475.0,3252
1310064,P.ATK,1200.0,3253
1310064,haste,600.0,3254
1310065,P.ATK,1450.0,3255
1310065,haste,725.0,3256
1310066,P.ATK,1450.0,3257
1310066,haste,725.0,3258
1310067,P.ATK,1750.0,3259
1310067,haste,875.0,3260
1310068,P.ATK,1750.0,3261
1310068,haste,875.0,3262
1310069,P.ATK,200.0,3263
1310069,haste,100.0,3264
1310070,P.ATK,275.0,3265
1310070,haste,137.0,3266
1310071,P.ATK,375.0,3267
1310071,haste,187.0,3268
1310072,P.ATK,475.0,3269
1310072,haste,237.0,3270
1310073,P.ATK,600.0,3271
1310073,haste,300.0,3272
1310074,P.ATK,725.0,3273
1310074,haste,363.0,3274
1310075,P.ATK,1200.0,3275
1310075,haste,600.0,3276
1310076,P.ATK,1200.0,3277
1310076,haste,600.0,3278
1310077,P.ATK,1200.0,3279
1310077,haste,600.0,3280
1310078,P.ATK,1200.0,3281
1310078,haste,600.0,3282
1310079,P.ATK,1200.0,3283
1310079,haste,600.0,3284
1310080,P.ATK,1200.0,3285
1310080,haste,600.0,3286
1310081,P.ATK,1800.0,3287
1310081,haste,900.0,3288
1310083,P.ATK,1800.0,3289
1310083,haste,900.0,3290
1310085,P.ATK,1750.0,3293
1310085,haste,875.0,3294
1310086,P.ATK,1750.0,3295
1310086,haste,875.0,3296
1310087,P.ATK,2050.0,3297
1310087,haste,1025.0,3298
1310088,P.ATK,2050.0,3299
1310088,haste,1025.0,3300
1310089,P.ATK,2050.0,3301
1310089,haste,1025.0,3302
1311001,P.ATK,62.0,3305
1311001,haste,31.0,3306
1311002,P.ATK,125.0,3307
1311002,haste,62.0,3308
1311003,P.ATK,200.0,3309
1311003,haste,100.0,3310
1311004,P.ATK,275.0,3311
1311004,haste,137.0,3312
1311005,P.ATK,375.0,3313
1311005,haste,187.0,3314
1311006,P.ATK,475.0,3315
1311006,haste,237.0,3316
1311007,P.ATK,600.0,3317
1311007,haste,300.0,3318
1311008,P.ATK,1088.0,3319
1311008,haste,544.0,3320
1311009,P.ATK,1313.0,3321
1311009,haste,656.0,3322
1311010,P.ATK,400.0,3323
1311010,haste,200.0,3324
1311011,P.ATK,750.0,3325
1311011,haste,375.0,3326
1311012,P.ATK,1200.0,3327
1311012,haste,600.0,3328
1311013,P.ATK,1450.0,3329
1311013,haste,725.0,3330
1311014,P.ATK,187.0,3331
1311014,haste,93.0,3332
1311015,P.ATK,300.0,3333
1311015,haste,150.0,3334
1311016,P.ATK,412.0,3335
1311016,haste,206.0,3336
1311017,P.ATK,562.0,3337
1311017,haste,281.0,3338
1311018,P.ATK,712.0,3339
1311018,haste,356.0,3340
1311019,P.ATK,900.0,3341
1311019,haste,450.0,3342
1311020,P.ATK,1088.0,3343
1311020,haste,544.0,3344
1311021,P.ATK,1313.0,3345
1311021,haste,656.0,3346
1311022,P.ATK,1800.0,3347
1311022,haste,900.0,3348
1311023,P.ATK,1313.0,3349
1311023,haste,656.0,3350
1311026,P.ATK,2050.0,3355
1311026,haste,1025.0,3356
1311027,P.ATK,1750.0,3357
1311027,haste,875.0,3358
1311028,P.ATK,875.0,3359
1311028,haste,438.0,3360
1311029,P.ATK,1025.0,3361
1311029,haste,513.0,3362
1311030,P.ATK,275.0,3363
1311030,haste,137.0,3364
1311031,P.ATK,375.0,3365
1311031,haste,187.0,3366
1311032,P.ATK,475.0,3367
1311032,haste,237.0,3368
1311033,P.ATK,600.0,3369
1311033,haste,300.0,3370
1311034,P.ATK,725.0,3371
1311034,haste,363.0,3372
1311035,P.ATK,875.0,3373
1311035,haste,438.0,3374
1311036,P.ATK,1025.0,3375
1311036,haste,513.0,3376
1311037,P.ATK,375.0,3377
1311037,haste,187.0,3378
1311038,P.ATK,475.0,3379
1311038,haste,237.0,3380
1311039,P.ATK,600.0,3381
1311039,haste,300.0,3382
1311040,P.ATK,725.0,3383
1311040,haste,363.0,3384
1311041,P.ATK,875.0,3385
1311041,haste,438.0,3386
1311042,P.ATK,1025.0,3387
1311042,haste,513.0,3388
1311043,P.ATK,475.0,3389
1311043,haste,237.0,3390
1311044,P.ATK,600.0,3391
1311044,haste,300.0,3392
1311045,P.ATK,725.0,3393
1311045,haste,363.0,3394
1311046,P.ATK,875.0,3395
1311046,haste,438.0,3396
1311047,P.ATK,1025.0,3397
1311047,haste,513.0,3398
1311048,P.ATK,600.0,3399
1311048,haste,300.0,3400
1311049,P.ATK,725.0,3401
1311049,haste,363.0,3402
1311050,P.ATK,875.0,3403
1311050,haste,438.0,3404
1311051,P.ATK,1025.0,3405
1311051,haste,513.0,3406
1311052,P.ATK,725.0,3407
1311052,haste,363.0,3408
1311053,P.ATK,875.0,3409
1311053,haste,438.0,3410
1311054,P.ATK,1025.0,3411
1311054,haste,513.0,3412
1311055,P.ATK,1313.0,3413
1311055,haste,656.0,3414
1311056,P.ATK,1538.0,3415
1311056,haste,769.0,3416
1311057,P.ATK,1538.0,3417
1311057,haste,769.0,3418
1311058,P.ATK,550.0,3419
1311058,haste,275.0,3420
1311059,P.ATK,750.0,3421
1311059,haste,375.0,3422
1311060,P.ATK,950.0,3423
1311060,haste,475.0,3424
1311061,P.ATK,1200.0,3425
1311061,haste,600.0,3426
1311062,P.ATK,1450.0,3427
1311062,haste,725.0,3428
1311063,P.ATK,950.0,3429
1311063,haste,475.0,3430
1311064,P.ATK,1200.0,3431
1311064,haste,600.0,3432
1311065,P.ATK,1450.0,3433
1311065,haste,725.0,3434
1311066,P.ATK,1450.0,3435
1311066,haste,725.0,3436
1311067,P.ATK,1750.0,3437
1311067,haste,875.0,3438
1311068,P.ATK,1750.0,3439
1311068,haste,875.0,3440
1311069,P.ATK,200.0,3441
1311069,haste,100.0,3442
1311070,P.ATK,275.0,3443
1311070,haste,137.0,3444
1311071,P.ATK,375.0,3445
1311071,haste,187.0,3446
1311072,P.ATK,475.0,3447
1311072,haste,237.0,3448
1311073,P.ATK,600.0,3449
1311073,haste,300.0,3450
1311074,P.ATK,725.0,3451
1311074,haste,363.0,3452
1311075,P.ATK,1200.0,3453
1311075,haste,600.0,3454
1311076,P.ATK,1200.0,3455
1311076,haste,600.0,3456
1311077,P.ATK,1200.0,3457
1311077,haste,600.0,3458
1311078,P.ATK,1200.0,3459
1311078,haste,600.0,3460
1311079,P.ATK,1200.0,3461
1311079,haste,600.0,3462
1311080,P.ATK,1200.0,3463
1311080,haste,600.0,3464
1311081,P.ATK,1800.0,3465
1311081,haste,900.0,3466
1311083,P.ATK,1800.0,3467
1311083,haste,900.0,3468
1311085,P.ATK,1750.0,3471
1311085,haste,875.0,3472
1311086,P.ATK,1750.0,3473
1311086,haste,875.0,3474
1311087,P.ATK,2050.0,3475
1311087,haste,1025.0,3476
1311088,P.ATK,2050.0,3477
1311088,haste,1025.0,3478
1311089,P.ATK,2050.0,3479
1311089,haste,1025.0,3480
1999996,,,3485
1999997,,,3486
1999998,,,3487
2001002,DEF,6.0,3489
2001002,M.DEF,6.0,3490
2002001,DEF,8.0,3491
2002001,Max HP,180.0,3492
2003001,M.DEF,4.0,3493
2003001,Max HP,320.0,3494
2101001,DEF,18.0,3495
2101001,M.DEF,6.0,3496
2101002,DEF,12.0,3497
2101002,M.DEF,12.0,3498
2101003,DEF,56.0,3499
2101003,M.DEF,19.0,3500
2101004,DEF,38.0,3501
2101004,M.DEF,38.0,3502
2101005,DEF,19.0,3503
2101005,M.DEF,31.0,3504
2101006,DEF,38.0,3505
2101006,M.DEF,13.0,3506
2101007,DEF,326.0,3507
2101007,M.DEF,109.0,3508
2101008,DEF,218.0,3509
2101008,M.DEF,218.0,3510
2101009,DEF,25.0,3511
2101009,M.DEF,25.0,3512
2101010,DEF,163.0,3513
2101010,M.DEF,272.0,3514
2101011,DEF,90.0,3515
2101011,M.DEF,30.0,3516
2101012,DEF,60.0,3517
2101012,M.DEF,60.0,3518
2101013,DEF,83.0,3519
2101013,M.DEF,28.0,3520
2101014,DEF,326.0,3521
2101014,M.DEF,109.0,3522
2101015,DEF,41.0,3523
2101015,M.DEF,69.0,3524
2101016,DEF,163.0,3525
2101016,M.DEF,272.0,3526
2101017,DEF,218.0,3527
2101017,M.DEF,218.0,3528
2101018,DEF,55.0,3529
2101018,M.DEF,55.0,3530
2101019,DEF,113.0,3531
2101019,M.DEF,38.0,3532
2101020,DEF,109.0,3533
2101020,M.DEF,181.0,3534
2101021,DEF,56.0,3535
2101021,M.DEF,94.0,3536
2101022,DEF,109.0,3537
2101022,M.DEF,181.0,3538
2101023,DEF,75.0,3539
2101023,M.DEF,75.0,3540
2101024,DEF,109.0,3541
2101024,M.DEF,181.0,3542
2101025,DEF,124.0,3543
2101025,M.DEF,41.0,3544
2101026,DEF,83.0,3545
2101026,M.DEF,83.0,3546
2101027,DEF,71.0,3547
2101027,M.DEF,119.0,3548
2101028,DEF,143.0,3549
2101028,M.DEF,48.0,3550
2101029,DEF,109.0,3551
2101029,M.DEF,181.0,3552
2101030,DEF,109.0,3553
2101030,M.DEF,181.0,3554
2101031,DEF,95.0,3555
2101031,M.DEF,95.0,3556
2101032,DEF,109.0,3557
2101032,M.DEF,181.0,3558
2101033,DEF,214.0,3559
2101033,M.DEF,71.0,3560
2101034,DEF,143.0,3561
2101034,M.DEF,143.0,3562
2101035,DEF,180.0,3563
2101035,M.DEF,60.0,3564
2101036,DEF,90.0,3565
2101036,M.DEF,150.0,3566
2101037,DEF,120.0,3567
2101037,M.DEF,120.0,3568
2101038,DEF,143.0,3569
2101038,M.DEF,238.0,3570
2101039,PVP P.DMG RED,143.0,3571
2101039,PVP M.Damage RED,238.0,3572
2101040,DEF,143.0,3573
2101040,M.DEF,238.0,3574
2101041,DEF,120.0,3575
2101041,M.DEF,40.0,3576
2101042,PVP P.DMG RED,120.0,3577
2101042,PVP M.Damage RED,40.0,3578
2101043,DEF,225.0,3579
2101043,M.DEF,75.0,3580
2101044,DEF,60.0,3581
2101044,M.DEF,20.0,3582
2101045,DEF,30.0,3583
2101045,M.DEF,50.0,3584
2101046,DEF,40.0,3585
2101046,M.DEF,40.0,3586
2101047,DEF,145.0,3587
2101047,M.DEF,145.0,3588
2101048,DEF,145.0,3589
2101048,M.DEF,145.0,3590
2101049,DEF,145.0,3591
2101049,M.DEF,145.0,3592
2101050,DEF,169.0,3593
2101050,M.DEF,56.0,3594
2101051,DEF,113.0,3595
2101051,M.DEF,113.0,3596
2101052,DEF,270.0,3597
2101052,M.DEF,90.0,3598
2101053,DEF,180.0,3599
2101053,M.DEF,180.0,3600
2101054,DEF,60.0,3601
2101054,M.DEF,20.0,3602
2101055,DEF,30.0,3603
2101055,M.DEF,50.0,3604
2101056,DEF,40.0,3605
2101056,M.DEF,40.0,3606
2101057,DEF,145.0,3607
2101057,M.DEF,145.0,3608
2101058,DEF,145.0,3609
2101058,M.DEF,145.0,3610
2101059,DEF,145.0,3611
2101059,M.DEF,145.0,3612
2101060,DEF,83.0,3613
2101060,M.DEF,28.0,3614
2101061,DEF,41.0,3615
2101061,M.DEF,69.0,3616
