id,refine_id,inherit_zeny,need_zeny,normal_num,break_rate,upgrade_rate,downgrade_rate,refine_lv,special_num,quality,normal_item,special_item
7095,30226,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7096,30226,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7097,30226,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7098,30226,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7099,30226,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
71,6,40000,40000,16,10,25,25,5,16,4,Enriched Oridecon,Blessed Oridecon Ⅰ
710,55,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7100,30226,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7101,30226,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7102,30226,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7103,30226,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7104,30227,0,0,0,0,0,0,0,0,4,,
7105,30227,5000,5000,8,0,100,0,1,0,4,Bradium,
7106,30227,5000,5000,8,0,50,0,2,0,4,Bradium,
7107,30227,10000,10000,16,0,33,0,3,0,4,Bradium,
7108,30227,10000,10000,16,0,25,0,4,0,4,Bradium,
7109,30227,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
711,55,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7110,30227,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7111,30227,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7112,30227,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7113,30227,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7114,30227,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7115,30227,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
7116,30227,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7117,30227,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7118,30227,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7119,30227,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
712,55,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
7120,30228,0,0,0,0,0,0,0,0,4,,
7121,30228,5000,5000,8,0,100,0,1,0,4,Bradium,
7122,30228,5000,5000,8,0,50,0,2,0,4,Bradium,
7123,30228,10000,10000,16,0,33,0,3,0,4,Bradium,
7124,30228,10000,10000,16,0,25,0,4,0,4,Bradium,
7125,30228,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7126,30228,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7127,30228,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7128,30228,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7129,30228,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
713,55,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅰ
7130,30228,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7131,30228,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
7132,30228,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7133,30228,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7134,30228,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7135,30228,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7136,30229,0,0,0,0,0,0,0,0,4,,
7137,30229,5000,5000,8,0,100,0,1,0,4,Bradium,
7138,30229,5000,5000,8,0,50,0,2,0,4,Bradium,
7139,30229,10000,10000,16,0,33,0,3,0,4,Bradium,
714,55,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅰ
7140,30229,10000,10000,16,0,25,0,4,0,4,Bradium,
7141,30229,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7142,30229,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7143,30229,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7144,30229,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7145,30229,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7146,30229,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7147,30229,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
7148,30229,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7149,30229,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
715,55,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅰ
7150,30229,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7151,30229,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7152,30230,0,0,0,0,0,0,0,0,4,,
7153,30230,5000,5000,8,0,100,0,1,0,4,Bradium,
7154,30230,5000,5000,8,0,50,0,2,0,4,Bradium,
7155,30230,10000,10000,16,0,33,0,3,0,4,Bradium,
7156,30230,10000,10000,16,0,25,0,4,0,4,Bradium,
7157,30230,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7158,30230,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7159,30230,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
716,56,0,0,0,0,0,0,0,0,1,,
7160,30230,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7161,30230,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7162,30230,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7163,30230,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
7164,30230,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7165,30230,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7166,30230,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7167,30230,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7168,30231,0,0,0,0,0,0,0,0,4,,
7169,30231,5000,5000,8,0,100,0,1,0,4,Bradium,
717,56,1000,1000,2,0,100,0,1,0,1,Bradium,
7170,30231,5000,5000,8,0,50,0,2,0,4,Bradium,
7171,30231,10000,10000,16,0,33,0,3,0,4,Bradium,
7172,30231,10000,10000,16,0,25,0,4,0,4,Bradium,
7173,30231,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7174,30231,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7175,30231,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7176,30231,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7177,30231,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7178,30231,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7179,30231,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
718,56,1000,1000,2,0,50,0,2,0,1,Bradium,
7180,30231,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7181,30231,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7182,30231,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7183,30231,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7184,30232,0,0,0,0,0,0,0,0,4,,
7185,30232,5000,5000,8,0,100,0,1,0,4,Bradium,
7186,30232,5000,5000,8,0,50,0,2,0,4,Bradium,
7187,30232,10000,10000,16,0,33,0,3,0,4,Bradium,
7188,30232,10000,10000,16,0,25,0,4,0,4,Bradium,
7189,30232,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
719,56,2000,2000,4,0,33,0,3,0,1,Bradium,
7190,30232,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7191,30232,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7192,30232,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7193,30232,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7194,30232,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7195,30232,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
7196,30232,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7197,30232,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7198,30232,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7199,30232,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
72,6,40000,40000,16,10,25,25,6,16,4,Enriched Oridecon,Blessed Oridecon Ⅰ
720,56,2000,2000,4,0,25,0,4,0,1,Bradium,
7200,30233,0,0,0,0,0,0,0,0,4,,
7201,30233,5000,5000,8,0,100,0,1,0,4,Bradium,
7202,30233,5000,5000,8,0,50,0,2,0,4,Bradium,
7203,30233,10000,10000,16,0,33,0,3,0,4,Bradium,
7204,30233,10000,10000,16,0,25,0,4,0,4,Bradium,
7205,30233,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7206,30233,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7207,30233,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7208,30233,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7209,30233,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
721,56,5000,5000,2,10,25,25,5,2,1,Enriched Bradium,Blessed Bradium Ⅰ
7210,30233,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7211,30233,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
7212,30233,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7213,30233,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7214,30233,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7215,30233,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7216,30234,0,0,0,0,0,0,0,0,4,,
7217,30234,5000,5000,8,0,100,0,1,0,4,Bradium,
7218,30234,5000,5000,8,0,50,0,2,0,4,Bradium,
7219,30234,10000,10000,16,0,33,0,3,0,4,Bradium,
722,56,5000,5000,2,10,25,25,6,2,1,Enriched Bradium,Blessed Bradium Ⅰ
7220,30234,10000,10000,16,0,25,0,4,0,4,Bradium,
7221,30234,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7222,30234,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7223,30234,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7224,30234,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7225,30234,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7226,30234,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7227,30234,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
7228,30234,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7229,30234,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
723,56,10000,10000,4,15,20,25,7,2,1,Enriched Bradium,Blessed Bradium Ⅰ
7230,30234,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7231,30234,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7232,30235,0,0,0,0,0,0,0,0,4,,
7233,30235,5000,5000,8,0,100,0,1,0,4,Bradium,
7234,30235,5000,5000,8,0,50,0,2,0,4,Bradium,
7235,30235,10000,10000,16,0,33,0,3,0,4,Bradium,
7236,30235,10000,10000,16,0,25,0,4,0,4,Bradium,
7237,30235,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7238,30235,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7239,30235,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
724,56,10000,10000,4,15,20,25,8,2,1,Enriched Bradium,Blessed Bradium Ⅰ
7240,30235,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7241,30235,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7242,30235,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7243,30235,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
7244,30235,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7245,30235,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7246,30235,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7247,30235,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7248,30236,0,0,0,0,0,0,0,0,4,,
7249,30236,5000,5000,8,0,100,0,1,0,4,Bradium,
725,56,20000,20000,2,15,20,30,9,2,1,HD Bradium,Blessed Bradium Ⅰ
7250,30236,5000,5000,8,0,50,0,2,0,4,Bradium,
7251,30236,10000,10000,16,0,33,0,3,0,4,Bradium,
7252,30236,10000,10000,16,0,25,0,4,0,4,Bradium,
7253,30236,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7254,30236,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7255,30236,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7256,30236,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7257,30236,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅱ
7258,30236,100000,100000,8,15,20,30,10,8,4,HD Bradium,Blessed Bradium Ⅱ
7259,30236,200000,200000,16,20,20,30,11,8,4,HD Bradium,Blessed Bradium Ⅱ
726,56,20000,20000,2,15,20,30,10,2,1,HD Bradium,Blessed Bradium Ⅰ
7260,30236,200000,200000,16,20,20,30,12,8,4,HD Bradium,Blessed Bradium Ⅱ
7261,30236,500000,500000,8,25,20,30,13,8,4,UHD Bradium,Blessed Bradium ⅡI
7262,30236,500000,500000,8,30,15,35,14,8,4,UHD Bradium,Blessed Bradium ⅡI
7263,30236,500000,500000,16,35,15,35,15,8,4,UHD Bradium,Blessed Bradium ⅡI
7264,30237,0,0,0,0,0,0,0,0,3,,
7265,30237,5000,5000,8,0,100,0,1,0,3,Elunium,
7266,30237,5000,5000,8,0,50,0,2,0,3,Elunium,
7267,30237,10000,10000,16,0,33,0,3,0,3,Elunium,
7268,30237,10000,10000,16,0,25,0,4,0,3,Elunium,
7269,30237,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
727,56,50000,50000,4,20,20,30,11,2,1,HD Bradium,Blessed Bradium Ⅰ
7270,30237,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7271,30237,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7272,30237,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7273,30237,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅱ
7274,30237,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅱ
7275,30237,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅱ
7276,30237,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅱ
7277,30237,500000,500000,8,25,20,30,13,8,3,UHD Elunium,Blessed Elunium ⅡI
7278,30237,500000,500000,8,30,15,35,14,8,3,UHD Elunium,Blessed Elunium ⅡI
7279,30237,500000,500000,16,35,15,35,15,8,3,UHD Elunium,Blessed Elunium ⅡI
728,56,50000,50000,4,20,20,30,12,2,1,HD Bradium,Blessed Bradium Ⅰ
7280,30238,0,0,0,0,0,0,0,0,3,,
7281,30238,5000,5000,8,0,100,0,1,0,3,Elunium,
7282,30238,5000,5000,8,0,50,0,2,0,3,Elunium,
7283,30238,10000,10000,16,0,33,0,3,0,3,Elunium,
7284,30238,10000,10000,16,0,25,0,4,0,3,Elunium,
7285,30238,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7286,30238,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7287,30238,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7288,30238,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7289,30238,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅱ
729,57,0,0,0,0,0,0,0,0,4,,
7290,30238,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅱ
7291,30238,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅱ
7292,30238,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅱ
7293,30238,500000,500000,8,25,20,30,13,8,3,UHD Elunium,Blessed Elunium ⅡI
7294,30238,500000,500000,8,30,15,35,14,8,3,UHD Elunium,Blessed Elunium ⅡI
7295,30238,500000,500000,16,35,15,35,15,8,3,UHD Elunium,Blessed Elunium ⅡI
7296,30239,0,0,0,0,0,0,0,0,3,,
7297,30239,5000,5000,8,0,100,0,1,0,3,Elunium,
7298,30239,5000,5000,8,0,50,0,2,0,3,Elunium,
7299,30239,10000,10000,16,0,33,0,3,0,3,Elunium,
73,6,80000,80000,32,15,20,25,7,16,4,Enriched Oridecon,Blessed Oridecon Ⅰ
730,57,5000,5000,8,0,100,0,1,0,4,Bradium,
7300,30239,10000,10000,16,0,25,0,4,0,3,Elunium,
7301,30239,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7302,30239,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7303,30239,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7304,30239,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7305,30239,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅱ
7306,30239,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅱ
7307,30239,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅱ
7308,30239,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅱ
7309,30239,500000,500000,8,25,20,30,13,8,3,UHD Elunium,Blessed Elunium ⅡI
731,57,5000,5000,8,0,50,0,2,0,4,Bradium,
7310,30239,500000,500000,8,30,15,35,14,8,3,UHD Elunium,Blessed Elunium ⅡI
7311,30239,500000,500000,16,35,15,35,15,8,3,UHD Elunium,Blessed Elunium ⅡI
7312,30240,0,0,0,0,0,0,0,0,3,,
7313,30240,5000,5000,8,0,100,0,1,0,3,Elunium,
7314,30240,5000,5000,8,0,50,0,2,0,3,Elunium,
7315,30240,10000,10000,16,0,33,0,3,0,3,Elunium,
7316,30240,10000,10000,16,0,25,0,4,0,3,Elunium,
7317,30240,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7318,30240,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7319,30240,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
732,57,10000,10000,16,0,33,0,3,0,4,Bradium,
7320,30240,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7321,30240,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅱ
7322,30240,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅱ
7323,30240,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅱ
7324,30240,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅱ
7325,30240,500000,500000,8,25,20,30,13,8,3,UHD Elunium,Blessed Elunium ⅡI
7326,30240,500000,500000,8,30,15,35,14,8,3,UHD Elunium,Blessed Elunium ⅡI
7327,30240,500000,500000,16,35,15,35,15,8,3,UHD Elunium,Blessed Elunium ⅡI
7328,30241,0,0,0,0,0,0,0,0,3,,
7329,30241,5000,5000,8,0,100,0,1,0,3,Elunium,
733,57,10000,10000,16,0,25,0,4,0,4,Bradium,
7330,30241,5000,5000,8,0,50,0,2,0,3,Elunium,
7331,30241,10000,10000,16,0,33,0,3,0,3,Elunium,
7332,30241,10000,10000,16,0,25,0,4,0,3,Elunium,
7333,30241,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7334,30241,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7335,30241,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7336,30241,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7337,30241,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅱ
7338,30241,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅱ
7339,30241,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅱ
734,57,20000,20000,8,10,25,25,5,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7340,30241,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅱ
7341,30241,500000,500000,8,25,20,30,13,8,3,UHD Elunium,Blessed Elunium ⅡI
7342,30241,500000,500000,8,30,15,35,14,8,3,UHD Elunium,Blessed Elunium ⅡI
7343,30241,500000,500000,16,35,15,35,15,8,3,UHD Elunium,Blessed Elunium ⅡI
7344,30242,0,0,0,0,0,0,0,0,3,,
7345,30242,5000,5000,8,0,100,0,1,0,3,Elunium,
7346,30242,5000,5000,8,0,50,0,2,0,3,Elunium,
7347,30242,10000,10000,16,0,33,0,3,0,3,Elunium,
7348,30242,10000,10000,16,0,25,0,4,0,3,Elunium,
7349,30242,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
735,57,20000,20000,8,10,25,25,6,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7350,30242,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7351,30242,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7352,30242,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7353,30242,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅱ
7354,30242,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅱ
7355,30242,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅱ
7356,30242,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅱ
7357,30242,500000,500000,8,25,20,30,13,8,3,UHD Elunium,Blessed Elunium ⅡI
7358,30242,500000,500000,8,30,15,35,14,8,3,UHD Elunium,Blessed Elunium ⅡI
7359,30242,500000,500000,16,35,15,35,15,8,3,UHD Elunium,Blessed Elunium ⅡI
736,57,50000,50000,16,15,20,25,7,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7360,30243,0,0,0,0,0,0,0,0,3,,
7361,30243,5000,5000,8,0,100,0,1,0,3,Elunium,
7362,30243,5000,5000,8,0,50,0,2,0,3,Elunium,
7363,30243,10000,10000,16,0,33,0,3,0,3,Elunium,
7364,30243,10000,10000,16,0,25,0,4,0,3,Elunium,
7365,30243,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7366,30243,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7367,30243,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7368,30243,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7369,30243,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅱ
737,57,50000,50000,16,15,20,25,8,8,4,Enriched Bradium,Blessed Bradium Ⅰ
7370,30243,100000,100000,8,15,20,30,10,8,3,HD Elunium,Blessed Elunium Ⅱ
7371,30243,200000,200000,16,20,20,30,11,8,3,HD Elunium,Blessed Elunium Ⅱ
7372,30243,200000,200000,16,20,20,30,12,8,3,HD Elunium,Blessed Elunium Ⅱ
7373,30243,500000,500000,8,25,20,30,13,8,3,UHD Elunium,Blessed Elunium ⅡI
7374,30243,500000,500000,8,30,15,35,14,8,3,UHD Elunium,Blessed Elunium ⅡI
7375,30243,500000,500000,16,35,15,35,15,8,3,UHD Elunium,Blessed Elunium ⅡI
7376,30244,0,0,0,0,0,0,0,0,3,,
7377,30244,5000,5000,8,0,100,0,1,0,3,Elunium,
7378,30244,5000,5000,8,0,50,0,2,0,3,Elunium,
7379,30244,10000,10000,16,0,33,0,3,0,3,Elunium,
738,57,100000,100000,8,15,20,30,9,8,4,HD Bradium,Blessed Bradium Ⅰ
7380,30244,10000,10000,16,0,25,0,4,0,3,Elunium,
7381,30244,20000,20000,8,10,25,25,5,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7382,30244,20000,20000,8,10,25,25,6,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7383,30244,50000,50000,16,15,20,25,7,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7384,30244,50000,50000,16,15,20,25,8,8,3,Enriched Elunium,Blessed Elunium Ⅰ
7385,30244,100000,100000,8,15,20,30,9,8,3,HD Elunium,Blessed Elunium Ⅱ
