refine_id,property_percent,refine_lv,quality,id,property
30267,0.24,6,4,13349,Crit DMG Bonus
30267,0.21,7,4,13350,PVP Final P.DMG Bonus
30267,0.28,7,4,13351,Crit DMG Bonus
30267,0.24,8,4,13352,PVP Final P.DMG Bonus
30267,0.32,8,4,13353,Crit DMG Bonus
30267,0.27,9,4,13354,PVP Final P.DMG Bonus
30267,0.36,9,4,13355,Crit DMG Bonus
59,1.2,6,1,13356,Final Attack Speed
30267,0.3,10,4,13357,PVP Final P.DMG Bonus
30267,0.4,10,4,13358,Crit DMG Bonus
30267,0.33,11,4,13359,PVP Final P.DMG Bonus
30267,0.44,11,4,13360,Crit DMG Bonus
30267,0.36,12,4,13361,PVP Final P.DMG Bonus
30267,0.48,12,4,13362,Crit DMG Bonus
30267,0.39,13,4,13363,PVP Final P.DMG Bonus
30267,0.52,13,4,13364,Crit DMG Bonus
30267,0.42,14,4,13365,PVP Final P.DMG Bonus
30267,0.56,14,4,13366,Crit DMG Bonus
30267,0.45,15,4,13367,PVP Final P.DMG Bonus
30267,0.6,15,4,13368,Crit DMG Bonus
30268,0.0,0,4,13369,PVP Final M.DMG Bonus
30268,0.0,0,4,13370,Crit DMG Bonus
30268,0.03,1,4,13371,PVP Final M.DMG Bonus
30268,0.04,1,4,13372,Crit DMG Bonus
30268,0.06,2,4,13373,PVP Final M.DMG Bonus
30268,0.08,2,4,13374,Crit DMG Bonus
30268,0.09,3,4,13375,PVP Final M.DMG Bonus
30268,0.12,3,4,13376,Crit DMG Bonus
59,1.4,7,1,13377,Final Attack Speed
30268,0.12,4,4,13378,PVP Final M.DMG Bonus
30268,0.16,4,4,13379,Crit DMG Bonus
30268,0.15,5,4,13380,PVP Final M.DMG Bonus
30268,0.2,5,4,13381,Crit DMG Bonus
30268,0.18,6,4,13382,PVP Final M.DMG Bonus
30268,0.24,6,4,13383,Crit DMG Bonus
30268,0.21,7,4,13384,PVP Final M.DMG Bonus
30268,0.28,7,4,13385,Crit DMG Bonus
30268,0.24,8,4,13386,PVP Final M.DMG Bonus
30268,0.32,8,4,13387,Crit DMG Bonus
30268,0.27,9,4,13388,PVP Final M.DMG Bonus
30268,0.36,9,4,13389,Crit DMG Bonus
30268,0.3,10,4,13390,PVP Final M.DMG Bonus
30268,0.4,10,4,13391,Crit DMG Bonus
30268,0.33,11,4,13392,PVP Final M.DMG Bonus
30268,0.44,11,4,13393,Crit DMG Bonus
30268,0.36,12,4,13394,PVP Final M.DMG Bonus
30268,0.48,12,4,13395,Crit DMG Bonus
30268,0.39,13,4,13396,PVP Final M.DMG Bonus
30268,0.52,13,4,13397,Crit DMG Bonus
59,1.6,8,1,13398,Final Attack Speed
30268,0.42,14,4,13399,PVP Final M.DMG Bonus
30268,0.56,14,4,13400,Crit DMG Bonus
30268,0.45,15,4,13401,PVP Final M.DMG Bonus
30268,0.6,15,4,13402,Crit DMG Bonus
30271,0.0,0,1,13403,P.DMG Reflection
30271,0.04,1,1,13404,P.DMG Reflection
30271,0.08,2,1,13405,P.DMG Reflection
30271,0.12,3,1,13406,P.DMG Reflection
30271,0.16,4,1,13407,P.DMG Reflection
30271,0.2,5,1,13408,P.DMG Reflection
30271,0.24,6,1,13409,P.DMG Reflection
30271,0.28,7,1,13410,P.DMG Reflection
59,1.8,9,1,13411,Final Attack Speed
30271,0.32,8,1,13412,P.DMG Reflection
30271,0.36,9,1,13413,P.DMG Reflection
30271,0.4,10,1,13414,P.DMG Reflection
30271,0.44,11,1,13415,P.DMG Reflection
30271,0.48,12,1,13416,P.DMG Reflection
30271,0.52,13,1,13417,P.DMG Reflection
30271,0.56,14,1,13418,P.DMG Reflection
30271,0.6,15,1,13419,P.DMG Reflection
30272,0.0,0,1,13420,Magic DMG Reflection
30272,0.04,1,1,13421,Magic DMG Reflection
59,2.0,10,1,13422,Final Attack Speed
30272,0.08,2,1,13423,Magic DMG Reflection
30272,0.12,3,1,13424,Magic DMG Reflection
30272,0.16,4,1,13425,Magic DMG Reflection
30272,0.2,5,1,13426,Magic DMG Reflection
30272,0.24,6,1,13427,Magic DMG Reflection
30272,0.28,7,1,13428,Magic DMG Reflection
30272,0.32,8,1,13429,Magic DMG Reflection
30272,0.36,9,1,13430,Magic DMG Reflection
30272,0.4,10,1,13431,Magic DMG Reflection
30272,0.44,11,1,13432,Magic DMG Reflection
59,2.2,11,1,13433,Final Attack Speed
30272,0.48,12,1,13434,Magic DMG Reflection
30272,0.52,13,1,13435,Magic DMG Reflection
30272,0.56,14,1,13436,Magic DMG Reflection
30272,0.6,15,1,13437,Magic DMG Reflection
30273,0.0,0,1,13438,ATK
30273,0.0,0,1,13439,Physical Lifesteal
30273,0.02,1,1,13440,ATK
30273,0.02,1,1,13441,Physical Lifesteal
30273,0.04,2,1,13442,ATK
30273,0.04,2,1,13443,Physical Lifesteal
30273,0.06,3,1,13444,ATK
30273,0.06,3,1,13445,Physical Lifesteal
30273,0.08,4,1,13446,ATK
30273,0.08,4,1,13447,Physical Lifesteal
30273,0.1,5,1,13448,ATK
30273,0.1,5,1,13449,Physical Lifesteal
59,2.4,12,1,13450,Final Attack Speed
30273,0.12,6,1,13451,ATK
30273,0.12,6,1,13452,Physical Lifesteal
30273,0.14,7,1,13453,ATK
30273,0.14,7,1,13454,Physical Lifesteal
30273,0.16,8,1,13455,ATK
30273,0.16,8,1,13456,Physical Lifesteal
30273,0.18,9,1,13457,ATK
30273,0.18,9,1,13458,Physical Lifesteal
30273,0.2,10,1,13459,ATK
30273,0.2,10,1,13460,Physical Lifesteal
30273,0.22,11,1,13461,ATK
30273,0.22,11,1,13462,Physical Lifesteal
30273,0.24,12,1,13463,ATK
30273,0.24,12,1,13464,Physical Lifesteal
30273,0.26,13,1,13465,ATK
30273,0.26,13,1,13466,Physical Lifesteal
30273,0.28,14,1,13467,ATK
30273,0.28,14,1,13468,Physical Lifesteal
30273,0.3,15,1,13469,ATK
30273,0.3,15,1,13470,Physical Lifesteal
60,0.0,0,4,13471,Final Attack Speed
30274,0.0,0,1,13472,M.ATK
30274,0.0,0,1,13473,Magic Lifesteal
30274,0.02,1,1,13474,M.ATK
30274,0.02,1,1,13475,Magic Lifesteal
30274,0.04,2,1,13476,M.ATK
30274,0.04,2,1,13477,Magic Lifesteal
30274,0.06,3,1,13478,M.ATK
30274,0.06,3,1,13479,Magic Lifesteal
30274,0.08,4,1,13480,M.ATK
30274,0.08,4,1,13481,Magic Lifesteal
30274,0.1,5,1,13482,M.ATK
30274,0.1,5,1,13483,Magic Lifesteal
30274,0.12,6,1,13484,M.ATK
30274,0.12,6,1,13485,Magic Lifesteal
30274,0.14,7,1,13486,M.ATK
30274,0.14,7,1,13487,Magic Lifesteal
30274,0.16,8,1,13488,M.ATK
30274,0.16,8,1,13489,Magic Lifesteal
30274,0.18,9,1,13490,M.ATK
30274,0.18,9,1,13491,Magic Lifesteal
60,0.4,1,4,13492,Final Attack Speed
30274,0.2,10,1,13493,M.ATK
30274,0.2,10,1,13494,Magic Lifesteal
30274,0.22,11,1,13495,M.ATK
30274,0.22,11,1,13496,Magic Lifesteal
30274,0.24,12,1,13497,M.ATK
30274,0.24,12,1,13498,Magic Lifesteal
30274,0.26,13,1,13499,M.ATK
30274,0.26,13,1,13500,Magic Lifesteal
30274,0.28,14,1,13501,M.ATK
30274,0.28,14,1,13502,Magic Lifesteal
30274,0.3,15,1,13503,M.ATK
30274,0.3,15,1,13504,Magic Lifesteal
30275,0.0,0,1,13505,Physical Lifesteal
30275,0.0,0,1,13506,P.DMG Reflection
30275,0.02,1,1,13507,Physical Lifesteal
30275,0.02,1,1,13508,P.DMG Reflection
30275,0.04,2,1,13509,Physical Lifesteal
30275,0.04,2,1,13510,P.DMG Reflection
30275,0.06,3,1,13511,Physical Lifesteal
30275,0.06,3,1,13512,P.DMG Reflection
6,1.1,11,4,13513,ATK
6,3.3,11,4,13514,Final Attack Speed
60,0.8,2,4,13515,Final Attack Speed
30275,0.08,4,1,13516,Physical Lifesteal
30275,0.08,4,1,13517,P.DMG Reflection
30275,0.1,5,1,13518,Physical Lifesteal
30275,0.1,5,1,13519,P.DMG Reflection
30275,0.12,6,1,13520,Physical Lifesteal
30275,0.12,6,1,13521,P.DMG Reflection
30275,0.14,7,1,13522,Physical Lifesteal
30275,0.14,7,1,13523,P.DMG Reflection
30275,0.16,8,1,13524,Physical Lifesteal
30275,0.16,8,1,13525,P.DMG Reflection
30275,0.18,9,1,13526,Physical Lifesteal
30275,0.18,9,1,13527,P.DMG Reflection
30275,0.2,10,1,13528,Physical Lifesteal
30275,0.2,10,1,13529,P.DMG Reflection
30275,0.22,11,1,13530,Physical Lifesteal
30275,0.22,11,1,13531,P.DMG Reflection
30275,0.24,12,1,13532,Physical Lifesteal
30275,0.24,12,1,13533,P.DMG Reflection
30275,0.26,13,1,13534,Physical Lifesteal
30275,0.26,13,1,13535,P.DMG Reflection
60,1.2,3,4,13536,Final Attack Speed
30275,0.28,14,1,13537,Physical Lifesteal
30275,0.28,14,1,13538,P.DMG Reflection
30275,0.3,15,1,13539,Physical Lifesteal
30275,0.3,15,1,13540,P.DMG Reflection
30276,0.0,0,1,13541,Magic Lifesteal
30276,0.0,0,1,13542,Magic DMG Reflection
30276,0.02,1,1,13543,Magic Lifesteal
30276,0.02,1,1,13544,Magic DMG Reflection
30276,0.04,2,1,13545,Magic Lifesteal
30276,0.04,2,1,13546,Magic DMG Reflection
30276,0.06,3,1,13547,Magic Lifesteal
30276,0.06,3,1,13548,Magic DMG Reflection
30276,0.08,4,1,13549,Magic Lifesteal
30276,0.08,4,1,13550,Magic DMG Reflection
30276,0.1,5,1,13551,Magic Lifesteal
30276,0.1,5,1,13552,Magic DMG Reflection
30276,0.12,6,1,13553,Magic Lifesteal
30276,0.12,6,1,13554,Magic DMG Reflection
30276,0.14,7,1,13555,Magic Lifesteal
30276,0.14,7,1,13556,Magic DMG Reflection
60,1.6,4,4,13557,Final Attack Speed
30276,0.16,8,1,13558,Magic Lifesteal
30276,0.16,8,1,13559,Magic DMG Reflection
30276,0.18,9,1,13560,Magic Lifesteal
30276,0.18,9,1,13561,Magic DMG Reflection
30276,0.2,10,1,13562,Magic Lifesteal
30276,0.2,10,1,13563,Magic DMG Reflection
30276,0.22,11,1,13564,Magic Lifesteal
30276,0.22,11,1,13565,Magic DMG Reflection
30276,0.24,12,1,13566,Magic Lifesteal
30276,0.24,12,1,13567,Magic DMG Reflection
30276,0.26,13,1,13568,Magic Lifesteal
30276,0.26,13,1,13569,Magic DMG Reflection
30276,0.28,14,1,13570,Magic Lifesteal
30276,0.28,14,1,13571,Magic DMG Reflection
30276,0.3,15,1,13572,Magic Lifesteal
30276,0.3,15,1,13573,Magic DMG Reflection
30277,0.0,0,4,13574,PVP Final P.DMG RED
30277,0.0,0,4,13575,PVP Final M.DMG RED
30277,0.04,1,4,13576,PVP Final P.DMG RED
30277,0.02,1,4,13577,PVP Final M.DMG RED
60,2.0,5,4,13578,Final Attack Speed
30277,0.08,2,4,13579,PVP Final P.DMG RED
30277,0.04,2,4,13580,PVP Final M.DMG RED
30277,0.12,3,4,13581,PVP Final P.DMG RED
30277,0.06,3,4,13582,PVP Final M.DMG RED
30277,0.16,4,4,13583,PVP Final P.DMG RED
30277,0.08,4,4,13584,PVP Final M.DMG RED
30277,0.2,5,4,13585,PVP Final P.DMG RED
30277,0.1,5,4,13586,PVP Final M.DMG RED
30277,0.24,6,4,13587,PVP Final P.DMG RED
30277,0.12,6,4,13588,PVP Final M.DMG RED
30277,0.28,7,4,13589,PVP Final P.DMG RED
30277,0.14,7,4,13590,PVP Final M.DMG RED
30277,0.32,8,4,13591,PVP Final P.DMG RED
30277,0.16,8,4,13592,PVP Final M.DMG RED
30277,0.36,9,4,13593,PVP Final P.DMG RED
30277,0.18,9,4,13594,PVP Final M.DMG RED
30277,0.4,10,4,13595,PVP Final P.DMG RED
30277,0.2,10,4,13596,PVP Final M.DMG RED
30277,0.44,11,4,13597,PVP Final P.DMG RED
30277,0.22,11,4,13598,PVP Final M.DMG RED
60,2.4,6,4,13599,Final Attack Speed
30277,0.48,12,4,13600,PVP Final P.DMG RED
30277,0.24,12,4,13601,PVP Final M.DMG RED
30277,0.52,13,4,13602,PVP Final P.DMG RED
30277,0.26,13,4,13603,PVP Final M.DMG RED
30277,0.56,14,4,13604,PVP Final P.DMG RED
30277,0.28,14,4,13605,PVP Final M.DMG RED
30277,0.6,15,4,13606,PVP Final P.DMG RED
30277,0.3,15,4,13607,PVP Final M.DMG RED
30278,0.0,0,4,13608,PVP Final P.DMG RED
30278,0.0,0,4,13609,PVP Final M.DMG RED
30278,0.02,1,4,13610,PVP Final P.DMG RED
30278,0.04,1,4,13611,PVP Final M.DMG RED
30278,0.04,2,4,13612,PVP Final P.DMG RED
30278,0.08,2,4,13613,PVP Final M.DMG RED
30278,0.06,3,4,13614,PVP Final P.DMG RED
30278,0.12,3,4,13615,PVP Final M.DMG RED
30278,0.08,4,4,13616,PVP Final P.DMG RED
30278,0.16,4,4,13617,PVP Final M.DMG RED
30278,0.1,5,4,13618,PVP Final P.DMG RED
30278,0.2,5,4,13619,PVP Final M.DMG RED
60,2.8,7,4,13620,Final Attack Speed
30278,0.12,6,4,13621,PVP Final P.DMG RED
30278,0.24,6,4,13622,PVP Final M.DMG RED
30278,0.14,7,4,13623,PVP Final P.DMG RED
30278,0.28,7,4,13624,PVP Final M.DMG RED
30278,0.16,8,4,13625,PVP Final P.DMG RED
30278,0.32,8,4,13626,PVP Final M.DMG RED
30278,0.18,9,4,13627,PVP Final P.DMG RED
30278,0.36,9,4,13628,PVP Final M.DMG RED
30278,0.2,10,4,13629,PVP Final P.DMG RED
30278,0.4,10,4,13630,PVP Final M.DMG RED
30278,0.22,11,4,13631,PVP Final P.DMG RED
30278,0.44,11,4,13632,PVP Final M.DMG RED
30278,0.24,12,4,13633,PVP Final P.DMG RED
30278,0.48,12,4,13634,PVP Final M.DMG RED
30278,0.26,13,4,13635,PVP Final P.DMG RED
30278,0.52,13,4,13636,PVP Final M.DMG RED
30278,0.28,14,4,13637,PVP Final P.DMG RED
30278,0.56,14,4,13638,PVP Final M.DMG RED
30278,0.3,15,4,13639,PVP Final P.DMG RED
30278,0.6,15,4,13640,PVP Final M.DMG RED
60,3.2,8,4,13641,Final Attack Speed
30279,0.0,0,4,13642,PVP Final P.DMG Bonus
30279,0.0,0,4,13643,Physical Lifesteal
30279,0.02,1,4,13644,PVP Final P.DMG Bonus
30279,0.04,1,4,13645,Physical Lifesteal
30279,0.04,2,4,13646,PVP Final P.DMG Bonus
30279,0.08,2,4,13647,Physical Lifesteal
30279,0.06,3,4,13648,PVP Final P.DMG Bonus
30279,0.12,3,4,13649,Physical Lifesteal
30279,0.08,4,4,13650,PVP Final P.DMG Bonus
30279,0.16,4,4,13651,Physical Lifesteal
30279,0.1,5,4,13652,PVP Final P.DMG Bonus
30279,0.2,5,4,13653,Physical Lifesteal
30279,0.12,6,4,13654,PVP Final P.DMG Bonus
30279,0.24,6,4,13655,Physical Lifesteal
30279,0.14,7,4,13656,PVP Final P.DMG Bonus
30279,0.28,7,4,13657,Physical Lifesteal
30279,0.16,8,4,13658,PVP Final P.DMG Bonus
30279,0.32,8,4,13659,Physical Lifesteal
30279,0.18,9,4,13660,PVP Final P.DMG Bonus
30279,0.36,9,4,13661,Physical Lifesteal
60,3.6,9,4,13662,Final Attack Speed
30279,0.2,10,4,13663,PVP Final P.DMG Bonus
30279,0.4,10,4,13664,Physical Lifesteal
30279,0.22,11,4,13665,PVP Final P.DMG Bonus
30279,0.44,11,4,13666,Physical Lifesteal
30279,0.24,12,4,13667,PVP Final P.DMG Bonus
30279,0.48,12,4,13668,Physical Lifesteal
30279,0.26,13,4,13669,PVP Final P.DMG Bonus
30279,0.52,13,4,13670,Physical Lifesteal
30279,0.28,14,4,13671,PVP Final P.DMG Bonus
30279,0.56,14,4,13672,Physical Lifesteal
30279,0.3,15,4,13673,PVP Final P.DMG Bonus
30279,0.6,15,4,13674,Physical Lifesteal
30280,0.0,0,4,13675,PVP Final M.DMG Bonus
30280,0.0,0,4,13676,Magic Lifesteal
30280,0.02,1,4,13677,PVP Final M.DMG Bonus
30280,0.04,1,4,13678,Magic Lifesteal
30280,0.04,2,4,13679,PVP Final M.DMG Bonus
30280,0.08,2,4,13680,Magic Lifesteal
30280,0.06,3,4,13681,PVP Final M.DMG Bonus
30280,0.12,3,4,13682,Magic Lifesteal
60,4.0,10,4,13683,Final Attack Speed
30280,0.08,4,4,13684,PVP Final M.DMG Bonus
30280,0.16,4,4,13685,Magic Lifesteal
30280,0.1,5,4,13686,PVP Final M.DMG Bonus
30280,0.2,5,4,13687,Magic Lifesteal
30280,0.12,6,4,13688,PVP Final M.DMG Bonus
30280,0.24,6,4,13689,Magic Lifesteal
30280,0.14,7,4,13690,PVP Final M.DMG Bonus
30280,0.28,7,4,13691,Magic Lifesteal
30280,0.16,8,4,13692,PVP Final M.DMG Bonus
30280,0.32,8,4,13693,Magic Lifesteal
30280,0.18,9,4,13694,PVP Final M.DMG Bonus
30280,0.36,9,4,13695,Magic Lifesteal
30280,0.2,10,4,13696,PVP Final M.DMG Bonus
30280,0.4,10,4,13697,Magic Lifesteal
30280,0.22,11,4,13698,PVP Final M.DMG Bonus
30280,0.44,11,4,13699,Magic Lifesteal
30280,0.24,12,4,13700,PVP Final M.DMG Bonus
30280,0.48,12,4,13701,Magic Lifesteal
30280,0.26,13,4,13702,PVP Final M.DMG Bonus
30280,0.52,13,4,13703,Magic Lifesteal
60,4.4,11,4,13704,Final Attack Speed
30280,0.28,14,4,13705,PVP Final M.DMG Bonus
30280,0.56,14,4,13706,Magic Lifesteal
30280,0.3,15,4,13707,PVP Final M.DMG Bonus
30280,0.6,15,4,13708,Magic Lifesteal
30281,0.0,0,4,13709,PVP Final P.DMG Bonus
30281,0.0,0,4,13710,Physical Lifesteal
30281,0.02,1,4,13711,PVP Final P.DMG Bonus
30281,0.04,1,4,13712,Physical Lifesteal
30281,0.04,2,4,13713,PVP Final P.DMG Bonus
30281,0.08,2,4,13714,Physical Lifesteal
30281,0.06,3,4,13715,PVP Final P.DMG Bonus
30281,0.12,3,4,13716,Physical Lifesteal
30281,0.08,4,4,13717,PVP Final P.DMG Bonus
30281,0.16,4,4,13718,Physical Lifesteal
30281,0.1,5,4,13719,PVP Final P.DMG Bonus
30281,0.2,5,4,13720,Physical Lifesteal
30281,0.12,6,4,13721,PVP Final P.DMG Bonus
30281,0.24,6,4,13722,Physical Lifesteal
30281,0.14,7,4,13723,PVP Final P.DMG Bonus
30281,0.28,7,4,13724,Physical Lifesteal
6,1.2,12,4,13725,ATK
6,3.6,12,4,13726,Final Attack Speed
60,4.8,12,4,13727,Final Attack Speed
30281,0.16,8,4,13728,PVP Final P.DMG Bonus
30281,0.32,8,4,13729,Physical Lifesteal
30281,0.18,9,4,13730,PVP Final P.DMG Bonus
30281,0.36,9,4,13731,Physical Lifesteal
30281,0.2,10,4,13732,PVP Final P.DMG Bonus
30281,0.4,10,4,13733,Physical Lifesteal
30281,0.22,11,4,13734,PVP Final P.DMG Bonus
30281,0.44,11,4,13735,Physical Lifesteal
30281,0.24,12,4,13736,PVP Final P.DMG Bonus
30281,0.48,12,4,13737,Physical Lifesteal
30281,0.26,13,4,13738,PVP Final P.DMG Bonus
30281,0.52,13,4,13739,Physical Lifesteal
30281,0.28,14,4,13740,PVP Final P.DMG Bonus
30281,0.56,14,4,13741,Physical Lifesteal
30281,0.3,15,4,13742,PVP Final P.DMG Bonus
30281,0.6,15,4,13743,Physical Lifesteal
30282,0.0,0,4,13744,PVP Final M.DMG Bonus
30282,0.0,0,4,13745,Magic Lifesteal
30282,0.02,1,4,13746,PVP Final M.DMG Bonus
30282,0.04,1,4,13747,Magic Lifesteal
61,0.0,0,1,13748,Final Haste
30282,0.04,2,4,13749,PVP Final M.DMG Bonus
30282,0.08,2,4,13750,Magic Lifesteal
30282,0.06,3,4,13751,PVP Final M.DMG Bonus
30282,0.12,3,4,13752,Magic Lifesteal
30282,0.08,4,4,13753,PVP Final M.DMG Bonus
30282,0.16,4,4,13754,Magic Lifesteal
30282,0.1,5,4,13755,PVP Final M.DMG Bonus
30282,0.2,5,4,13756,Magic Lifesteal
30282,0.12,6,4,13757,PVP Final M.DMG Bonus
30282,0.24,6,4,13758,Magic Lifesteal
30282,0.14,7,4,13759,PVP Final M.DMG Bonus
30282,0.28,7,4,13760,Magic Lifesteal
30282,0.16,8,4,13761,PVP Final M.DMG Bonus
30282,0.32,8,4,13762,Magic Lifesteal
30282,0.18,9,4,13763,PVP Final M.DMG Bonus
30282,0.36,9,4,13764,Magic Lifesteal
30282,0.2,10,4,13765,PVP Final M.DMG Bonus
30282,0.4,10,4,13766,Magic Lifesteal
30282,0.22,11,4,13767,PVP Final M.DMG Bonus
30282,0.44,11,4,13768,Magic Lifesteal
61,0.02,1,1,13769,Final Haste
30282,0.24,12,4,13770,PVP Final M.DMG Bonus
30282,0.48,12,4,13771,Magic Lifesteal
30282,0.26,13,4,13772,PVP Final M.DMG Bonus
30282,0.52,13,4,13773,Magic Lifesteal
30282,0.28,14,4,13774,PVP Final M.DMG Bonus
30282,0.56,14,4,13775,Magic Lifesteal
30282,0.3,15,4,13776,PVP Final M.DMG Bonus
30282,0.6,15,4,13777,Magic Lifesteal
30283,0.0,0,4,13778,PVP Final P.DMG RED
30283,0.0,0,4,13779,P.DMG Reflection
30283,0.02,1,4,13780,PVP Final P.DMG RED
30283,0.04,1,4,13781,P.DMG Reflection
30283,0.04,2,4,13782,PVP Final P.DMG RED
30283,0.08,2,4,13783,P.DMG Reflection
30283,0.06,3,4,13784,PVP Final P.DMG RED
30283,0.12,3,4,13785,P.DMG Reflection
30283,0.08,4,4,13786,PVP Final P.DMG RED
30283,0.16,4,4,13787,P.DMG Reflection
30283,0.1,5,4,13788,PVP Final P.DMG RED
30283,0.2,5,4,13789,P.DMG Reflection
61,0.04,2,1,13790,Final Haste
30283,0.12,6,4,13791,PVP Final P.DMG RED
30283,0.24,6,4,13792,P.DMG Reflection
30283,0.14,7,4,13793,PVP Final P.DMG RED
30283,0.28,7,4,13794,P.DMG Reflection
30283,0.16,8,4,13795,PVP Final P.DMG RED
30283,0.32,8,4,13796,P.DMG Reflection
30283,0.18,9,4,13797,PVP Final P.DMG RED
30283,0.36,9,4,13798,P.DMG Reflection
30283,0.2,10,4,13799,PVP Final P.DMG RED
30283,0.4,10,4,13800,P.DMG Reflection
30283,0.22,11,4,13801,PVP Final P.DMG RED
30283,0.44,11,4,13802,P.DMG Reflection
30283,0.24,12,4,13803,PVP Final P.DMG RED
30283,0.48,12,4,13804,P.DMG Reflection
30283,0.26,13,4,13805,PVP Final P.DMG RED
30283,0.52,13,4,13806,P.DMG Reflection
30283,0.28,14,4,13807,PVP Final P.DMG RED
30283,0.56,14,4,13808,P.DMG Reflection
30283,0.3,15,4,13809,PVP Final P.DMG RED
30283,0.6,15,4,13810,P.DMG Reflection
61,0.06,3,1,13811,Final Haste
30284,0.0,0,4,13812,PVP Final M.DMG RED
30284,0.0,0,4,13813,Magic DMG Reflection
30284,0.02,1,4,13814,PVP Final M.DMG RED
30284,0.04,1,4,13815,Magic DMG Reflection
30284,0.04,2,4,13816,PVP Final M.DMG RED
30284,0.08,2,4,13817,Magic DMG Reflection
30284,0.06,3,4,13818,PVP Final M.DMG RED
30284,0.12,3,4,13819,Magic DMG Reflection
30284,0.08,4,4,13820,PVP Final M.DMG RED
30284,0.16,4,4,13821,Magic DMG Reflection
30284,0.1,5,4,13822,PVP Final M.DMG RED
30284,0.2,5,4,13823,Magic DMG Reflection
30284,0.12,6,4,13824,PVP Final M.DMG RED
30284,0.24,6,4,13825,Magic DMG Reflection
30284,0.14,7,4,13826,PVP Final M.DMG RED
30284,0.28,7,4,13827,Magic DMG Reflection
30284,0.16,8,4,13828,PVP Final M.DMG RED
30284,0.32,8,4,13829,Magic DMG Reflection
30284,0.18,9,4,13830,PVP Final M.DMG RED
30284,0.36,9,4,13831,Magic DMG Reflection
61,0.08,4,1,13832,Final Haste
30284,0.2,10,4,13833,PVP Final M.DMG RED
30284,0.4,10,4,13834,Magic DMG Reflection
30284,0.22,11,4,13835,PVP Final M.DMG RED
30284,0.44,11,4,13836,Magic DMG Reflection
30284,0.24,12,4,13837,PVP Final M.DMG RED
30284,0.48,12,4,13838,Magic DMG Reflection
30284,0.26,13,4,13839,PVP Final M.DMG RED
30284,0.52,13,4,13840,Magic DMG Reflection
30284,0.28,14,4,13841,PVP Final M.DMG RED
30284,0.56,14,4,13842,Magic DMG Reflection
30284,0.3,15,4,13843,PVP Final M.DMG RED
30284,0.6,15,4,13844,Magic DMG Reflection
30285,0.0,0,4,13845,PVP Final P.DMG RED
30285,0.0,0,4,13846,P.DMG Reflection
30285,0.02,1,4,13847,PVP Final P.DMG RED
30285,0.04,1,4,13848,P.DMG Reflection
30285,0.04,2,4,13849,PVP Final P.DMG RED
30285,0.08,2,4,13850,P.DMG Reflection
30285,0.06,3,4,13851,PVP Final P.DMG RED
30285,0.12,3,4,13852,P.DMG Reflection
61,0.1,5,1,13853,Final Haste
30285,0.08,4,4,13854,PVP Final P.DMG RED
30285,0.16,4,4,13855,P.DMG Reflection
30285,0.1,5,4,13856,PVP Final P.DMG RED
30285,0.2,5,4,13857,P.DMG Reflection
30285,0.12,6,4,13858,PVP Final P.DMG RED
30285,0.24,6,4,13859,P.DMG Reflection
30285,0.14,7,4,13860,PVP Final P.DMG RED
30285,0.28,7,4,13861,P.DMG Reflection
30285,0.16,8,4,13862,PVP Final P.DMG RED
30285,0.32,8,4,13863,P.DMG Reflection
30285,0.18,9,4,13864,PVP Final P.DMG RED
30285,0.36,9,4,13865,P.DMG Reflection
30285,0.2,10,4,13866,PVP Final P.DMG RED
30285,0.4,10,4,13867,P.DMG Reflection
30285,0.22,11,4,13868,PVP Final P.DMG RED
30285,0.44,11,4,13869,P.DMG Reflection
30285,0.24,12,4,13870,PVP Final P.DMG RED
30285,0.48,12,4,13871,P.DMG Reflection
30285,0.26,13,4,13872,PVP Final P.DMG RED
30285,0.52,13,4,13873,P.DMG Reflection
61,0.12,6,1,13874,Final Haste
30285,0.28,14,4,13875,PVP Final P.DMG RED
30285,0.56,14,4,13876,P.DMG Reflection
30285,0.3,15,4,13877,PVP Final P.DMG RED
30285,0.6,15,4,13878,P.DMG Reflection
30286,0.0,0,4,13879,PVP Final M.DMG RED
30286,0.0,0,4,13880,Magic DMG Reflection
30286,0.02,1,4,13881,PVP Final M.DMG RED
30286,0.04,1,4,13882,Magic DMG Reflection
30286,0.04,2,4,13883,PVP Final M.DMG RED
30286,0.08,2,4,13884,Magic DMG Reflection
30286,0.06,3,4,13885,PVP Final M.DMG RED
30286,0.12,3,4,13886,Magic DMG Reflection
30286,0.08,4,4,13887,PVP Final M.DMG RED
30286,0.16,4,4,13888,Magic DMG Reflection
30286,0.1,5,4,13889,PVP Final M.DMG RED
30286,0.2,5,4,13890,Magic DMG Reflection
30286,0.12,6,4,13891,PVP Final M.DMG RED
30286,0.24,6,4,13892,Magic DMG Reflection
30286,0.14,7,4,13893,PVP Final M.DMG RED
30286,0.28,7,4,13894,Magic DMG Reflection
61,0.14,7,1,13895,Final Haste
30286,0.16,8,4,13896,PVP Final M.DMG RED
30286,0.32,8,4,13897,Magic DMG Reflection
30286,0.18,9,4,13898,PVP Final M.DMG RED
30286,0.36,9,4,13899,Magic DMG Reflection
30286,0.2,10,4,13900,PVP Final M.DMG RED
30286,0.4,10,4,13901,Magic DMG Reflection
30286,0.22,11,4,13902,PVP Final M.DMG RED
30286,0.44,11,4,13903,Magic DMG Reflection
