id,drop_id,drop_collections_id,weight
3350,3001711,300171101,1
3351,3001712,300171201,1
3352,3001713,300171301,1
3353,30018,3001801,1
3354,30019,3001901,1
3355,3001901,300190101,1
3356,3001902,300190201,1
3357,3001903,300190301,1
3358,3001904,300190401,1
3359,3001905,300190501,1
3360,3001906,300190601,1
3361,3001907,300190701,1
3362,3001908,300190801,1
3363,3001909,300190901,1
3364,3001910,300191001,1
3365,3001911,300191101,1
3366,3001912,300191201,1
3367,3001913,300191301,1
3368,3001914,300191401,1
3369,30020,3002001,1
3370,3002001,300200101,1
3371,3002002,300200201,1
3372,3002003,300200301,1
3373,3002004,300200401,1
3374,3002005,300200501,1
3375,3002006,300200601,1
3376,3002007,300200701,1
3377,3002008,300200801,1
3378,3002009,300200901,1
3379,3002010,300201001,1
3380,3002011,300201101,1
3381,3002012,300201201,1
3382,3002013,300201301,1
3383,3002014,300201401,1
3384,30021,3002101,1
3385,3002101,300210101,1
3386,3002102,300210201,1
3387,3002103,300210301,1
3388,3002104,300210401,1
3389,3002105,300210501,1
3390,3002106,300210601,1
3391,3002107,300210701,1
3392,3002108,300210801,1
3393,3002109,300210901,1
3394,30022,3002201,1
3395,3002201,300220101,1
3396,3002202,300220201,1
3397,3002203,300220301,1
3398,3002204,300220401,1
3399,3002205,300220501,1
3400,3002206,300220601,1
3401,3002207,300220701,1
3402,3002208,300220801,1
3403,3002209,300220901,1
3404,3002211,300221101,1
3405,3002212,300221201,1
3406,3002213,300221301,1
3407,3002214,300221401,1
3408,3002215,300221501,1
3410,30023,3002301,1
3411,3002301,300230101,1
3412,3002302,300230201,1
3413,3002303,300230301,1
3414,3002304,300230401,1
3415,3002305,300230501,1
3416,3002306,300230601,1
3417,3002307,300230701,1
3418,3002308,300230801,1
3419,3002309,300230901,1
3420,3002310,300231001,1
3421,3002311,300231101,1
3422,3002312,300231201,1
3423,3002313,300231301,1
3424,30024,3002401,1
3425,3002401,300240101,1
3426,3002402,300240201,1
3427,3002403,300240301,1
3428,3002404,300240401,1
3429,3002405,300240501,1
3430,3002406,300240601,1
3431,3002407,300240701,1
3432,3002408,300240801,1
3433,3002409,300240901,1
3434,3002410,300241001,1
3435,3002411,300241101,1
3436,3002412,300241201,1
3437,3002413,300241301,1
3438,3002414,300241401,1
3439,30025,3002501,1
3440,3002501,300250101,1
3441,3002502,300250201,1
3442,3002503,300250301,1
3443,3002504,300250401,1
3444,3002505,300250501,1
3445,3002506,300250601,1
3446,3002507,300250701,1
3447,3002508,300250801,1
3448,3002509,300250901,1
3449,3002510,300251001,1
3450,3002511,300251101,1
3451,3002512,300251201,1
3452,3002513,300251301,1
3453,3002514,300251401,1
3454,3002515,300251501,1
3455,30026,3002601,1
3456,3002601,300260101,1
3457,3002602,300260201,1
3458,3002603,300260301,1
3459,3002604,300260401,1
3460,3002605,300260501,1
3461,3002606,300260601,1
3462,3002607,300260701,1
3463,3002608,300260801,1
3464,3002609,300260901,1
3465,3002610,300261001,1
3466,3002612,300261201,1
3467,3002613,300261301,1
3468,3002614,300261401,1
3469,3002615,300261501,1
3470,3002616,300261601,1
3472,30027,3002701,1
3473,30028,3002801,1
3474,30029,3002901,1
3475,30030,3003001,1
3476,30031,3003101,1
3477,3003101,300310101,1
3478,3003102,300310201,1
3479,3003103,300310301,1
3480,3003104,300310401,1
3481,3003105,300310501,1
3482,3003106,300310601,1
3483,3003107,300310701,1
3484,3003108,300310801,1
3485,3003109,300310901,1
3486,3003110,300311001,1
3487,3003111,300311101,1
3488,3003112,300311201,1
3489,3003113,300311301,1
3490,3003114,300311401,1
3491,3003115,300311501,1
3492,30032,3003201,1
3493,30033,3003301,1
3494,30034,3003401,1
3495,30035,3003501,1
3496,30036,3003601,1
3497,30037,3003701,1
3498,30038,3003801,1
3499,30039,3003901,1
3500,30040,3004001,1
3501,30041,3004101,1
3502,30042,3004201,1
3503,30043,3004301,1
3504,30044,3004401,1
3505,30045,3004501,1
3506,30046,3004601,1
3507,30047,3004701,1
3508,30048,3004801,1
3509,30049,3004901,1
3510,30050,3005001,1
3511,30051,3005101,1
3512,30052,3005201,1
3513,30053,3005301,1
3514,30054,3005401,1
3515,30055,3005501,1
3516,30056,3005601,1
3517,30057,3005701,1
3518,30058,3005801,1
3519,30059,3005901,1
3520,30060,3006001,1
3521,30061,3006101,1
3522,30062,3006201,1
3523,30063,3006301,1
3524,30064,3006401,1
3525,30065,3006501,1
3526,30066,3006601,1
3527,30067,3006701,1
3528,30068,3006801,1
3529,30069,3006901,1
3530,30070,3007001,1
3531,30071,3007101,1
3532,30072,3007201,1
3533,30073,3007301,1
3534,30074,3007401,1
3535,30075,3007501,1
3536,30076,3007601,1
3537,30077,3007701,1
3538,30078,3007801,1
3539,30079,3007901,1
3540,30080,3008001,1
3541,30081,3008101,1
3542,30082,3008201,1
3543,30083,3008301,1
3544,3009001,300900101,1
3545,3009002,300900201,1
3546,3009003,300900301,1
3547,3009004,300900401,57894
3548,3009004,300900402,57894
3549,3009004,300900403,57894
3550,3009004,300900404,57894
3551,3009004,300900405,57894
3552,3009004,300900406,57894
3553,3009004,300900407,57894
3554,3009004,300900408,57894
3555,3009004,300900409,31578
3556,3009004,300900410,31578
3557,3009004,300900411,57894
3558,3009004,300900412,57894
3559,3009004,300900413,57894
3560,3009004,300900414,31578
3561,3009004,300900415,31578
3562,3009004,300900416,57894
3563,3009004,300900417,57894
3564,3009004,300900418,57894
3565,3009004,300900419,31578
3566,3009004,300900420,31578
3567,3009005,300900501,83333
3568,3009005,300900502,83333
3569,3009005,300900503,41666
3570,3009005,300900504,41666
3571,3009005,300900505,83333
3572,3009005,300900506,83333
3573,3009005,300900507,41666
3574,3009005,300900508,41666
3575,3009005,300900509,83333
3576,3009005,300900510,83333
3577,3009005,300900511,41666
3578,3009005,300900512,41666
3579,3009005,300900513,83333
3580,3009005,300900514,83333
3581,3009005,300900515,41666
3582,3009005,300900516,41666
3583,3009101,300910101,1
3584,3009102,300910201,1
3585,3009103,300910301,1
3586,3009104,300910401,37037
3587,3009104,300910402,37037
3588,3009104,300910403,37037
3589,3009104,300910404,37037
3590,3009104,300910405,37037
3591,3009104,300910406,37037
3592,3009104,300910407,37037
3593,3009104,300910408,37037
3594,3009104,300910409,37037
3595,3009104,300910410,55555
3596,3009104,300910411,55555
3597,3009104,300910412,55555
3598,3009104,300910413,55555
3599,3009104,300910414,111111
3600,3009104,300910415,111111
3601,3009104,300910416,111111
3602,3009104,300910417,111111
3603,3009105,300910501,37037
3604,3009105,300910502,37037
3605,3009105,300910503,37037
3606,3009105,300910504,37037
3607,3009105,300910505,37037
3608,3009105,300910506,37037
3609,3009105,300910507,37037
3610,3009105,300910508,37037
3611,3009105,300910509,37037
3612,3009105,300910510,55555
3613,3009105,300910511,55555
3614,3009105,300910512,55555
3615,3009105,300910513,55555
3616,3009105,300910514,111111
3617,3009105,300910515,111111
3618,3009105,300910516,111111
3619,3009105,300910517,111111
3620,3009901,300990101,2800
3621,3009901,300990102,2800
3622,3009901,300990103,2800
3623,3009901,300990104,2800
3624,3009901,300990105,2800
3625,3009901,300990106,2800
3626,3009901,300990107,2800
3627,3009901,300990108,2800
3628,3009901,300990109,2800
3629,3009901,300990110,4200
3630,3009901,300990111,4200
3631,3009901,300990112,4200
3632,3009901,300990113,4200
3633,3009901,300990114,8300
3634,3009901,300990115,8300
3635,3009901,300990116,8300
3636,3009901,300990117,8300
3637,3009901,300990118,900
3638,3009901,300990119,900
3639,3009901,300990120,900
3640,3009901,300990121,900
3641,3009901,300990122,900
3642,3009901,300990123,900
3643,3009901,300990124,900
3644,3009901,300990125,900
3645,3009901,300990126,900
3646,3009901,300990127,1400
3647,3009901,300990128,1400
3648,3009901,300990129,1400
3649,3009901,300990130,1400
3650,3009901,300990131,2800
3651,3009901,300990132,2800
3652,3009901,300990133,2800
3653,3009901,300990134,2800
3654,3009902,300990201,1
3655,3009903,300990301,1
3656,3009904,300990401,1
3657,3009904,300990402,1
3658,31000,3100001,1
3659,3100101,310010101,1
3660,3100102,310010201,1
3661,3100103,310010301,1
3662,3100104,310010401,1
3663,3100105,310010501,1
3664,3100106,310010601,1
3665,3100107,310010701,1
3666,3100108,310010801,1
3667,3100109,310010901,1
3668,3100110,310011001,1
3669,3100111,310011101,1
3670,3100112,310011201,1
3671,3100113,310011301,1
3672,3100114,310011401,1
3673,3100201,310020101,1
3674,3100202,310020201,1
3675,3100203,310020301,1
3676,3100204,310020401,1
3677,3100205,310020501,1
3678,3100206,310020601,1
3679,3100207,310020701,1
3680,3100208,310020801,1
3681,3100209,310020901,1
3682,3100210,310021001,1
3683,3100211,310021101,1
3684,3100212,310021201,1
3685,3100213,310021301,1
3686,3100214,310021401,1
3687,3100301,310030101,1
3688,3100303,310030301,1
3689,3100304,310030401,1
3690,3100401,310040101,1
3691,3100402,310040201,1
3692,3100403,310040301,1
3693,3100404,310040401,1
3694,3100405,310040501,1
3695,3100406,310040601,1
3696,3100407,310040701,1
3697,3100408,310040801,1
3698,3100409,310040901,1
3699,3100410,310041001,1
3700,3100411,310041101,1
3701,3100412,310041201,1
3702,3100413,310041301,1
3703,3100414,310041401,1
3704,3100501,310050101,1
3705,3100502,310050201,1
3706,3100503,310050301,1
3707,3100504,310050401,1
3708,3100505,310050501,1
3709,3100506,310050601,1
3710,3100507,310050701,1
3711,3100508,310050801,1
3712,3100509,310050901,1
3713,3100601,310060101,1
3714,3100602,310060201,1
3715,3100603,310060301,1
3716,3100604,310060401,1
3717,3100605,310060501,1
3718,3100606,310060601,1
3719,3100607,310060701,1
3720,3100608,310060801,1
3721,3100609,310060901,1
3722,3100610,310061001,1
3723,3100611,310061101,1
3724,3100612,310061201,1
3725,3100613,310061301,1
3726,3100614,310061401,1
3727,3100801,310080101,1
3728,3100802,310080201,1
3729,3100803,310080301,1
3730,3100804,310080401,1
3731,3100805,310080501,1
3732,3100806,310080601,1
3733,3100807,310080701,1
3734,3100808,310080801,1
3735,3100809,310080901,1
3736,3100810,310081001,1
3737,3100811,310081101,1
3738,3100812,310081201,1
3739,3100813,310081301,1
3740,3100814,310081401,1
3741,3100901,310090101,1
3742,3100902,310090201,1
3743,3100903,310090301,1
3744,3100904,310090401,1
3745,3100905,310090501,1
3746,3100906,310090601,1
3747,3100907,310090701,1
3748,3100908,310090801,1
3749,3100909,310090901,1
3750,3100910,310091001,1
3751,3100911,310091101,1
3752,3100912,310091201,1
3753,3100913,310091301,1
3754,3100914,310091401,1
3755,3101001,310100101,1
3756,3101002,310100201,1
3757,3101003,310100301,1
3758,3101004,310100401,1
3759,3101005,310100501,1
3760,3101006,310100601,1
3761,3101007,310100701,1
3762,3101008,310100801,1
3763,3101009,310100901,1
3764,3101101,310110101,1
3765,3101102,310110201,1
3766,3101103,310110301,1
3767,3101104,310110401,1
3768,3101105,310110501,1
3769,3101106,310110601,1
3770,3101107,310110701,1
3771,3101108,310110801,1
3772,3101109,310110901,1
3773,3101201,310120101,1
3774,3101202,310120201,1
3775,3101203,310120301,1
3776,3101204,310120401,1
3777,3101205,310120501,1
3778,3101206,310120601,1
3779,3101207,310120701,1
3780,3101208,310120801,1
3781,3101209,310120901,1
3782,3101401,310140101,1
3783,3101402,310140201,1
3784,3101403,310140301,1
3785,3101404,310140401,1
3786,3101405,310140501,1
3787,3101406,310140601,1
3788,3101407,310140701,1
3789,3101408,310140801,1
3790,3101409,310140901,1
3791,3101501,310150101,1
3792,3101502,310150201,1
3793,3101503,310150301,1
3794,3101504,310150401,1
3795,3101506,310150601,1
3796,3101507,310150701,1
3797,3101508,310150801,1
3798,3101509,310150901,1
3799,3101510,310151001,1
3801,3101601,310160101,1
3802,3101602,310160201,1
3803,3101603,310160301,1
3804,3101604,310160401,1
3805,3101606,310160601,1
3806,3101607,310160701,1
3807,3101608,310160801,1
3808,3101609,310160901,1
3809,3101610,310161001,1
3811,32001,3200101,1
3812,32002,3200201,1
3813,32003,3200301,1
3814,32004,3200401,1
3815,32005,3200501,1
3816,32006,3200601,1
3817,32007,3200701,1
3818,32008,3200801,1
3819,32009,3200901,1
3820,32010,3201001,1
3821,32011,3201101,1
3822,32012,3201201,1
3823,32013,3201301,1
3824,32014,3201401,1
3825,32015,3201501,1
3826,32016,3201601,1
3827,32017,3201701,1
3828,32018,3201801,1
3829,32019,3201901,1
3830,32020,3202001,1
3831,32021,3202101,1
3832,32022,3202201,1
3833,32023,3202301,1
3834,32024,3202401,1
3835,32025,3202501,1
3836,32026,3202601,1
3837,32027,3202701,1
3838,32028,3202801,1
3839,32029,3202901,1
3840,32030,3203001,1
3841,32031,3203101,1
3842,32032,3203201,1
3843,32033,3203301,1
3844,32034,3203401,1
3845,32035,3203501,1
3846,32036,3203601,1
3847,32037,3203701,1
3848,32038,3203801,1
3849,32039,3203901,1
3850,32040,3204001,1
3851,32041,3204101,1
3852,32042,3204201,1
3853,32043,3204301,1
3854,32044,3204401,1
3855,32045,3204501,1
3856,32046,3204601,1
3857,32047,3204701,1
3858,32048,3204801,1
3859,32049,3204901,1
3860,32050,3205001,1
3861,32051,3205101,1
3862,32052,3205201,1
3863,32053,3205301,1
3864,32054,3205401,1
3865,32055,3205501,1
3866,32056,3205601,1
3867,32057,3205701,1
3868,32058,3205801,1
3869,32059,3205901,1
3870,32060,3206001,1
3871,32061,3206101,1
3872,32062,3206201,1
3873,32063,3206301,1
3874,32064,3206401,1
3875,32065,3206501,1
3876,32066,3206601,1
3877,32067,3206701,1
3878,32068,3206801,1
3879,32069,3206901,1
3880,32070,3207001,1
3881,32071,3207101,1
3882,32072,3207201,1
3883,32073,3207301,1
3884,32074,3207401,1
3885,32075,3207501,1
3886,32076,3207601,1
3887,32077,3207701,1
3888,32078,3207801,1
3889,32079,3207901,1
3890,32080,3208001,1
3891,32081,3208101,1
3892,32082,3208201,1
3893,32083,3208301,1
3894,32084,3208401,1
3895,32085,3208501,1
3896,32086,3208601,1
3897,32087,3208701,1
3898,32088,3208801,1
3899,32089,3208901,1
3900,32090,3209001,1
3901,32091,3209101,1
3902,32092,3209201,1
3903,32093,3209301,1
3904,32094,3209401,1
3905,32095,3209501,1
3906,32096,3209601,1
3907,32097,3209701,1
3908,32098,3209801,1
3909,32099,3209901,1
3910,32100,3210001,1
3911,32101,3210101,1
3912,32102,3210201,1
3913,32103,3210301,1
3914,32104,3210401,1
3915,32105,3210501,1
3916,32106,3210601,1
3917,32107,3210701,1
3918,32108,3210801,1
3919,32109,3210901,1
3920,32110,3211001,1
3921,32111,3211101,1
3922,32112,3211201,1
3923,32113,3211301,1
3924,32114,3211401,1
3925,32115,3211501,1
3926,32116,3211601,1
3927,32117,3211701,1
3928,32118,3211801,1
3929,32119,3211901,1
3930,32120,3212001,1
3931,32121,3212101,1
3932,32122,3212201,1
3933,32123,3212301,1
3934,32124,3212401,1
3935,32125,3212501,1
3936,32126,3212601,1
3937,32127,3212701,1
3938,32128,3212801,1
3939,32129,3212901,1
3940,32130,3213001,1
3941,32131,3213101,1
3942,32132,3213201,1
3943,32133,3213301,1
3944,32134,3213401,1
3945,32135,3213501,1
3946,32136,3213601,1
3947,32137,3213701,1
3948,32138,3213801,1
3949,32139,3213901,1
3950,32140,3214001,1
3951,32141,3214101,1
3952,32142,3214201,1
3953,32143,3214301,1
3954,32144,3214401,1
3955,32145,3214501,1
3956,32146,3214601,1
3957,32147,3214701,1
3958,32148,3214801,1
3959,32149,3214901,1
3960,32150,3215001,1
3961,32151,3215101,1
3962,32152,3215201,1
3963,32153,3215301,1
3964,32154,3215401,1
3965,32155,3215501,1
3966,32156,3215601,1
3967,32157,3215701,1
3968,32158,3215801,1
3969,32159,3215901,1
3970,32160,3216001,1
3971,32161,3216101,1
3972,32162,3216201,1
3973,32163,3216301,1
3974,32164,3216401,1
3975,32165,3216501,1
3976,32166,3216601,1
3977,32167,3216701,1
3978,32168,3216801,1
3979,32169,3216901,1
3980,32170,3217001,1
3981,32171,3217101,1
3982,32172,3217201,1
3983,32173,3217301,1
3984,32174,3217401,1
3985,32175,3217501,1
3986,32176,3217601,1
3987,32177,3217701,1
3988,32178,3217801,1
3989,32179,3217901,1
3990,32180,3218001,1
3991,32181,3218101,1
3992,32182,3218201,1
3993,32183,3218301,1
3994,32184,3218401,1
3995,32185,3218501,1
3996,32186,3218601,1
3997,32187,3218701,1
3998,32188,3218801,1
3999,32189,3218901,1
4000,32190,3219001,1
4001,32191,3219101,1
4002,32192,3219201,1
4003,32193,3219301,1
4004,32194,3219401,1
4005,32195,3219501,1
4006,32196,3219601,1
4007,32197,3219701,1
4008,32198,3219801,1
4009,32199,3219901,1
4010,32200,3220001,1
4011,32201,3220101,1
4012,32202,3220201,1
4013,32203,3220301,1
4014,32204,3220401,1
4015,32205,3220501,1
4016,32206,3220601,1
4017,32207,3220701,1
4018,32208,3220801,1
4019,32209,3220901,1
4020,32210,3221001,1
4021,32211,3221101,1
4022,32212,3221201,1
4023,32213,3221301,1
4024,32214,3221401,1
4025,32215,3221501,1
4026,32216,3221601,1
4027,32217,3221701,1
4028,32218,3221801,1
4029,32219,3221901,1
4030,32220,3222001,1
4031,32221,3222101,1
4032,32222,3222201,1
4033,32223,3222301,1
4034,32224,3222401,1
4035,32225,3222501,1
4036,32226,3222601,1
4037,32227,3222701,1
4038,32228,3222801,1
4039,32229,3222901,1
4040,32230,3223001,1
4041,32231,3223101,1
4042,32232,3223201,1
4043,32233,3223301,1
4044,32234,3223401,1
4045,32235,3223501,1
4046,32236,3223601,1
4047,32237,3223701,1
4048,32238,3223801,1
4049,32239,3223901,1
4050,32240,3224001,1
4051,32241,3224101,1
4052,32242,3224201,1
4053,32243,3224301,1
4054,32244,3224401,1
4055,32245,3224501,1
4056,32246,3224601,1
4057,32247,3224701,1
4058,32248,3224801,1
4059,32249,3224901,1
4060,32250,3225001,1
4061,32251,3225101,1
4062,32252,3225201,1
4063,32253,3225301,1
4064,32254,3225401,1
4065,32255,3225501,1
4066,32256,3225601,1
4067,32257,3225701,1
4068,32258,3225801,1
4069,32259,3225901,1
4070,32260,3226001,1
4071,32261,3226101,1
4072,32262,3226201,1
4073,32263,3226301,1
4074,32264,3226401,1
4075,32265,3226501,1
4076,32266,3226601,1
4077,32267,3226701,1
4078,32268,3226801,1
4079,32269,3226901,1
4080,32270,3227001,1
4081,32271,3227101,1
4082,32272,3227201,1
4083,32273,3227301,1
4084,32274,3227401,1
4085,32275,3227501,1
4086,32276,3227601,1
4087,32277,3227701,1
4088,32278,3227801,1
4089,32279,3227901,1
4090,32280,3228001,1
4091,32281,3228101,1
4092,32282,3228201,1
4093,32283,3228301,1
4094,32284,3228401,1
4095,32285,3228501,1
4096,32286,3228601,1
4097,32287,3228701,1
4098,32288,3228801,1
4099,32289,3228901,1
4100,32290,3229001,1
4101,32291,3229101,1
4102,32292,3229201,1
4103,32293,3229301,1
4104,32294,3229401,1
4105,32295,3229501,1
4106,32296,3229601,1
4107,32297,3229701,1
4108,32298,3229801,1
4109,32299,3229901,1
4110,32300,3230001,1
4111,32301,3230101,1
4112,32302,3230201,1
4113,32303,3230301,1
4114,32304,3230401,1
4115,32305,3230501,1
4116,32306,3230601,1
4117,32307,3230701,1
4118,32308,3230801,1
4119,32309,3230901,1
4120,32310,3231001,1
4121,32311,3231101,1
4122,32312,3231201,1
4123,32313,3231301,1
4124,32314,3231401,1
4125,32315,3231501,1
4126,32316,3231601,1
4127,32317,3231701,1
4128,32318,3231801,1
4129,32319,3231901,1
4130,32320,3232001,1
4131,32321,3232101,1
4132,32322,3232201,1
4133,32323,3232301,1
4134,32324,3232401,1
4135,32325,3232501,1
4136,32326,3232601,1
4137,32327,3232701,1
4138,32328,3232801,1
4139,32329,3232901,1
4140,32330,3233001,1
4141,32331,3233101,1
4142,32332,3233201,1
4143,32333,3233301,1
4144,32334,3233401,1
4145,32335,3233501,1
4146,32336,3233601,1
4147,32337,3233701,1
4148,32338,3233801,1
4149,32339,3233901,1
4150,32340,3234001,1
4151,32341,3234101,1
4152,32342,3234201,1
4153,32343,3234301,1
4154,32344,3234401,1
4155,32345,3234501,1
4156,32346,3234601,1
4157,32347,3234701,1
4158,32348,3234801,1
4159,32349,3234901,1
4160,32350,3235001,1
4161,32351,3235101,1
4162,32352,3235201,1
4163,32353,3235301,1
4164,32354,3235401,1
4165,32355,3235501,1
4166,32356,3235601,1
4167,32357,3235701,1
4168,32358,3235801,1
4169,32359,3235901,1
4170,32360,3236001,1
4171,32361,3236101,1
4172,32362,3236201,1
4173,32363,3236301,1
4174,32364,3236401,1
4175,32365,3236501,1
4176,32366,3236601,1
4177,32367,3236701,1
4178,32368,3236801,1
4179,32369,3236901,1
4180,32370,3237001,1
4181,32371,3237101,1
4182,32372,3237201,1
4183,32373,3237301,1
4184,32374,3237401,1
4185,32375,3237501,1
4186,32376,3237601,1
4187,32377,3237701,1
4188,32378,3237801,1
4189,32379,3237901,1
4190,32380,3238001,1
4191,32381,3238101,1
4192,32382,3238201,1
4193,32383,3238301,1
4194,32384,3238401,1
4195,32385,3238501,1
4196,32386,3238601,1
4197,32387,3238701,1
4198,32388,3238801,1
4199,32389,3238901,1
4200,32390,3239001,1
4201,32391,3239101,1
4202,32392,3239201,1
4203,32393,3239301,1
4204,32394,3239401,1
4205,32395,3239501,1
4206,32396,3239601,1
4207,32397,3239701,1
4208,32398,3239801,1
4209,32399,3239901,1
4210,32400,3240001,1
4211,32401,3240101,1
4212,32402,3240201,1
4213,32403,3240301,1
4214,32404,3240401,1
4215,32405,3240501,1
4216,32406,3240601,1
4217,32407,3240701,1
4218,32408,3240801,1
4219,32409,3240901,1
4220,32410,3241001,1
4221,32411,3241101,1
4222,32412,3241201,1
4223,32413,3241301,1
4224,32414,3241401,1
4225,32415,3241501,1
4226,32416,3241601,1
4227,32417,3241701,1
4228,32418,3241801,1
4229,32419,3241901,1
4230,32420,3242001,1
4231,32421,3242101,1
4232,32422,3242201,1
4233,32423,3242301,1
4234,32424,3242401,1
4235,32425,3242501,1
4236,32426,3242601,1
4237,32427,3242701,1
4238,32428,3242801,1
4239,32429,3242901,1
4240,32430,3243001,1
4241,32431,3243101,1
4242,32432,3243201,1
4243,32433,3243301,1
4244,32434,3243401,1
4245,32435,3243501,1
4246,32436,3243601,1
4247,32437,3243701,1
4248,32438,3243801,1
4249,32439,3243901,1
4250,32440,3244001,1
4251,32441,3244101,1
4252,32442,3244201,1
4253,32443,3244301,1
4254,32444,3244401,1
4255,32445,3244501,1
4256,32446,3244601,1
4257,32447,3244701,1
4258,32448,3244801,1
4259,32449,3244901,1
4260,32450,3245001,1
4261,32451,3245101,1
4262,32452,3245201,1
4263,32453,3245301,1
4264,32454,3245401,1
4265,32455,3245501,1
4266,32456,3245601,1
4267,32457,3245701,1
4268,32458,3245801,1
4269,32459,3245901,1
4270,32460,3246001,1
4271,32461,3246101,1
4272,32462,3246201,1
4273,32463,3246301,1
4274,32464,3246401,1
4275,32465,3246501,1
4276,32466,3246601,1
4277,32467,3246701,1
4278,32468,3246801,1
4279,32469,3246901,1
4280,32470,3247001,1
4281,32471,3247101,1
4282,32472,3247201,1
4283,32473,3247301,1
4284,32474,3247401,1
4285,32475,3247501,1
4286,32476,3247601,1
4287,32477,3247701,1
4288,32478,3247801,1
4289,32479,3247901,1
4290,32480,3248001,1
4291,32481,3248101,1
4292,32482,3248201,1
4293,32483,3248301,1
4294,32484,3248401,1
4295,32485,3248501,1
4296,32486,3248601,1
4297,32487,3248701,1
4298,32488,3248801,1
4299,32489,3248901,1
4300,32490,3249001,1
4301,32491,3249101,1
4302,32492,3249201,1
4303,32493,3249301,1
4304,32494,3249401,1
4305,32495,3249501,1
4306,32496,3249601,1
4307,32497,3249701,1
4308,32498,3249801,1
4309,4000,400001,1
4310,4063,406301,1
4311,4064,406401,200
4312,4064,406402,1
4313,4065,406501,220
4314,4065,406502,1
4315,4066,406601,2400
4316,4066,406602,13
4317,4067,406701,2600
4318,4067,406702,15
4319,4068,406801,2800
4320,4068,406802,17
4321,4069,406901,3000
4322,4069,406902,20
4323,50029201,5002920101,1
4324,500471023,50047102301,1
4325,501020001,50102000101,1
4326,501020003,50102000301,1
4327,501020004,50102000401,1
4328,501020005,50102000501,1
4329,501030001,50103000101,1
4330,501030002,50103000201,1
4331,501030003,50103000301,1
4332,501030004,50103000401,1
4333,501040001,50104000101,1
4334,501040002,50104000201,1
4335,501040003,50104000301,1
4336,501040004,50104000401,1
4337,501040005,50104000501,1
4338,501040006,50104000601,1
4339,501040007,50104000701,1
4340,501150001,50115000101,1
4341,501150002,50115000201,1
4342,501150003,50115000301,1
4343,501150004,50115000401,1
4344,501270001,50127000101,1
4345,501270002,50127000201,1
4346,501270003,50127000301,1
4347,501270004,50127000401,1
4348,501320001,50132000101,1
4349,501320002,50132000201,1
4350,501320003,50132000301,1
4351,501320004,50132000401,1
4352,501420001,50142000101,1
4353,501420002,50142000201,1
4354,501420003,50142000301,1
4355,501420004,50142000401,1
4356,501450001,50145000101,1
4357,501450002,50145000201,1
4358,501450003,50145000301,1
4359,501450004,50145000401,1
4360,501450005,50145000501,1
4361,501450006,50145000601,1
4362,501450007,50145000701,1
4363,501610001,50161000101,1
4364,501610002,50161000201,1
4365,501610003,50161000301,1
4366,501610004,50161000401,1
4367,501710001,50171000101,1
4368,501710002,50171000201,1
4369,501710003,50171000301,1
4370,501710004,50171000401,1
4371,501710005,50171000501,1
4372,501710006,50171000601,1
4373,501710007,50171000701,1
4374,501710008,50171000801,1
4375,501710009,50171000901,1
4376,501710010,50171001001,1
4377,501810001,50181000101,1
4378,501910001,50191000101,1
4379,501910002,50191000201,1
4380,501910003,50191000301,1
4381,501910004,50191000401,1
4382,509999001,50999900101,1
4383,509999002,50999900201,1
4384,509999003,50999900301,1
4385,509999004,50999900401,1
4386,509999005,50999900501,1
4387,509999006,50999900601,1
4388,509999007,50999900701,1
4389,509999008,50999900801,1
4390,511281001,51128100101,1
4391,511281002,51128100201,1
4392,511281003,51128100301,1
4393,511281004,51128100401,1
4394,511281005,51128100501,1
4395,511281006,51128100601,1
4396,511281007,51128100701,1
4397,511281008,51128100801,1
4398,511281009,51128100901,1
4399,511281010,51128101001,1
4400,511281011,51128101101,1
4402,511281101,51128110101,1
4403,511281102,51128110201,1
4404,511281103,51128110301,1
4405,511281104,51128110401,1
4406,511281105,51128110501,1
4407,511281106,51128110601,1
4408,511281107,51128110701,1
4409,511281108,51128110801,1
4410,511281109,51128110901,1
4411,511281110,51128111001,1
4412,511281111,51128111101,1
4414,529999001,52999900101,1
4415,529999002,52999900201,1
4416,529999003,52999900301,1
4417,529999004,52999900401,1
4418,529999005,52999900501,1
4419,529999006,52999900601,1
4420,529999007,52999900701,1
4421,529999008,52999900801,1
4422,529999009,52999900901,1
4423,529999010,52999901001,1
4424,5510001,551000101,1
4425,5510002,551000201,1
4426,5510003,551000301,1
4427,5510011,551001101,1
4428,5510013,551001301,1
4429,5510014,551001401,1
4430,5510017,551001701,1
4431,5510018,551001801,1
4445,5510060,551006001,1
4446,5520001,552000101,1
4447,5520002,552000201,1
4448,5520003,552000301,1
4449,5520004,552000401,1
4450,5520006,552000601,1
4451,5520007,552000701,1
4452,5520008,552000801,1
4453,5520009,552000901,1
4454,5520010,552001001,1
4455,5520011,552001101,1
4456,5520012,552001201,1
4457,5520013,552001301,1
4458,5520014,552001401,1
4459,5520015,552001501,1
4460,5520016,552001601,1
4461,5520017,552001701,1
4462,5520018,552001801,1
4463,5520019,552001901,1
4464,5520060,552006001,10
4465,5520060,552006002,80
4466,5520060,552006003,10
4467,5520061,552006101,70
4468,5520061,552006102,10
4469,5520061,552006103,10
4470,5520061,552006104,10
4471,5520062,552006201,35
4472,5520062,552006202,10
4473,5520062,552006203,80
