id,name,description,group_id,is_damage_skill,max_level,type,cooldown,job,res_id,cost,is_mount_combat,is_show_skill_tree,fixed_cooldown,combo,range,require_mount_combat,pet_skill_type,is_pet_skill_can_use_when_master_die,pet_skill_element,suit_skills_or_not
55118113,,,0,1,1,1,,1,55118113,,0,1,,-9999,-9999,0,1,0,0,0
55118114,,,0,1,1,1,,1,55118114,,0,1,,-9999,-9999,0,1,0,0,0
55118115,,,0,1,1,6,,1,55118115,,0,0,,-9999,-9999,0,1,0,0,0
55118116,Scythe Strike,,0,1,1,1,15000.0,1,55118116,,0,1,,-9999,-9999,0,1,0,0,0
55118117,Reap,,0,1,1,1,60000.0,1,55118117,,0,1,,-9999,-9999,0,1,0,0,0
55118118,,,0,0,0,1,200000.0,1,0,,0,1,,-9999,-9999,0,1,0,0,0
55118119,,,0,1,0,1,0.0,1,55118105,,0,1,,-9999,-9999,0,1,0,0,0
55118120,,,0,1,1,3,,1,0,,0,0,,-9999,-9999,0,1,0,0,0
55118121,,,0,1,1,1,0.0,1,55118105,,0,1,,-9999,-9999,0,1,0,0,0
55118122,Earthfire Explosion,,0,1,1,1,30000.0,1,55118108,,0,1,,-9999,-9999,0,1,0,0,0
55118123,Earthfire Explosion,,0,1,1,1,30000.0,1,55118108,,0,1,,-9999,-9999,0,1,0,0,0
55118130,,,0,1,1,2,1500.0,1,55118130,0.0,0,0,,0.0,-9999,0,1,0,0,0
55118133,,,0,1,1,1,,1,55118108,,0,1,,-9999,-9999,0,1,0,0,0
55118199,,,0,0,1,3,0.0,1,0,0.0,0,0,,-9999,-9999,0,1,0,0,0
55119102,,,0,1,1,1,20000.0,1,55118114,,0,1,,-9999,-9999,0,1,0,0,0
55119121,Shadow Attribute Attack,,0,1,1,2,1500.0,1,55118101,0.0,0,0,,0.0,-9999,0,1,0,0,0
55142101,,,0,1,1,2,1333.0,1,10142101,,0,0,,0.0,-9999,0,1,0,0,0
55142102,Laser Connection,,0,1,1,1,0.0,1,55142102,0.0,0,1,,-9999,-9999,0,1,0,0,0
55142103,,,0,1,10,1,5000.0,1,55142103,0.0,0,0,,-9999,-9999,0,1,0,0,0
55142104,,,0,0,1,3,0.0,1,0,0.0,0,0,,-9999,-9999,0,1,0,0,0
55308104,Khalitzburg,"Amon Ra unleashes his most loyal servant, <color=#ff0000>Khalitzburg</color>. A chain links the two. Enemies who touch the chain will take damage, and Amon Ra will periodically <color=#40FF00>share HP</color> with Khalitzburg, with the one who has the higher HP percentage sharing HP with the one who has the lower percentage.",0,0,1,1,,1,30020104,0.0,0,0,,-9999,-9999,0,1,0,0,0
55308109,,,0,0,0,3,,1,0,,0,0,,-9999,-9999,0,1,0,0,0
56001100,,,0,0,1,3,,1,0,0.0,0,1,,-9999,-9999,0,1,0,0,0
58001102,,,0,0,1,3,,1,0,,0,0,,-9999,-9999,0,1,0,0,0
58001103,,,0,0,1,3,,1,0,,0,0,,-9999,-9999,0,1,0,0,0
58002102,,,0,0,0,3,,1,0,,0,0,,-9999,-9999,0,1,0,0,0
58002103,,,0,0,1,3,,1,0,0.0,0,0,,-9999,-9999,0,1,0,0,0
58004102,,,0,0,1,3,,1,0,0.0,0,0,,-9999,-9999,0,1,0,0,0
58005101,,,0,0,1,2,100.0,1,0,0.0,0,0,,0.0,-9999,0,1,0,0,0
58005103,,,0,0,1,3,,1,0,0.0,0,0,,-9999,-9999,0,1,0,0,0
58030111,Flame Arrow Shower,,0,1,1,1,15000.0,1,55030111,0.0,0,0,,-9999,-9999,0,1,0,0,0
58030112,Strengthening Arrow,,0,1,1,1,30000.0,1,55030111,0.0,0,1,,-9999,-9999,0,1,0,0,0
58031111,,,0,1,1,3,,1,0,,0,0,,-9999,-9999,0,1,0,0,0
59000100,,,0,0,0,3,,1,0,,0,0,,-9999,-9999,0,1,0,0,0
59000101,,,0,0,1,3,,1,0,0.0,0,0,,-9999,-9999,0,1,0,0,0
6000001,United By Fate,"Can be used to summon your partner to your side. You can only summon when you are in a normal location. When your partner is not online, dead or in a special location, such as in an instance, they will be unable to accept your summon.",0,0,5,1,300000.0,0,6000001,,1,1,,-9999,-9999,0,1,0,0,0
6000002,The Length of Love,Can be used to teleport you to your partner. You can only teleport when both you and your partner are in a normal location. Cannot be used when in combat or when dead.,0,0,5,1,300000.0,0,6000002,,0,1,,-9999,-9999,0,1,0,0,0
6000003,Behind Me!,"When partners form a party and are within line of sight in the same location and dimension, increases Final Damage Reduction by <color=#44afee>%s%%</color>.",0,0,5,3,,0,6000003,,0,1,,-9999,-9999,0,1,0,0,0
6000004,Eternal Bond,"When partners form a party and are within line of sight in the same location and dimension, increases EXP obtained from killing monsters by <color=#44afee>%s%%</color>.",0,0,5,3,,0,6000004,,0,1,,-9999,-9999,0,1,0,0,0
6000005,Requited Love,"When partners form a party and are within line of sight in the same location and dimension, increases Zeny obtained from killing monsters by <color=#44afee>%s%%</color>.",0,0,5,3,,0,6000005,,0,1,,-9999,-9999,0,1,0,0,0
6000006,Burning Desire,Can be used when in skill range of your partner. Consumes <color=#44afee>%s%%</color> of your Max HP to heal your partner for <color=#44afee>%s%%</color> of their Max HP. Cannot be used when your current HP is lower than the HP cost.,0,0,5,1,,0,6000006,,1,1,60000.0,-9999,-9999,0,1,0,0,0
6000007,"For You, The Stars",Can be used when in skill range of your partner. Consumes <color=#44afee>%s%%</color> of your Max SP to restore <color=#44afee>%s%%</color> of your partner's Max SP. Cannot be used when your current SP is lower than the SP cost.,0,0,5,1,,0,6000007,,1,1,60000.0,-9999,-9999,0,1,0,0,0
6000008,Undying Bond,Can be used when in skill range of your partner and your partner is dead. Consumes <color=#44afee>50%%</color> of your Max HP to resurrect and heal your partner for <color=#44afee>%s%%</color> of their Max HP. Cannot be used when your current HP is lower than the HP cost.,0,0,5,1,300000.0,0,6000008,,1,1,,-9999,-9999,0,1,0,0,0
6110100,Bash,"Deal (<color=#44afee>%s%%</color> of ATK + <color=#44afee>%s</color>) physical damage of your weapon's attribute to an enemy. After learning <color=#44afee>Fatal Blow</color>, this skill has a chance of stunning the target. The chance to stun increases as <color=#44afee>Fatal Blow</color>'s skill level increases.",0,1,10,1,,6,1100121,,1,1,,-9999,-9999,0,1,0,0,0
6110101,Bash I,"When using normal attacks, there is a <color=#44afee>%s%%</color> chance to trigger Bash. When Bash is triggered through normal attacks, Fatal Blow will not be applied.",0,0,10,3,,6,1100121,,0,1,,-9999,-9999,0,1,0,0,0
6110102,Bowling Bash I,Decreases the variable cooldown of Bowling Bash by <color=#44afee>%s</color> seconds and its fixed cooldown by <color=#44afee>%s</color> seconds.,0,0,10,3,,6,1110123,,0,1,,-9999,-9999,0,1,0,0,0
6110103,Bash II,"When using normal attacks, there is a <color=#44afee>%s%%</color> chance to trigger Bash. Also decreases the target's Final Physical Defense by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>6</color> seconds. When Bash is triggered through normal attacks, Fatal Blow will not be applied.",0,0,10,3,,6,1100121,,0,1,,-9999,-9999,0,1,0,0,0
6110104,Bowling Bash II,"Decreases the variable cooldown of Bowling Bash by <color=#44afee>%s</color> seconds and its fixed cooldown by <color=#44afee>%s</color> seconds. Additionally deals true damage equal to <color=#44afee>%s%%</color> of the target's Max HP (not effective against Bosses, MVPs, and Minis).",0,0,10,3,,6,1110123,,0,1,,-9999,-9999,0,1,0,0,0
6110105,Endure I,"When Endure is active, Physical Reflect Damage is increased by <color=#44afee>%s%%</color> and Magic Reflect Damage is increased by <color=#44afee>%s%%</color>. This effect disappears when Endure is removed.",0,0,10,3,,6,1100123,,0,1,,-9999,-9999,0,1,0,0,0
6110106,Auto Counter I,Decreases the variable cooldown of Auto Counter by <color=#44afee>%s</color> seconds and increases its Shield Effect by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1110121,,0,1,,-9999,-9999,0,1,0,0,0
6110107,Endure II,"When Endure is active, Physical Reflect Damage is increased by <color=#44afee>%s%%</color> and Magic Reflect Damage is increased by <color=#44afee>%s%%</color>. This effect disappears when Endure is removed. In addition, PVP Final Physical Damage Reduction is increased by <color=#44afee>%s%%</color> and PVP Final Magic Damage Reduction is increased by <color=#44afee>%s%%</color>. This effect disappears when Endure is removed.",0,0,10,3,,6,1100123,,0,1,,-9999,-9999,0,1,0,0,0
6110108,Auto Counter II,"Decreases the variable cooldown of Auto Counter by <color=#44afee>%s</color> seconds, and increases its Shield Effect by <color=#44afee>%s%%</color> and its Counter Effect by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1110121,,0,1,,-9999,-9999,0,1,0,0,0
6110109,Berserk I,"When Berserk is active, your Bonus Heal Received is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111125,,0,1,,-9999,-9999,0,1,0,0,0
6110110,Self-Ignite I,"When Self-Ignite is active, Max HP is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111131,,0,1,,-9999,-9999,0,1,0,0,0
6110111,Berserk II,"When Berserk is active, your Bonus Heal Received is increased by <color=#44afee>%s%%</color>, and your Physical Lifesteal is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111125,,0,1,,-9999,-9999,0,1,0,0,0
6110112,Self-Ignite II,"When Self-Ignite II takes effect, Max HP is increased by <color=#44afee>%s%%</color>, PVP Debuff Duration Reduction is increased by <color=#44afee>%s%%</color>, and PVP Debuff Resistance is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111131,,0,1,,-9999,-9999,0,1,0,0,0
6110114,Impact Blade,Increases the physical attack damage coefficient and Max HP damage coefficient of Impact Blade by <color=#44afee>%s%%</color> and <color=#44afee>%s%%</color> respectively.,0,0,10,3,,6,1112006,,0,1,,-9999,-9999,0,1,0,0,0
6110116,Rune Shield,"Increases the Final Physical Defense and Final Magic Defense of each stack of Indestructible by <color=#44afee>%s%%</color> each and extends its duration by <color=#44afee>%s</color> seconds. While the shield is active, increases your own Final PVP Physical Damage Reduction and Final PVP Magic Damage Reduction by <color=#44afee>%s%%</color> each.",0,0,10,3,,6,1112007,,0,1,,-9999,-9999,0,1,0,0,0
6110151,Guard I,"When Guard is triggered, your HP recovers by <color=#FFA500>%s%%</color> of your Max HP.",0,0,10,3,,6,1120009,,0,1,,-9999,-9999,0,1,0,0,0
6110152,Shield Charge I,Increases Shield Charge of your Max HP Damage Coefficient by <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1120007,,0,1,,-9999,-9999,0,1,0,0,0
6110153,Guard II,"When Guard is triggered, <color=#FFA500>%s%%</color> of your HP is recovered, and you deal <color=#FFA500>%s%%</color> of the effect recovery in damage to the attacker.",0,0,10,3,,6,1120009,,0,1,,-9999,-9999,0,1,0,0,0
6110154,Shield Charge II,"Increases your Max HP damage skill coefficient by <color=#FFA500>%s%%</color>, and reduces the target's Stun Resistance and PVP Debuff Resistance by <color=#FFA500>%s%%</color> for <color=#FFA500>3</color>s.",0,0,10,3,,6,1120007,,0,1,,-9999,-9999,0,1,0,0,0
6110155,Shield Reflect I,Increases Shield Reflect's reflection coefficient by <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1121007,,0,1,,-9999,-9999,0,1,0,0,0
6110156,Shield Boomerang I,Increases your Max HP Damage Coefficient of Shield Boomerang by <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1120008,,0,1,,-9999,-9999,0,1,0,0,0
6110157,Shield Reflect II,"Increases Shield Reflect's reflection coefficient by <color=#FFA500>%s%%</color>, and reduces the attacker's PVP Debuff Duration Reduction by <color=#FFA500>%s%%</color> for <color=#FFA500>3</color>s.",0,0,10,3,,6,1121007,,0,1,,-9999,-9999,0,1,0,0,0
6110158,Shield Boomerang II,"Increases your Max HP Damage Coefficient of Shield Boomerang by <color=#FFA500>%s%%</color>, and <color=#FFA500>%s</color> projectile number.",0,0,10,3,,6,1120008,,0,1,,-9999,-9999,0,1,0,0,0
6110159,Defending Aura I,"When using Defending Aura, additionally reduces the ranged Physical Damage taken by party members by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121008,,0,1,,-9999,-9999,0,1,0,0,0
6110160,Earth Drive I,"After using Earth Drive, Final Physical Damage Bonus is increased by <color=#FFA500>%s%%</color> for <color=#FFA500>15</color>s.",0,0,10,3,,6,1121009,,0,1,,-9999,-9999,0,1,0,0,0
6110161,Defending Aura II,"When using Defending Aura, additionally reduce <color=#FFA500>%s%%</color> of ranged Physical Damage taken by all party members, while <color=#FFA500>%s%%</color> of all damage taken by party members' is converted into healing you.",0,0,10,3,,6,1121008,,0,1,,-9999,-9999,0,1,0,0,0
6110162,Earth Drive II,"After using Earth Drive, PVP Final Physical Damage Bonus is increased by <color=#FFA500>%s%%</color> for <color=#FFA500>15</color>s.",0,0,10,3,,6,1121009,,0,1,,-9999,-9999,0,1,0,0,0
6110163,Shield Press,Increases Shield Press of your Max HP Damage Coefficient by <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1122009,,0,1,,-9999,-9999,0,1,0,0,0
6110164,Guardian Shield,Guardian Shield damage bonus effect is increased by <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1122007,,0,1,,-9999,-9999,0,1,0,0,0
6110165,Devotion,"After using Devotion, while it is active, increases the Final Damage Reduction of all party members by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1122008,,0,1,,-9999,-9999,0,1,0,0,0
6110166,King's Grace,"Increase the King's Grace shield value by <color=#FFA500>%s%%</color>, and while active, increases all party members' PVP Final Physical Damage Reduction by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1122003,,0,1,,-9999,-9999,0,1,0,0,0
6130101,Battle Will I,"After triggering Battle Will through a normal attack, Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>3</color> seconds.",0,0,10,3,,6,1100127,,0,1,,-9999,-9999,0,1,0,0,0
6130102,Sword Speed Boost I,"When Sword Speed Boost is active, Final ASPD is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1110127,,0,1,,-9999,-9999,0,1,0,0,0
6130103,Battle Will II,"After triggering Battle Will through a normal attack, PVP Final Physical Damage Bonus is additionally increased by <color=#44afee>%s%%</color> and Movement Speed is increased by <color=#44afee>%s%%</color>. Can be stacked up to <color=#44afee>4</color> times, lasting <color=#44afee>3</color> seconds.",0,0,10,3,,6,1100127,,0,1,,-9999,-9999,0,1,0,0,0
6130104,Sword Speed Boost II,"When Sword Speed Boost is active, Physical Lifesteal is increased by <color=#44afee>%s%%</color> and PVP Debuff Resistance is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1110127,,0,1,,-9999,-9999,0,1,0,0,0
6130105,Aura Blade I,"When Aura Blade is active, Final Crit is increased by <color=#44afee>%s%%</color> and Final Hit is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111124,,0,1,,-9999,-9999,0,1,0,0,0
6130106,Weapon Blocking I,"When Weapon Blocking is active, trigger rate is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111127,,0,1,,-9999,-9999,0,1,0,0,0
6130107,Aura Blade II,"When Aura Blade is active, Final Crit is increased by <color=#44afee>%s%%</color>, Crit Damage Bonus is increased by <color=#44afee>%s%%</color>, and Final Hit is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111124,,0,1,,-9999,-9999,0,1,0,0,0
6130108,Weapon Blocking II,"When Weapon Blocking is active, trigger rate is increased by <color=#44afee>%s%%</color>. Also extends the effect's duration for <color=#44afee>%s</color> seconds after blocking.",0,0,10,3,,6,1111127,,0,1,,-9999,-9999,0,1,0,0,0
6130109,Double Blow I,Increases Double Blow's trigger rate by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1110135,,0,1,,-9999,-9999,0,1,0,0,0
6130110,Head Crush I,"When Head Crush is active, Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111121,,0,1,,-9999,-9999,0,1,0,0,0
6130111,Double Blow II,Increases Double Blow's trigger rate by <color=#44afee>%s%%</color> and its damage coefficient by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1110135,,0,1,,-9999,-9999,0,1,0,0,0
6130112,Head Crush II,"When Head Crush is active, PVP Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1111121,,0,1,,-9999,-9999,0,1,0,0,0
6130113,Dragon Mastery,"Increases the damage coefficient of Dragon Gasp - Fire, Dragon Gasp - Water, and Inverse Scale by <color=#44afee>%s%%</color>.",0,0,10,3,,6,1112001,,0,1,,-9999,-9999,0,1,0,0,0
6130114,Keen Spear,Increases the damage coefficient of Windblade's Crit Damage Bonus by <color=#44afee>%s%%</color> and Bonus Physical Damage by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1112010,,0,1,,-9999,-9999,0,1,0,0,0
6130115,Death Bind,Increases the shared damage coefficient of Death Bind by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1112005,,0,1,,-9999,-9999,0,1,0,0,0
6130116,Dark Flame Sword,Increases the Final Dodge and Final Anti-Crit Reduction coefficient inflicted by Dark Flame Sword to the target by <color=#44afee>%s%%</color> and <color=#44afee>%s%%</color> respectively. Increases the duration of the Dark Flame Sword effect on yourself by <color=#44afee>%s</color> seconds. Each stack of Dark Flame Sword debuff decreases the target's Final PVP Physical Damage Reduction by an additional <color=#44afee>%s%%</color>.,0,0,10,3,,6,1112012,,0,1,,-9999,-9999,0,1,0,0,0
6130151,Cyclone Strike I,"After using Cyclone Strike, Final Physical Damage Bonus is increased by <color=#FFA500>%s%%</color>, for a max of <color=#FFA500>%s</color> stacks for <color=#FFA500>%s</color>s.",0,0,10,3,,6,1120012,,0,1,,-9999,-9999,0,1,0,0,0
6130152,Weapon Speed I,"When using increased Weapon Speed, Final Attack Speed is increased by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1120010,,0,1,,-9999,-9999,0,1,0,0,0
6130153,Cyclone Strike II,"After using Cyclone Strike, the PVP Final Physical Damage Bonus is increased by <color=#FFA500>%s%%</color> for a max of <color=#FFA500>%s</color> stacks for <color=#FFA500>%s</color>s. Increases your PVP Final Physical Damage Reduction by <color=#FFA500>%s%%</color> for <color=#FFA500>3</color>s.",0,0,10,3,,6,1120012,,0,1,,-9999,-9999,0,1,0,0,0
6130154,Weapon Speed II,"When using increased Weapon Speed, Physical Lifesteal is increased by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1120010,,0,1,,-9999,-9999,0,1,0,0,0
6130155,Battle Intent I,"When using Battle Intent, Final Crit is increased by <color=#FFA500>%s%%</color> and Final Hit is increased by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121010,,0,1,,-9999,-9999,0,1,0,0,0
6130156,Sacrifice I,"After using Sacrifice, your HP limit is increased by <color=#FFA500>%s%%</color> for 5s.",0,0,10,3,,6,1120011,,0,1,,-9999,-9999,0,1,0,0,0
6130157,Battle Intent II,"When using Battle Intent, Crit Damage Bonus is increased by <color=#FFA500>%s%%</color> and Final Hit is increased by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121010,,0,1,,-9999,-9999,0,1,0,0,0
6130158,Sacrifice II,"After using Sacrifice, your HP limit is increased by <color=#FFA500>%s%%</color>, and your PVP Debuff Duration Reduction and PVP Debuff Resistance are increased by <color=#FFA500>%s%%</color> for <color=#FFA500>10</color>s.",0,0,10,3,,6,1120011,,0,1,,-9999,-9999,0,1,0,0,0
6130159,Charge Up I,Increases your Max HP damage effect from <color=#FFA500>%s%%</color> Charge Up.,0,0,10,3,,6,1121011,,0,1,,-9999,-9999,0,1,0,0,0
6130160,Fearless Charge I,"When using Fearless Charge, Final Physical Damage Bonus is increased by <color=#FFA500>%s%%</color> for <color=#FFA500>15</color>s. Increases own Fearless Charge Max HP damage effect by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121012,,0,1,,-9999,-9999,0,1,0,0,0
6130161,Charge Up II,"Increases your Max HP damage effect of <color=#FFA500>%s%%</color> Charge Up, dealing additional True Damage that is <color=#FFA500>%s%%</color> of the target's Max HP. (Additional effect is not effective on Mini, MVP, and bosses.)",0,0,10,3,,6,1121011,,0,1,,-9999,-9999,0,1,0,0,0
6130162,Fearless Charge II,"When using Fearless Charge, PVP Final Physical Damage Bonus is increased by <color=#FFA500>%s%%</color> for <color=#FFA500>15</color>s. Also increases own Fearless Charge Max HP damage effect by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121012,,0,1,,-9999,-9999,0,1,0,0,0
6130163,Trample,"After using Trample, your HP limit is increased by <color=#FFA500>%s%%</color> for <color=#FFA500>10</color>s.",0,0,10,3,,6,1122002,,0,1,,-9999,-9999,0,1,0,0,0
6130164,Providence,"Increases the additional damage dealt by your Holy Attribute to Earth, Fire, Water, and Wind element attributes by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1122006,,0,1,,-9999,-9999,0,1,0,0,0
6130165,Life Vow,"While Life Vow is active, it reduces the targets Final Physical Damage Reduction by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1122011,,0,1,,-9999,-9999,0,1,0,0,0
6130166,Inspiration,"While Inspiration is active, every normal attach increases your PVP Final Physical Damage Reduction by <color=#FFA500>%s%%</color>, and can be stacked <color=#FFA500>%s</color> times for <color=#FFA500>5</color>s. Each time the target takes normal damage, there is an additional reduction of PVP Final Physical Damage Bonus that is <color=#FFA500>%s%%</color>, can be stacked <color=#FFA500>%s</color> times for <color=#FFA500>5</color>s.",0,0,10,3,,6,1122012,,0,1,,-9999,-9999,0,1,0,0,0
6130301,Spear Stab I,"Decreases the fixed cooldown of Spear Stab by <color=#44afee>%s</color> seconds, and has a <color=#44afee>%s%%</color> chance to make the target bleed for <color=#44afee>6</color> seconds.",0,0,10,3,,6,1110125,,0,1,,-9999,-9999,0,1,0,0,0
6130302,Pierce I,"Decreases the fixed cooldown of Pierce by <color=#44afee>%s</color> seconds, and decreases the target's Final Physical Damage Reduction by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds.",0,0,10,3,,6,1110124,,0,1,,-9999,-9999,0,1,0,0,0
6130303,Spear Stab II,"Decreases the fixed cooldown of Spear Stab by <color=#44afee>%s</color> seconds, and decreases the target's healing received by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds.",0,0,10,3,,6,1110125,,0,1,,-9999,-9999,0,1,0,0,0
6130304,Pierce II,"Decreases the fixed cooldown of Pierce by <color=#44afee>%s</color> seconds, and decreases the target's PVP Final Physical Damage Reduction by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds.",0,0,10,3,,6,1110124,,0,1,,-9999,-9999,0,1,0,0,0
6130305,Spear Boomerang I,"When using Spear Boomerang, there is a <color=#44afee>%s%%</color> chance to inflict the same effect on enemies along its path.",0,0,10,3,,6,1110126,,0,1,,-9999,-9999,0,1,0,0,0
6130306,Spiral Pierce I,"Decreases the fixed cooldown of Spiral Pierce by <color=#44afee>%s</color> seconds, and increases your Final Physical Damage Bonus by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds.",0,0,10,3,,6,1111122,,0,1,,-9999,-9999,0,1,0,0,0
6130307,Spear Boomerang II,"When using Spear Boomerang, there is a <color=#44afee>%s%%</color> chance to inflict the same effect on enemies along its path. Also decreases the target's Final Physical Defense by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds.",0,0,10,3,,6,1110126,,0,1,,-9999,-9999,0,1,0,0,0
6130308,Spiral Pierce II,"Decreases the fixed cooldown of Spiral Pierce by <color=#44afee>%s</color> seconds, and increases your PVP Final Physical Damage Bonus by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds.",0,0,10,3,,6,1111122,,0,1,,-9999,-9999,0,1,0,0,0
6130309,Joint Beat I,"Decreases the fixed cooldown of Joint Beat by <color=#44afee>%s</color> seconds, and has a <color=#44afee>%s%%</color> chance to apply the Weapon Breakage and Armor Breakage states to the target for <color=#44afee>6</color> seconds.",0,0,10,3,,6,1111123,,0,1,,-9999,-9999,0,1,0,0,0
6130310,Brandish Spear I,"Decreases the fixed cooldown of Brandish Spear by <color=#44afee>%s</color> seconds, and has a <color=#44afee>%s%%</color> chance to inflict the same effect on enemies within <color=#44afee>3</color> meters of the target.",0,0,10,3,,6,1110130,,0,1,,-9999,-9999,0,1,0,0,0
6130311,Joint Beat II,"Decreases the fixed cooldown of Joint Beat by <color=#44afee>%s</color> seconds, and deals true damage equal to <color=#44afee>%s%%</color> of the target's Max HP (not effective against Bosses, MVPs, and Minis).",0,0,10,3,,6,1111123,,0,1,,-9999,-9999,0,1,0,0,0
6130312,Brandish Spear II,"Decreases the fixed cooldown of Brandish Spear by <color=#44afee>%s</color>, and has a <color=#44afee>%s%%</color> chance to inflict the same effect on enemies within <color=#44afee>3</color> meters of the target, while additionally stunning them for <color=#44afee>2</color> seconds.",0,0,10,3,,6,1110130,,0,1,,-9999,-9999,0,1,0,0,0
6130314,Phantom Strike,Increases the damage coefficient of Phantom Strike by <color=#44afee>%s%%</color>.,0,0,10,3,,6,1112008,,0,1,,-9999,-9999,0,1,0,0,0
6130316,Rapid Sting,"Increases the damage coefficient of Rapid Sting by <color=#44afee>%s%%</color>. Each sting causes the target to lose an additional <color=#44afee>%s%%</color> of their Max HP (has no effect on Minis, MVPs, and bosses).",0,0,10,3,,6,1112009,,0,1,,-9999,-9999,0,1,0,0,0
6130351,Holy Cross I,"When using Holy Cross to deal damage, there is a <color=#FFA500>%s%%</color> chance to inflict additional damage to the target that is <color=#FFA500>%s%%</color> of this damage.",0,0,10,3,,6,1120005,,0,1,,-9999,-9999,0,1,0,0,0
6130352,Grand Cross I,Increases the Damage Coefficient of Grand Cross by <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1120006,,0,1,,-9999,-9999,0,1,0,0,0
6130353,Holy Cross II,"When using Holy Cross to deal damage, there is a <color=#FFA500>%s%%</color> chance to add <color=#FFA500>%s%%</color> damage, and lower the target's Final Physical Penetration by <color=#FFA500>%s%%</color> for <color=#FFA500>6</color>s.",0,0,10,3,,6,1120005,,0,1,,-9999,-9999,0,1,0,0,0
6130354,Grand Cross II,"Increases the effect of Judex by <color=#FFA500>%s%%</color>, while reducing the Movement Speed of targets in range of the skill by <color=#FFA500>%s%%</color> for <color=#FFA500>6</color>s.",0,0,10,3,,6,1120006,,0,1,,-9999,-9999,0,1,0,0,0
6130355,Pressure I,Pressure increases the target's Damage Coefficient from damage taken by you and your team by an additional <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1121006,,0,1,,-9999,-9999,0,1,0,0,0
6130356,Moon Slasher I,"Increases Moon Slasher damage base bonus by <color=#FFA500>%s%%</color>, and <color=#FFA500>%s%%</color> of every unit's bonus multiplier.",0,0,10,3,,6,1121005,,0,1,,-9999,-9999,0,1,0,0,0
6130357,Pressure II,"Pressure can be stacked an additional <color=#FFA500>%s</color> stacks, and while active, reduces the target's debuff resistance by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121006,,0,1,,-9999,-9999,0,1,0,0,0
6130358,Moon Slasher II,"Increases the base skill effect of Moon Slasher by <color=#FFA500>%s%%</color>, and <color=#FFA500>%s%%</color> of every unit's bonus skill effect, reducing the PVP Debuff Resistance of targets in range by <color=#FFA500>%s%%</color>.",0,0,10,3,,6,1121005,,0,1,,-9999,-9999,0,1,0,0,0
6130359,Punish I,Increases the Skill Coefficient of Punish by <color=#FFA500>%s%%</color>.,0,0,10,3,,6,1121001,,0,1,,-9999,-9999,0,1,0,0,0
