id,name,description
6299951,Extraordinary,"When a debuff is added to you, there is a <color=#44afee>%s%%</color> chance to reduce the Final Damage Bonus of random target enemies within <color=#44afee>8</color> meters by <color=#44afee>%s%%</color> for <color=#44afee>3</color>s. Can be triggered a max of 1 time every 3s."
6299952,Spirits Recovery,"Increase the SP effect of Spirits Recovery by <color=#44afee>%s%%</color>, reducing the guided time and Fixed Cooldown Reduction by <color=#44afee>%s</color>s. While in Spirits Recovery, there is a <color=#44afee>%s%%</color> chance of not being interrupted."
6299953,Call Spirits,There is a <color=#44afee>%s%%</color> chance that Call Spirits can generate 1 additional Spirit Sphere.
6299954,Rising Dragon,"After using Rising Dragon, the max number of Spirit Sphere is increased by <color=#44afee>%s</color>, and duration is increased for <color=#44afee>%s</color>s."
6310301,Lightning Bolt I,Increases the damage coefficient of Lightning Bolt by <color=#44afee>%s%%</color>.
6310302,Cold Bolt I,Increases the damage coefficient of Cold Bolt by <color=#44afee>%s%%</color>.
6310303,Lightning Bolt II,"Increases the damage coefficient of Lightning Bolt by <color=#44afee>%s%%</color>, and decreases the target's Final Physical Defense by <color=#44afee>%s%%</color> and Final Magic Defense by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6310304,Cold Bolt II,"Increases the damage coefficient of Cold Bolt by <color=#44afee>%s%%</color>, and decreases the target's Final Physical Damage Bonus by <color=#44afee>%s%%</color> and Final Magic Damage Bonus by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6310305,Frost Diver,"Increases the damage coefficient of Frost Diver by <color=#44afee>%s%%</color>, and reduces the target’s Freeze Resistance by <color=#44afee>%s%%</color> for <color=#44afee>10</color> seconds."
6310306,Jupitel Thunder,"Increases the damage coefficient of Jupitel Thunder by <color=#44afee>%s%%</color>, and reduces the target’s Blind Resistance by <color=#44afee>%s%%</color> for <color=#44afee>10</color> seconds."
6310307,Frost Nova,"Increases the damage coefficient of Frost Nova by <color=#44afee>%s%%</color>, and reduces the target’s Freeze Resistance by <color=#44afee>%s%%</color> for <color=#44afee>10</color> seconds."
6310308,Lord of Vermilion,"Increases the damage coefficient of Lord of Vermilion by <color=#44afee>%s%%</color>, and reduces the target’s Blind Resistance by <color=#44afee>%s%%</color> for <color=#44afee>10</color> seconds each time it deals damage."
6310309,Chain Lightning I,Increases the damage coefficient of Chain Lightning by <color=#44afee>%s%%</color>.
6310310,Storm Gust I,Increases the damage coefficient of Storm Gust by <color=#44afee>%s%%</color>.
6310311,Chain Lightning II,"Increases the damage coefficient of Chain Lightning by <color=#44afee>%s%%</color>, and increases its number of bounces by <color=#44afee>%s</color>."
6310312,Storm Gust II,"Increases the damage coefficient of Storm Gust by <color=#44afee>%s%%</color>, and increases its number of waves by <color=#44afee>%s</color>."
6310701,Advanced Book I,Learning Advanced Book additionally increases your Final ASPD by <color=#44afee>%s%%</color> and Final M.PEN by <color=#44afee>%s%%</color>.
6310702,Spell Fist I,"Spell Fist increases your M.ATK by <color=#44afee>%s%%</color> while it is in effect. During this time, each normal attack has a chance of <color=#44afee>%s%%</color> to release fan-shaped shock waves that deal M.ATK x <color=#44afee>%s%%</color> melee magic damage of the corresponding attribute to all targets within range."
6310703,Advanced Book II,Learning Advanced Book additionally increases your Final M.PEN by <color=#44afee>%s%%</color> and PVP Final M.DMG Bonus by <color=#44afee>%s%%</color>.
6310704,Spell Fist II,"Spell Fist increases your Magic Lifesteal by <color=#44afee>%s%%</color> while it is in effect. During this time, each normal attack has a chance of <color=#44afee>%s%%</color> to release fan-shaped shock waves that deal M.ATK x <color=#44afee>%s%%</color> melee magic damage of the corresponding attribute to all targets within range."
6310705,Magic Rod,"When Magic Rod successfully fends off damage, it grants you a shield of <color=#44afee>%s%%</color> Max HP for <color=#44afee>5</color> seconds and restores <color=#44afee>%s%%</color> HP every second for <color=#44afee>5</color> seconds. These effects trigger <color=#44afee>1</color> time every <color=#44afee>5</color> seconds."
6310707,Summon Spirit - Fire,"Fire attribute normal attacks have a <color=#44afee>50%%</color> chance to inflict Kindle on targets, dealing M.ATK x <color=#44afee>%s%%</color> Fire magic damage every second to targets for <color=#44afee>3</color> seconds. Stacks up to <color=#44afee>4</color> times."
6310708,Spirit Possession - Terra Force,"While possessed by Earth Element, increases your Final DMG Reduction by <color=#44afee>%s%%</color> and PVP Debuff Resistance by <color=#44afee>%s%%</color>. While possessed by Earth Element, dealing damage to targets also reduces their Stun Resistance by <color=#44afee>%s%%</color> and PVP Debuff Resistance by <color=#44afee>%s%%</color> for <color=#44afee>3</color> seconds."
6310709,Elemental Mark,"Enemies who die while marked by the Sage's Elemental Mark will explode, dealing <color=#44afee>%s%%</color> melee magic damage of the Elemental Mark's attribute to all targets within <color=#44afee>4</color>m."
6310710,Auto Spell,"Whenever Auto Spell casts Elemental Bolt, it increases Final M.PEN by the <color=#44afee>level of the Elemental Bolt cast</color> x <color=#44afee>%s%%</color> and Final M.DMG Bonus by the <color=#44afee>level of the Elemental Bolt cast</color> x <color=#44afee>%s%%</color> for <color=#44afee>3</color> seconds."
6310711,Summon Spirit - Earth,"While Earth Element exists, you gain Earth Shield, which increases your PVP Final P.DMG RED by <color=#44afee>%s%%</color> and PVP Final M.DMG RED by <color=#44afee>%s%%</color>. While Earth Shield is in effect, it reflects self M.ATK x <color=#44afee>%s%%</color> Earth ranged magic damage to the attacker after taking ranged damage, with a chance of <color=#44afee>%s%%</color> to stun them for <color=#44afee>1</color> second."
6310712,Spirit Possession - Flame Tyrant,"While possessed by Fire Element, additionally increases your MSPD by <color=#44afee>2</color>. Every <color=#44afee>5</color> seconds, if you take damage exceeding <color=#44afee>30%%</color> of your Max HP, you immediately recover <color=#44afee>%s%%</color> HP. During this time, every normal attack deals an additional <color=#44afee>%s%%</color> Fire melee magic damage to targets."
6310714,Elemental Knowledge,Increases your damage dealt to Wind monsters by <color=#44afee>%s%%</color> and damage dealt to Earth monsters by <color=#44afee>%s%%</color>.
6310715,Mind Drain,Increases the magic bonus damage of Mind Drain by <color=#44afee>%s%%</color>.
6310716,Elemental Mastery,"Increases your Fire Attribute Enhancement by <color=#44afee>%s%%</color> and Earth Attribute Enhancement by <color=#44afee>%s%%</color>, as well as your Wind Resistance by <color=#44afee>%s%%</color> and Earth Resistance by <color=#44afee>%s%%</color>."
6330601,Fire Bolt I,Increases the damage coefficient of Fire Bolt by <color=#44afee>%s%%</color>.
6330602,Heaven's Drive I,Increases the damage coefficient of Heaven's Drive by <color=#44afee>%s%%</color>.
6330603,Fire Bolt II,"Increases the damage coefficient of Fire Bolt by <color=#44afee>%s%%</color>, and decreases the target's Bonus Heal Received by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6330604,Heaven's Drive II,"Increases the damage coefficient of Heaven's Drive by <color=#44afee>%s%%</color>, and decreases the target's Final ASPD by <color=#44afee>%s%%</color> and Final haste by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6330605,Earth Spike,Increases the damage coefficient of Earth Spike by <color=#44afee>%s%%</color>.
6330606,Fire Ball,Increases the damage coefficient of Fire Ball by <color=#44afee>%s%%</color>.
6330607,Abyssal Swamp,Increases the chance for Abyssal Swamp to change the target's armor attribute to Earth by <color=#44afee>%s%%</color>.
6330608,Fire Pillar,Increases the damage coefficient of Fire Pillar's detonation by <color=#44afee>%s%%</color>.
6330609,Meteor Storm I,Increases the damage coefficient of Meteor Storm by <color=#44afee>%s%%</color>.
6330610,Gravitational Field I,Increases the damage coefficient of Gravitational Field by <color=#44afee>%s%%</color>.
6330611,Meteor Storm II,"Increases the damage coefficient of Meteor Storm by <color=#44afee>%s%%</color>, and reduces the target’s Stun Resistance by <color=#44afee>%s%%</color> for <color=#44afee>3</color> seconds each time it deals damage. Can be stacked up to <color=#44afee>6</color> times, and increases its chance to stun targets by <color=#44afee>%s%%</color>."
6330612,Gravitational Field II,"Increases the damage coefficient of Gravitational Field by <color=#44afee>%s%%</color>, and reduces the target’s Stun Resistance by <color=#44afee>%s%%</color> for <color=#44afee>3</color> seconds. Can be stacked up to <color=#44afee>6</color> times, and increases its chance to stun targets by <color=#44afee>%s%%</color>."
6330650,Elemental Weave I,"After casting Elemental Bolt, increases your Elemental Resistance to the corresponding attribute by <color=#44afee>%s%%</color> for <color=#44afee>8</color> seconds. When casting Elemental Bolt in an elemental field, reduces the cast time of the Elemental Bolt of the corresponding attribute by <color=#44afee>%s</color>."
6330651,Elemental Charge I,"After casting Elemental Bolt, increases your Elemental Enhancement for the corresponding attribute by <color=#44afee>%s%%</color> for <color=#44afee>8</color> seconds. Stacks up to <color=#44afee>3</color> times."
6330652,Elemental Weave II,"After casting Elemental Bolt, increases your Elemental Resistance to the corresponding attribute by <color=#44afee>%s%%</color> for <color=#44afee>8</color> seconds. When casting Elemental Bolt in an elemental field, reduces the cast time of the Elemental Bolt of the corresponding attribute by <color=#44afee>%s</color>."
6330653,Elemental Charge II,"After casting Elemental Bolt, increases your Elemental Enhancement for the corresponding attribute by <color=#44afee>%s%%</color> and reduces the target's Elemental Resistance to the corresponding attribute by <color=#44afee>%s%%</color> for <color=#44afee>8</color> seconds. Stacks up to <color=#44afee>5</color> times."
6330654,Magic Rod,"When Magic Rod successfully fends off damage, additionally increases your Final M.PEN by <color=#44afee>%s%%</color> for <color=#44afee>5</color> seconds and restores your HP by <color=#44afee>%s%%</color> of Max HP. These effects trigger <color=#44afee>1</color> time every <color=#44afee>5</color> seconds."
6330655,Spell Breaker,"Spell Breaker reduces the Silence Resistance of targets within range by <color=#44afee>%s%%</color> for <color=#44afee>5</color> seconds. When it successfully interrupts the target's cast, it additionally deals Max SP x <color=#44afee>%s%%</color> ranged magic damage of your weapon's attribute to the target."
6330656,Summon Spirit - Wind,"For every normal attack, Ventus has a chance of <color=#44afee>%s%%</color> to increase the damage of its next Elemental Bolt by <color=#44afee>50%%</color> for <color=#44afee>30</color> seconds and restore Ventus' HP by <color=#44afee>10%%</color> of the caster's Max HP. This can be triggered <color=#44afee>1</color> time every <color=#44afee>3</color> seconds."
6330657,Spirit Possession - Ice Body,"While possessed by Aqua, you take <color=#44afee>%s%%</color> less damage from physical attacks, each Cold Bolt deals additional true damage equal to the target's Max HP x <color=#44afee>%s%%</color> to the target, and there is a chance of <color=#44afee>%s%%</color> to freeze the target for <color=#44afee>1</color> second. This damage effect does not apply to Boss, Mini, or MVP targets."
6330658,Habitual Casting,Additionally increases the damage of same attribute Elemental Bolts cast under the effect of Habitual Casting by <color=#44afee>%s%%</color>.
6330659,Bolt Enhancement,"After using Enhanced Elemental Bolt, an elemental vortex of the corresponding attribute appears at the feet of a target killed by an Elemental Bolt of the corresponding attribute, dealing <color=#44afee>%s%%</color> damage of the corresponding attribute to all targets within range every <color=#44afee>2</color> seconds for <color=#44afee>6</color> seconds. A maximum of <color=#44afee>1</color> vortex can be generated every <color=#44afee>3</color> seconds."
6330660,Summon Spirit: Aqua,"While Aqua exists, you gain Ice Armor, which increases your PVP Final P.DMG RED by <color=#44afee>%s%%</color> and PVP Final M.DMG RED by <color=#44afee>%s%%</color>. While Ice Armor is in effect, it reflects the attacker's M.ATK x <color=#44afee>%s%%</color> Water melee magic damage to the attacker after taking melee damage, with a chance of <color=#44afee>%s%%</color> to freeze them for <color=#44afee>1</color> second."
6330661,Spirit Possession - Aerial Overlord,"While possessed by Wind Element, reduces your ranged damage taken by <color=#44afee>%s%%</color> and the fixed cast time of all your spells by <color=#44afee>%s</color> second(s) and the fixed cooldown by <color=#44afee>%s</color> second(s)."
6330662,Dispell,"Dispell additionally removes <color=#44afee>%s</color> buffs from the target. For every <color=#44afee>1</color> buff removed, it reduces the target's PVP Final M.DMG RED by <color=#44afee>%s%%</color> for <color=#44afee>5</color> seconds."
6330663,Elemental Knowledge,Increases your damage dealt to Fire monsters by <color=#44afee>%s%%</color> and damage dealt to Water monsters by <color=#44afee>%s%%</color>.
6330665,Elemental Mastery,"Increases your Water Attribute Enhancement by <color=#44afee>%s%%</color> and Wind Attribute Enhancement by <color=#44afee>%s%%</color>, as well as your Water Resistance by <color=#44afee>%s%%</color> and Fire Resistance by <color=#44afee>%s%%</color>."
6399904,Fire Storm,"After learning Sightrasher, using Sight to knock targets back automatically triggers Fire Wall, forming a combo. Also increases Fire Attribute Enhancement by <color=#44afee>%s%%</color> for <color=#44afee>12</color> seconds."
6399951,Warmer,"When casting Warmer, applies the <color=#44afee>Breezy</color> state to friendly units in the field, and restores <color=#44afee>%s%%</color> of Max HP per second for <color=#44afee>3</color> seconds."
6399952,Earth Grave,"When casting Earth Grave, reduces the Slow Resistance of targets within range by <color=#44afee>%s%%</color> for <color=#44afee>3</color> seconds and restores the cooldown of Earth Grave by <color=#44afee>5</color> seconds."
6399953,Diamond Dust,"When casting Diamond Dust, reduces the target's Freeze Resistance by <color=#44afee>%s%%</color> for <color=#44afee>10</color> seconds. If the target is already frozen when taking damage from Diamond Dust, Diamond Dust inflicts <color=#44afee>Ice Crush</color> instead, which unfreezes the target, increases the damage dealt by Diamond Dust by <color=#44afee>%s%%</color>, and restores the cooldown of Diamond Dust by <color=#44afee>7</color> seconds. This cooldown restoration effect can only be triggered once each time the skill is cast."
6399954,Varetyr Spear,Increases Varetyr Spear's damage by <color=#44afee>%s%%</color> for every target within range. Varetyr Spear's cooldown is restored by <color=#44afee>1.5</color> seconds for every target it hits.
6399955,Warmer,"When casting Warmer, inflicts <color=#44afee>Heat Wave</color> on all enemy targets within range, dealing true damage equal to <color=#44afee>%s%%</color> of their Max HP to them every second for 3 seconds. This does not apply to Boss, Mini, or MVP targets."
6410501,Ambush & Brute Force I,"After using Ambush or Brute Force, Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds."
6410502,Left/Right-Hand Mastery I,"After learning Left-Hand Mastery and Right-Hand Mastery, and when equipped with daggers, their respective Final ASPD stats are increased by <color=#44afee>%s%%</color>."
6410503,Ambush & Brute Force II,"After using Ambush or Brute Force, PVP Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds."
6410504,Left/Right-Hand Mastery II,"After learning Left-Hand Mastery and Right-Hand Mastery, and when equipped with daggers, their respective Final ASPD stats are increased by <color=#44afee>%s%%</color>, and their Physical Lifesteal is increased by <color=#44afee>%s%%</color>."
6410505,Venom Knife & Venom Dart I,"After using Venom Knife or Venom Dart, the target's Final Physical Damage Reduction is decreased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds."
6410506,Double Attack I,Increases Double Attack's trigger rate by <color=#44afee>%s%%</color>.
6410507,Venom Knife & Venom Dart II,"After using Venom Knife or Venom Dart, the target's PVP Final Physical Damage Reduction is decreased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds."
6410508,Double Attack II,"Increases Double Attack's trigger rate by <color=#44afee>%s%%</color>, and increases its damage effect by an additional <color=#44afee>%s%%</color>."
6410509,Slash I,"After using Slash, decreases the target's healing received by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6410510,Twin Blade Piercing I,"Increases the trigger rate of Twin Blade Piercing by <color=#44afee>%s%%</color>. After triggering, decreases the target's Final Physical Defense by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds."
6410511,Slash II,"After using Slash, decreases the target's healing received by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds. Also has a <color=#44afee>%s%%</color> chance to make this skill usable again within the following <color=#44afee>10</color> seconds."
6410512,Twin Blade Piercing II,"Increases the trigger rate of Twin Blade Piercing by <color=#44afee>%s%%</color>. After triggering, deals true damage equal to <color=#44afee>%s%%</color> of the target's Max HP (not effective against Bosses, MVPs, and Minis)."
6430401,Shadow Blade I,"When Shadow Blade is active, Final ASPD increases by <color=#44afee>%s%%</color>."
6430402,Enchant Poison I,"When Enchant Poison is active, the chance of inflicting poison on the target is increased by <color=#44afee>%s%%</color> and Final Hit is increased by <color=#44afee>%s%%</color>. The effect will not be removed when you are killed."
6430403,Shadow Blade II,"When Shadow Blade is active, Final ASPD is increased by <color=#44afee>%s%%</color>, and ATK is increased by <color=#44afee>%s%%</color>."
6430404,Enchant Poison II,"When Enchant Poison is active, the chance of inflicting poison on the target is increased by <color=#44afee>%s%%</color>. At the same time, increases additional Poison Physical Damage dealt by your Normal Attack by <color=#44afee>%s%%</color> and increases Final Hit by <color=#44afee>%s%%</color>. The effect will not be removed when you are killed."
6430405,Supersonic Blow I,"Whenever you land a critical attack with your normal attacks, Sonic Blow's cooldown is decreased by an additional <color=#44afee>%s</color> seconds."
6430406,Venom Dust I,Extends the duration for which Venom Dust's venom remains on the ground by <color=#44afee>%s</color> seconds.
6430407,Supersonic Blow II,"Whenever you land a critical attack with your normal attacks, Sonic Blow's cooldown is decreased by an additional <color=#44afee>%s</color> seconds. Also increases Supersonic Blow's damage bonus on Sonic Blow by <color=#44afee>%s%%</color>."
6430408,Venom Dust II,"Extends the duration for which Venom Dust's venom remains on the ground by <color=#44afee>%s</color> seconds, and increases the Poison effect by <color=#44afee>%s%%</color>. When enemies’ Movement Speed is decreased by <color=#44afee>%s%%</color> when they are within the range of venom (not effective on MVPs, Minis, and Bosses)."
6430409,Advanced Katar Mastery I,"Each time you trigger a critical hit with a normal attack or skill, Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>8</color> times. Lasts <color=#44afee>6</color> seconds."
6430410,Mirror Image I,"Each time you trigger a critical hit with a normal attack, the cooldown of Mirror Image will complete <color=#44afee>%s</color> seconds earlier."
6430411,Advanced Katar Mastery II,"Each time you trigger a critical hit with a normal attack or skill, PVP Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>8</color> times. Lasts <color=#44afee>6</color> seconds."
6430412,Mirror Image II,"Each time you trigger a critical hit with a normal attack, the cooldown of Mirror Image will complete <color=#44afee>%s</color> seconds earlier. Also instantly restores HP equal to <color=#44afee>%s%%</color> of Max HP."
6499903,Shadow Flurry,"When casting Grimtooth or Meteor Assault while in the Hiding mode, there is a <color=#44afee>%s%%</color> chance to immediately reset this skill's cooldown."
6499904,Soul Assassination,"Can use Soul Destroyer a total of <color=#44afee>%s</color> times. After each time you use it, you gain <color=#44afee>%s%%</color> PVP Final Physical Damage Bonus. Stacks up to <color=#44afee>%s</color> times. Lasts <color=#44afee>18</color> seconds."
6530501,Double Strafe I,Normal attacks have a <color=#44afee>%s%%</color> chance of triggering Double Strafe.
6530502,Improve Concentration I,"When Improve Concentration is active, Final ASPD is increased by <color=#44afee>%s%%</color>."
6530503,Double Strafe II,"When using normal attacks, there is a <color=#44afee>%s%%</color> chance to trigger Double Strafe. Also decreases the target's Final Physical Defense by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>6</color> seconds."
6530504,Improve Concentration II,"When Improve Concentration is active, Physical Lifesteal is increased by <color=#44afee>%s%%</color>."
6530505,Focused Shot I,Normal attacks have a <color=#44afee>%s%%</color> chance of triggering Focused Shot.
6530506,Falconry Mastery I,Increases the trigger rate of Falconry Mastery by <color=#44afee>%s%%</color>.
6530507,Focused Shot II,Normal attacks have a <color=#44afee>%s%%</color> chance of triggering Focused Shot. Decreases the target's healing received by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds.
6530508,Falconry Mastery II,"Increases the trigger rate of Falconry Mastery by <color=#44afee>%s%%</color>. Each time a falcon attacks, there is a <color=#44afee>%s%%</color> chance that it will stun the target for <color=#44afee>1</color> second."
6530509,True Sight I,Extends the effective time of True Sight by <color=#44afee>%s</color> and increases Final Physical Damage Bonus by <color=#44afee>%s%%</color>.
6530510,Wild Awakening I,Increases damage dealt by Falcon attacks by <color=#44afee>%s%%</color>.
6530511,True Sight II,Extends the effective time of True Sight by <color=#44afee>%s</color> and increases PVP Final Physical Damage Bonus by <color=#44afee>%s%%</color>.
6530512,Wild Awakening II,"Increases damage dealt by Falcon attacks by <color=#44afee>%s%%</color>. Also deals true damage equal to <color=#44afee>%s%%</color> of the target's Max HP (not effective against Bosses, MVPs, and Minis)."
6530701,Arrow Shower I,"Decreases the fixed cooldown of Arrow Shower by <color=#44afee>%s</color> seconds, and has a <color=#44afee>%s%%</color> chance to make the target bleed for <color=#44afee>6</color> seconds."
6530702,Charge Arrow I,"Decreases the fixed cooldown of Charge Arrow by <color=#44afee>%s</color> seconds, and decreases the target's Final Physical Damage Reduction by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6530703,Arrow Shower II,"Decreases the fixed cooldown of Arrow Shower by <color=#44afee>%s</color> seconds, and decreases the target's healing received by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6530704,Charge Arrow II,"Decreases the fixed cooldown of Charge Arrow by <color=#44afee>%s</color> seconds, and decreases the target's PVP Final Physical Damage Reduction by <color=#44afee>%s%%</color> for <color=#44afee>6</color> seconds."
6530705,Trap Research I,Decreases the fixed cooldown of Trap by <color=#44afee>%s</color> seconds.
6530706,Intimidation I,"Decreases the fixed cooldown of Blitz Beat by <color=#44afee>%s</color> seconds, and decreases the fixed cooldown of Falcon Assault by <color=#44afee>%s</color> seconds."
6530707,Trap Research II,"Decreases the fixed cooldown of Trap by <color=#44afee>%s</color> seconds, and increases the maximum number of traps that can be set by <color=#44afee>%s</color>."
6530708,Intimidation II,"Decreases the fixed cooldown of Blitz Beat by <color=#44afee>%s</color> seconds, and decreases the fixed cooldown of Falcon Assault by <color=#44afee>%s</color> seconds. Also increases bonus damage enhancement by <color=#44afee>%s%%</color>."
6530709,Sharp Shooting I,"Decreases the fixed cooldown of Sharp Shooting by <color=#44afee>%s</color> seconds, and has a <color=#44afee>%s%%</color> chance apply the Weapon Breakage and Armor Breakage states to the target for <color=#44afee>6</color> seconds."
6530710,Multi Firing I,"Decreases the fixed cooldown of Multi Firing by <color=#44afee>%s</color> seconds. After each time you use it, your Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds."
6530711,Sharp Shooting II,"Decreases the fixed cooldown of Sharp Shooting by <color=#44afee>%s</color> seconds, and deals true damage equal to <color=#44afee>%s%%</color> of the target's Max HP (not effective against Bosses, MVPs, and Minis)."
6530712,Multi Firing II,"Decreases the fixed cooldown of Multi Firing by <color=#44afee>%s</color> seconds. After each time you use it, your PVP Final Physical Damage Bonus is increased by <color=#44afee>%s%%</color>. Stacks up to <color=#44afee>4</color> times. Lasts <color=#44afee>12</color> seconds."
6531001,不谐之音,使用<color=#44afee>不谐之音</color>击杀怪物，额外获得<color=#44afee>%s%%</color>的Zeny。
6531002,吹口哨,使受<color=#44afee>吹口哨</color>效果影响的玩家角色造成的普攻伤害降低<color=#44afee>%s%%</color>。使受<color=#44afee>吹口哨</color>效果影响的普通怪物造成的最终伤害降低<color=#44afee>%s%%</color>(该效果对BOSS和MVP、MINI免疫)。处于多个相同曲目的演奏范围，效果不会叠加。
6531003,能量节拍,提高<color=#44afee>能量节拍</color><color=#44afee>%s%%</color>的伤害。
6531004,伊登的苹果,使<color=#44afee>伊登的苹果</color>每<color=#44afee>3</color>秒为所有队友添加1层等同于施法者<color=#44afee>%s%%</color>MaxHp的护盾，最高叠加<color=#44afee>4</color>层。处于多个相同曲目的演奏范围，效果不会叠加。
6531005,乐器攻击Ⅰ,使用<color=#44afee>乐器攻击</color>，额外提升自身<color=#44afee>%s%%</color>最终物防穿透，持续<color=#44afee>7</color>秒，最高叠加<color=#44afee>3</color>层。
6531006,刺客的黄昏,<color=#44afee>刺客的黄昏</color>使队友的普攻有<color=#44afee>%s%%</color>概率造成双倍普攻伤害。处于多个相同曲目的演奏范围，效果不会叠加。
6531007,乐器攻击Ⅱ,使用<color=#44afee>乐器攻击</color>，额外提升自身<color=#44afee>%s%%</color>PVP最终物伤附加，持续<color=#44afee>7</color>秒，最高叠加<color=#44afee>3</color>层。
6531008,战鼓震天,<color=#44afee>战鼓震天</color>使队伍成员的普攻有<color=#44afee>%s%%</color>*(合奏双方技能等级之和/<color=#44afee>20</color>)的概率造成双倍普攻伤害。处于多个相同曲目的演奏范围，效果不会叠加。
6531009,永远的混沌,<color=#44afee>永远的混沌</color>额外使队友的最终魔伤附加提高<color=#44afee>%s%%</color>*合奏双方技能等级之和/<color=#44afee>20</color>。处于多个相同曲目的演奏范围，效果不会叠加。
6531010,奥义箭乱舞,"<color=#44afee>奥义箭乱舞</color>的伤害提高<color=#44afee>%s%%</color>,每次伤害同时造成目标SP上限降低<color=#44afee>%s%%</color>*自身智力/<color=#44afee>500</color>,可叠加<color=#44afee>4</color>层,持续<color=#44afee>20</color>秒。(对BOSS和MVP、MINI无效)。"
6531011,不死神齐格弗里德,"<color=#44afee>不死神齐格弗里德</color>演奏开始后为范围内的队伍成员添加<color=#44afee>不死</color>效果,处于<color=#44afee>不死</color>状态的目标将会免疫一次致死伤害并恢复(<color=#44afee>10%%</color>+每<color=#44afee>100</color>点智力额外<color=#44afee>1%%</color>)的生命值和<color=#44afee>10%%</color>SP。演奏过程中每隔<color=#44afee>%s</color>秒将会重新添加一次不死状态。处于多个相同曲目的演奏范围，效果不会叠加。"
6531012,布莱奇之诗,"<color=#44afee>布莱奇之诗</color>额外使队友的可变吟唱减少<color=#44afee>%s</color>秒；演奏范围内的队友受到伤害时获得免疫负面状态的效果,持续<color=#44afee>%s</color>秒,每<color=#44afee>%s</color>秒只能触发一次。处于多个相同曲目的演奏范围，效果不会叠加。"
6531013,Dominion Impulse,"Increases the damage of <color=#44afee>Dominion Impulse</color> by <color=#44afee>%s%%</color>. Every time the target within range receives damage, <color=#44afee>Dominion Impulse</color> has a <color=#44afee>%s%%</color> chance to <color=#44afee>Blind</color> the target for <color=#44afee>1</color> second."
6531014,雄壮回声,"使受到<color=#44afee>雄壮回声</color>伤害的目标陷入沉默状态,持续<color=#44afee>%s</color>秒。每对一个目标造成伤害,雄壮回声的CD时间减少<color=#44afee>%s</color>秒。"
6531015,狂风暴雨,"使<color=#44afee>狂风暴雨</color>的伤害提高<color=#44afee>%s%%</color>,每次伤害同时造成目标生命上限<color=#44afee>%s%%</color>的真实伤害(该效果对BOSS和MVP、MINI无效)。"
6531016,Circle of Nature's Sound,"When party members within the performance range of <color=#44afee>Circle of Nature's Sound</color> deal damage with normal attacks, restores <color=#44afee>%s%%</color> of Max HP. Can be triggered a max of <color=#44afee>3</color> times every second."
6531101,丑陋之舞,使用<color=#44afee>丑陋之舞</color>击杀怪物，额外获得<color=#44afee>%s%%</color>的Zeny。
6531102,勿忘我,"使受到<color=#44afee>勿忘我</color>影响的玩家造成的技能伤害降低<color=#44afee>%s%%</color>。使受到<color=#44afee>勿忘我</color>影响的普通怪物造成的最终伤害降低<color=#44afee>%s%%</color>,(该效果对BOSS和MVP、MINI无效)。处于多个相同曲目的演奏范围，效果不会叠加。"
6531104,月光小夜曲,使<color=#44afee>月光小夜曲</color>效果额外增加<color=#44afee>%s%%</color>PVP最终物伤附加和PVP最终魔伤附加。处于多个相同曲目的演奏范围，效果不会叠加。
6531105,缠箭投掷Ⅰ,使用<color=#44afee>缠箭投掷</color>，额外提升自身<color=#44afee>%s%%</color>最终物防穿透，持续<color=#44afee>7</color>秒，最高叠加<color=#44afee>3</color>层。
6531106,哼唱之音,<color=#44afee>哼唱之音</color>使队友的所有技能伤害额外提高<color=#44afee>%s%%</color>。处于多个相同曲目的演奏范围，效果不会叠加。
