drop_id,item_id,item_num
1101111071,7,49000
1101111071,1,13000
1101111081,6,49000
1101111081,7,49000
1101111081,1,13000
1101111091,6,49000
1101111091,7,49000
1101111091,1,14000
1101111101,6,49000
1101111101,7,49000
1101111101,1,14000
1101121011,7,92000
1101121011,6,92000
1101121011,1,10000
1101121021,7,92000
1101121021,6,92000
1101121021,1,10000
1101121031,7,92000
1101121031,6,92000
1101121031,1,11000
1101121041,7,92000
1101121041,6,92000
1101121041,1,11000
1101121051,7,92000
1101121051,6,92000
1101121051,1,12000
1101121061,7,92000
1101121061,6,92000
1101121061,1,12000
1101121071,7,92000
1101121071,6,92000
1101121071,1,13000
1101121081,7,92000
1101121081,6,92000
1101121081,1,13000
1101121091,7,92000
1101121091,6,92000
1101121091,1,14000
1101121101,7,92000
1101121101,6,92000
1101121101,1,14000
1101121111,7,92000
1101121111,6,92000
1101121111,1,15000
1101131011,1,28500
1101131011,6,66000
1101131011,7,66000
1101131021,1,28500
1101131021,6,66000
1101131021,7,66000
1101131031,1,28500
1101131031,6,66000
1101131031,7,66000
1101131041,1,28500
1101131041,6,66000
1101131041,7,66000
1101131051,1,28500
1101131051,6,66000
1101131051,7,66000
1101131061,1,28500
1101131061,6,66000
1101131061,7,66000
1101131071,1,28500
1101131071,6,66000
1101131071,7,66000
1101131081,1,28500
1101131081,6,66000
1101131081,7,66000
1101131091,1,28500
1101131091,6,66000
1101131091,7,66000
1101131101,1,28500
1101131101,6,66000
1101131101,7,66000
1101141011,1,19000
1101141011,6,57000
1101141011,7,57000
1101141021,1,19000
1101141021,6,57000
1101141021,7,57000
1101141031,5,3
1101141032,5,1
1101141033,5,1
1101141034,1,19000
1101141034,6,57000
1101141034,7,57000
1101141041,1,19000
1101141041,6,57000
1101141041,7,57000
1101141051,1,19000
1101141051,6,57000
1101141051,7,57000
1101141061,1,19000
1101141061,6,57000
1101141061,7,57000
1101141071,1,19000
1101141071,6,57000
1101141071,7,57000
1101141081,1,19000
1101141081,6,57000
1101141081,7,57000
1101141091,1,19000
1101141091,6,57000
1101141091,7,57000
1101141101,1,19000
1101141101,6,57000
1101141101,7,57000
1101151011,5,1
1101151012,5,1
1101151013,5,1
1101151014,1,20000
1101151014,6,59000
1101151014,7,59000
1101151021,1,20000
1101151021,6,59000
1101151021,7,59000
1101151031,1,20000
1101151031,6,59000
1101151031,7,59000
1101151041,1,20000
1101151041,6,59000
1101151041,7,59000
1101151051,1,20000
1101151051,6,59000
1101151051,7,59000
1101151062,1,20000
1101151062,6,59000
1101151062,7,59000
1101151071,1,20000
1101151071,6,59000
1101151071,7,59000
1101151081,1,20000
1101151081,6,59000
1101151081,7,59000
1101151091,1,20000
1101151091,6,59000
1101151091,7,59000
1101151101,1,20000
1101151101,6,59000
1101151101,7,59000
1101151111,1,20000
1101151111,6,59000
1101151111,7,59000
1101161011,1,27500
1101161011,6,64000
1101161011,7,64000
1101161021,1,27500
1101161021,6,64000
1101161021,7,64000
1101161031,1,27500
1101161031,6,64000
1101161031,7,64000
1101161041,1,27500
1101161041,6,64000
1101161041,7,64000
1101161051,1,27500
1101161051,6,64000
1101161051,7,64000
1101161061,1,27500
1101161061,6,64000
1101161061,7,64000
1101161071,1,27500
1101161071,6,64000
1101161071,7,64000
1101161081,1,27500
1101161081,6,64000
1101161081,7,64000
1101161091,1,27500
1101161091,6,64000
1101161091,7,64000
1101161101,1,27500
1101161101,6,64000
1101161101,7,64000
1101171011,1,35000
1101171011,6,4750
1101171011,7,4750
1101171021,1,35000
1101171021,6,4750
1101171021,7,4750
1101171031,1,35000
1101171031,6,4750
1101171031,7,4750
1101171041,1,35000
1101171041,6,4750
1101171041,7,4750
1101171051,1,35000
1101171051,6,4750
1101171051,7,4750
1101171061,1,35000
1101171061,6,4750
1101171061,7,4750
1101171071,1,35000
1101171071,6,4750
1101171071,7,4750
1101171081,1,35000
1101171081,6,4750
1101171081,7,4750
1101171091,1,35000
1101171091,6,4750
1101171091,7,4750
1101171101,5,5
1101171101,5,5
1101171101,5,5
1101171111,1,35000
1101171111,6,4750
1101171111,7,4750
1101171121,1,35000
1101171121,6,4750
1101171121,7,4750
1101181011,1,31000
1101181011,6,69000
1101181011,7,69000
1101181021,1,31000
1101181021,6,69000
1101181021,7,69000
1101181031,1,31000
1101181031,6,69000
1101181031,7,69000
1101181041,1,31000
1101181041,6,69000
1101181041,7,69000
1101181051,1,31000
1101181051,6,69000
1101181051,7,69000
1101181061,1,31000
1101181061,6,69000
1101181061,7,69000
1101181071,1,31000
1101181071,6,69000
1101181071,7,69000
1101181081,1,31000
1101181081,6,69000
1101181081,7,69000
1101181091,1,31000
1101181091,6,69000
1101181091,7,69000
1101181101,1,31000
1101181101,6,69000
1101181101,7,69000
1101191011,1,30000
1101191011,6,68000
1101191011,7,68000
1101191021,1,30000
1101191021,6,68000
1101191021,7,68000
1101191031,1,30000
1101191031,6,68000
1101191031,7,68000
1101191041,1,30000
1101191041,6,68000
1101191041,7,68000
1101191051,1,30000
1101191051,6,68000
1101191051,7,68000
1101191061,5,1
1101191062,5,1
1101191063,1,30000
1101191063,6,68000
1101191063,7,68000
1101191071,1,30000
1101191071,6,68000
1101191071,7,68000
1101191081,1,30000
1101191081,6,68000
1101191081,7,68000
1101191091,1,30000
1101191091,6,68000
1101191091,7,68000
1101191101,1,30000
1101191101,6,68000
1101191101,7,68000
11012,5,1
1101201011,5,1
1101201021,5,1
1101201031,1,35500
1101201031,6,7700
1101201031,7,7700
1101201041,1,35500
1101201041,6,7700
1101201041,7,7700
1101201051,1,35500
1101201051,6,7700
1101201051,7,7700
1101201061,1,35500
1101201061,6,7700
1101201061,7,7700
1101201071,1,35500
1101201071,6,7700
1101201071,7,7700
1101201081,1,35500
1101201081,6,7700
1101201081,7,7700
1101201091,1,35500
1101201091,6,7700
1101201091,7,7700
1101201101,1,35500
1101201101,6,7700
1101201101,7,7700
1101201111,1,35500
1101201111,6,7700
1101201111,7,7700
1101201121,1,35500
1101201121,6,7700
1101201121,7,7700
1101211011,5,1
1101211021,5,1
1101211031,5,1
1101211041,1,36500
1101211041,6,2000
1101211041,7,2000
1101211051,1,36500
1101211051,6,2000
1101211051,7,2000
1101211061,1,36500
1101211061,6,2000
1101211061,7,2000
1101211071,1,36500
1101211071,6,2000
1101211071,7,2000
1101211081,1,36500
1101211081,6,2000
1101211081,7,2000
1101211091,1,36500
1101211091,6,2000
1101211091,7,2000
1101211101,1,36500
1101211101,6,2000
1101211101,7,2000
1101211111,1,36500
1101211111,6,2000
1101211111,7,2000
1101211121,1,36500
1101211121,6,2000
1101211121,7,2000
1101211131,1,36500
1101211131,6,2000
1101211131,7,2000
1101221011,1,55000
1101221011,6,81000
1101221011,7,81000
1101221021,1,55000
1101221021,6,81000
1101221021,7,81000
1101221031,1,55000
1101221031,6,81000
1101221031,7,81000
1101221041,1,55000
1101221041,6,81000
1101221041,7,81000
1101221051,1,55000
1101221051,6,81000
1101221051,7,81000
1101221061,1,55000
1101221061,6,81000
1101221061,7,81000
1101221071,1,55000
1101221071,6,81000
1101221071,7,81000
1101221081,1,55000
1101221081,6,81000
1101221081,7,81000
1101221091,1,55000
1101221091,6,81000
1101221091,7,81000
1101221101,1,55000
1101221101,6,81000
1101221101,7,81000
1101231011,5,1
1101231021,5,1
1101231031,1,56000
1101231031,6,83000
1101231031,7,83000
1101231041,1,56000
1101231041,6,83000
1101231041,7,83000
1101231051,1,56000
1101231051,6,83000
1101231051,7,83000
1101231061,1,56000
1101231061,6,83000
1101231061,7,83000
1101231071,1,56000
1101231071,6,83000
1101231071,7,83000
1101231081,1,56000
1101231081,6,83000
1101231081,7,83000
1101231091,1,56000
1101231091,6,83000
1101231091,7,83000
1101231111,1,56000
1101231111,6,83000
1101231111,7,83000
1101231121,1,56000
1101231121,6,83000
1101231121,7,83000
1101231131,1,56000
1101231131,6,83000
1101231131,7,83000
1101231141,1,56000
1101231141,6,83000
1101231141,7,83000
1101231151,1,56000
1101231151,6,83000
1101231151,7,83000
1101231161,1,56000
1101231161,6,83000
1101231161,7,83000
1101231171,5,1
1101231181,5,1
1101231191,5,3
11013,5,1
1102011011,1,5000
1102011011,6,10000
1102011011,7,10000
1102011021,1,5000
1102011021,6,10000
1102011021,7,10000
1102011031,1,6000
1102011031,6,10000
1102011031,7,10000
1102011041,5,1
1102011041,1,7000
1102011041,6,10000
1102011041,7,10000
1102021011,1,5000
1102021011,6,10000
1102021011,7,10000
1102021021,1,5000
1102021021,6,10000
1102021021,7,10000
1102021031,1,6000
1102021031,7,10000
1102021031,6,10000
1102021041,1,7000
1102021041,5,1
1102021041,6,10000
1102021041,7,10000
1102031011,1,5000
1102031011,6,13000
1102031011,7,13000
1102031021,1,6000
1102031021,6,13000
1102031021,7,13000
1102031031,1,7000
1102031031,5,1
1102031031,6,13000
1102031031,7,13000
1102041011,1,5000
1102041011,6,18000
1102041011,7,18000
1102041021,1,5000
1102041021,6,18000
1102041021,7,18000
1102041031,1,6000
1102041031,6,18000
1102041031,7,18000
1102041041,1,7000
1102041041,5,1
1102041041,7,18000
1102041041,6,18000
1102051011,1,5000
1102051011,6,18000
1102051011,7,18000
1102051021,1,5000
1102051021,6,18000
1102051021,7,18000
1102051031,1,6000
1102051031,6,18000
1102051031,7,18000
1102051041,1,7000
1102051041,5,1
1102051041,6,18000
1102051041,7,18000
1102061011,1,5000
1102061011,6,18000
1102061011,7,18000
1102061021,1,5000
1102061021,6,18000
1102061021,7,18000
1102061031,1,6000
1102061031,6,18000
1102061031,7,18000
1102061041,1,6000
1102061041,6,18000
1102061041,7,18000
1102061051,1,7000
1102061051,5,1
1102061051,6,18000
1102061051,7,18000
1102061052,5,1
1102071011,1,5000
1102071011,6,21000
1102071011,7,21000
1102071021,1,5000
1102071021,6,21000
1102071021,7,21000
1102071031,1,6000
1102071031,6,21000
1102071031,7,21000
1102071041,1,7000
1102071041,5,1
1102071041,6,21000
1102071041,7,21000
1102081011,1,5000
1102081011,6,21000
1102081011,7,21000
1102081021,1,5000
1102081021,6,21000
1102081021,7,21000
1102081031,1,6000
1102081031,6,21000
1102081031,7,21000
1102081041,1,6000
1102081041,6,21000
1102081041,7,21000
1102081051,1,7000
1102081051,5,1
1102081051,6,21000
1102081051,7,21000
1102091011,1,5000
1102091011,6,23000
1102091011,7,23000
1102091021,1,5000
1102091021,6,23000
1102091021,7,23000
1102091031,1,6000
1102091031,6,23000
1102091031,7,23000
1102091041,1,6000
1102091041,6,23000
1102091041,7,23000
1102091051,1,7000
1102091051,5,1
1102091051,6,23000
1102091051,7,23000
1102101011,1,5000
1102101011,6,28000
1102101011,7,28000
1102101021,1,5000
1102101021,6,28000
1102101021,7,28000
1102101031,1,6000
1102101031,6,28000
1102101031,7,28000
1102101041,1,6000
1102101041,6,28000
1102101041,7,28000
1102101051,1,7000
1102101051,5,1
1102101051,6,28000
1102101051,7,28000
1102111011,1,5000
1102111011,6,29000
1102111011,7,29000
1102111021,1,5000
1102111021,6,29000
1102111021,7,29000
1102111031,1,6000
1102111031,6,29000
1102111031,7,29000
1102111041,1,6000
1102111041,6,29000
1102111041,7,29000
1102111051,1,7000
1102111051,5,1
1102111051,6,29000
1102111051,7,29000
1102121011,6,31000
1102121011,7,31000
1102121011,1,5000
1102121021,6,31000
1102121021,7,31000
1102121021,1,5000
1102121031,6,31000
1102121031,7,31000
1102121031,1,6000
1102121041,6,31000
1102121041,7,31000
1102121041,1,7000
1102121041,5,1
1102131011,1,5000
1102131011,6,33000
1102131011,7,33000
1102131021,1,6000
1102131021,6,33000
1102131021,7,33000
1102131031,1,7000
1102131031,6,33000
1102131031,7,33000
1102131031,5,1
1102141011,1,5000
1102141011,6,33000
1102141011,7,33000
1102141021,1,6000
1102141021,6,33000
1102141021,7,33000
1102141031,1,7000
1102141031,6,33000
1102141031,7,33000
1102141031,5,1
1102151011,6,35000
1102151011,7,35000
1102151011,1,5000
1102151021,6,35000
1102151021,7,35000
1102151021,1,5000
1102151031,6,35000
1102151031,7,35000
1102151031,1,6000
1102151041,6,35000
1102151041,7,35000
1102151041,1,6000
1102151051,6,35000
1102151051,7,35000
1102151051,1,7000
1102151051,5,1
1102161011,1,5000
1102161011,6,37000
1102161011,7,37000
1102161021,1,6000
1102161021,6,37000
1102161021,7,37000
1102161031,1,7000
1102161031,6,37000
1102161031,7,37000
1102161031,5,1
1102171011,6,42000
1102171011,7,42000
1102171011,1,10000
1102171021,6,42000
1102171021,7,42000
1102171021,1,11000
1102171031,6,42000
1102171031,7,42000
1102171031,1,12000
1102171041,6,42000
1102171041,7,42000
1102171041,1,13000
1102171051,6,42000
1102171051,7,42000
1102171051,1,14000
1102181011,6,43000
1102181011,7,43000
1102181011,1,10000
1102181021,6,43000
1102181021,7,43000
1102181021,1,11000
1102181031,6,43000
1102181031,7,43000
1102181031,1,12000
1102181041,6,43000
1102181041,7,43000
1102181041,1,13000
1102181042,5,1
1102181051,6,43000
1102181051,7,43000
1102181051,1,14000
1102191011,6,45000
1102191011,7,45000
1102191011,1,10000
1102191021,6,45000
1102191021,7,45000
1102191021,1,11000
1102191031,6,45000
1102191031,7,45000
1102191031,1,12000
1102191041,6,45000
1102191041,7,45000
1102191041,1,13000
1102191051,6,45000
1102191051,7,45000
1102191051,1,14000
1102201011,6,47000
1102201011,7,47000
1102201011,1,10000
1102201021,6,47000
1102201021,7,47000
1102201021,1,11000
1102201031,6,47000
1102201031,7,47000
1102201031,1,12000
1102201041,6,47000
1102201041,7,47000
1102201041,1,13000
1102211011,6,48000
1102211011,7,48000
1102211011,1,10000
1102211021,6,48000
1102211021,7,48000
1102211021,1,11000
1102211031,6,48000
1102211031,7,48000
1102211031,1,12000
1102211041,6,48000
1102211041,7,48000
1102211041,1,13000
1102211051,6,48000
1102211051,7,48000
1102211051,1,14000
1102211061,5,1
1102221011,6,52000
1102221011,7,52000
1102221011,1,15000
1102221021,6,52000
1102221021,7,52000
1102221021,1,15000
1102221031,6,52000
1102221031,7,52000
1102221031,1,15000
1102221041,6,52000
1102221041,7,52000
1102221041,1,15000
1102221051,6,52000
1102221051,7,52000
1102221051,1,15000
1102231011,6,55000
1102231011,7,55000
1102231011,1,17000
1102231021,6,55000
1102231021,7,55000
1102231021,1,17000
1102231031,6,55000
1102231031,7,55000
1102231031,1,17000
1102231041,6,55000
1102231041,7,55000
1102231041,1,17000
1102231051,6,55000
1102231051,7,55000
1102231051,1,17000
1102241011,6,54000
1102241011,7,54000
1102241011,1,16000
1102241021,5,1
1102241022,6,54000
1102241022,7,54000
1102241022,1,16000
1102241031,6,54000
1102241031,7,54000
1102241031,1,16000
1102241041,6,54000
1102241041,7,54000
1102241041,1,16000
1102241051,6,54000
1102241051,7,54000
1102241051,1,16000
1102251011,6,56000
1102251011,7,56000
1102251011,1,18000
1102251021,6,56000
1102251021,7,56000
1102251021,1,18000
1102251031,6,56000
1102251031,7,56000
1102251031,1,18000
1102251041,6,56000
1102251041,7,56000
1102251041,1,18000
1102251051,6,56000
1102251051,7,56000
1102251051,1,18000
1102261011,6,58000
1102261011,7,58000
1102261011,1,20000
1102261021,6,58000
1102261021,7,58000
1102261021,1,20000
1102261031,6,58000
1102261031,7,58000
1102261031,1,20000
1102261041,6,58000
1102261041,7,58000
1102261041,1,20000
1102261051,6,58000
1102261051,7,58000
1102261051,1,20000
1102271011,6,67000
1102271011,7,67000
1102271011,1,29000
1102271021,6,67000
1102271021,7,67000
1102271021,1,29000
1102271031,6,67000
1102271031,7,67000
1102271031,1,29000
1102271041,6,67000
1102271041,7,67000
1102271041,1,29000
1102271051,6,67000
1102271051,7,67000
1102271051,1,29000
1102281011,6,62000
1102281011,7,62000
1102281011,1,26000
1102281021,6,62000
1102281021,7,62000
1102281021,1,26000
1102281031,6,62000
1102281031,7,62000
1102281031,1,26000
1102281041,6,62000
1102281041,7,62000
1102281041,1,26000
1102281051,6,62000
1102281051,7,62000
1102281051,1,26000
1102291011,6,63000
1102291011,7,63000
1102291011,1,27000
1102291021,6,63000
1102291021,7,63000
1102291021,1,27000
1102291031,6,63000
1102291031,7,63000
1102291031,1,27000
1102291041,6,63000
1102291041,7,63000
1102291041,1,27000
1102291051,6,63000
1102291051,7,63000
1102291051,1,27000
1102301011,6,61000
1102301011,7,61000
1102301011,1,25000
1102301021,6,61000
1102301021,7,61000
1102301021,1,25000
1102301031,6,61000
1102301031,7,61000
1102301031,1,25000
1102301041,6,61000
1102301041,7,61000
1102301041,1,25000
1102301051,6,61000
1102301051,7,61000
1102301051,1,25000
1102311011,6,65000
1102311011,7,65000
1102311011,1,28000
1102311021,6,65000
1102311021,7,65000
1102311021,1,28000
1102311031,6,65000
1102311031,7,65000
1102311031,1,28000
1102311041,6,65000
1102311041,7,65000
1102311041,1,28000
1102311051,6,65000
1102311051,7,65000
1102311051,1,28000
1102321011,6,15600
1102321011,1,36000
1102321011,7,15600
1102321021,6,15600
1102321021,1,36000
1102321021,7,15600
1102321031,6,15600
1102321031,1,36000
1102321031,7,15600
1102321041,6,15600
1102321041,1,36000
1102321041,7,15600
1102321051,5,1
1102321052,6,15600
1102321052,1,36000
1102321052,7,15600
1102331011,6,2000
1102331011,1,36500
1102331011,7,2000
1102331021,6,2000
1102331021,1,36500
1102331021,7,2000
1102331031,5,1
1102331032,6,2000
1102331032,1,36500
1102331032,7,2000
1102331041,6,2000
1102331041,1,36500
1102331041,7,2000
1102331051,6,2000
1102331051,1,36500
1102331051,7,2000
1102341011,6,15000
1102341011,1,34500
1102341011,7,15000
1102341021,5,1
1102341022,6,15000
1102341022,1,34500
1102341022,7,15000
1102341031,6,15000
1102341031,1,34500
1102341031,7,15000
1102341041,6,15000
1102341041,1,34500
1102341041,7,15000
1102341051,6,15000
1102341051,1,34500
1102341051,7,15000
1102351011,6,4750
1102351011,1,35000
1102351011,7,4750
1102351021,6,4750
1102351021,1,35000
1102351021,7,4750
1102351031,6,4750
1102351031,1,35000
1102351031,7,4750
1102351041,5,1
1102351042,6,4750
1102351042,1,35000
1102351042,7,4750
1102351051,6,4750
1102351051,1,35000
1102351051,7,4750
1102361011,6,14600
1102361011,1,33500
1102361011,7,14600
1102361021,6,14600
1102361021,1,33500
1102361021,7,14600
1102361031,5,1
1102361032,6,14600
1102361032,1,33500
1102361032,7,14600
1102361041,6,14600
1102361041,1,33500
1102361041,7,14600
1102361051,6,14600
1102361051,1,33500
1102361051,7,14600
1103011041,5,1
1103021041,4,1
1103031051,5,1
1103041051,4,1
1103041051,4,1
1103041051,4,1
1103081031,4,1
1103081031,4,1
1103081031,4,1
1103111051,5,1
1103121031,4,1
1103121031,4,1
1103121031,4,1
1103131011,5,2
1103141011,5,1
1103151011,5,1
1103161041,5,1
1103171041,4,1
1103171041,4,1
1103181071,5,1
1103231051,4,1
1103251051,4,1
1103271051,4,1
1104011011,5,1
1104011011,5,1
1104021011,5,1
1104021011,5,1
1104021012,5,1
1104021012,5,1
1104021013,5,1
1104021013,5,1
1104021014,5,1
1104021014,5,1
1104021015,5,1
1104021015,5,1
1104021016,5,1
1104021016,5,1
1104021017,5,1
1104021017,5,1
1104021018,5,1
1104021018,5,1
1104021019,5,1
1104021019,5,1
1104021020,5,1
1104021020,5,1
1104021021,5,1
1104021021,5,1
1104021022,5,1
1104021022,5,1
1104021023,5,1
1104021023,5,1
1104021024,5,1
1104021024,5,1
1104021025,5,1
1104021025,5,1
1104021026,5,1
1104021026,5,1
1104021027,5,1
1104021027,5,1
1104021028,5,1
1104021028,5,1
1104021029,5,1
1104021029,5,1
1104021030,5,1
1104021030,5,1
1104021031,5,1
1104021031,5,1
1104021032,5,1
1104021032,5,1
1104021033,5,1
1104021033,5,1
1104021034,5,1
1104021034,5,1
1104021035,5,1
1104021035,5,1
1104021036,5,1
1104021036,5,1
1104021037,5,1
1104021037,5,1
1104021038,1,50000
1104021039,5,1
1104021039,4,1
1104021039,5,1
1104021039,5,1
1104021039,5,1
1104021039,5,100
1104021040,5,1
1104021040,4,1
1104021040,5,1
1104021040,5,1
1104021040,5,1
1104021040,5,50
1104021041,4,1
1104021041,5,1
1104021041,5,1
1104021041,5,1
1104021041,5,30
1104021042,5,1
1104021042,5,1
1104021042,5,1
1104021042,5,30
1104021043,5,1
1104021043,5,1
1104021043,5,1
1104021043,5,10
1104021044,5,1
1104021044,5,1
1104021044,5,1
1104021044,5,10
1104021045,5,1
1104021045,5,3
1104022001,4,1
1104022002,4,1
1104022003,5,1
1104022004,5,1
1104022005,5,1
1104022006,5,1
1104022007,5,1
1104022008,5,1
1104022009,5,1
1104022010,5,1
1104022011,5,1
1104022012,5,1
1104022013,4,1
1104022014,5,1
1104022020,5,1
1104022021,5,1
1104022022,5,1
1104022023,5,1
1104022024,5,1
1104022025,5,1
1104022026,5,1
1104022027,5,1
1104022028,5,1
1104022029,5,1
1104022030,1,10000
1104022031,1,100000
1104022032,5,1
1104022033,5,1
1104022034,5,1
1104022035,5,1
1104022036,5,1
1104022037,5,1
1104022038,4,1
1104022039,4,1
1104022040,5,1
1104022041,5,1
1104022042,5,1
1104022043,5,1
1105011071,4,1
1105011071,4,1
1105011071,4,1
1105011072,4,1
1105011072,4,1
1105011072,4,1
1105011073,5,40
1105011074,5,40
1105011075,5,40
1105011076,5,40
1105011077,5,60
1105011078,5,60
1105011079,5,150
1105011080,5,150
1105011081,5,200
1105011082,5,200
1105011083,4,1
1105011084,4,1
1105011085,4,1
1105011086,5,5
1105011087,5,1
1105011088,5,20
1105011089,5,2
1105011090,1,10000
1105011091,5,1
1105011092,5,2
1105011093,5,2
1105011094,5,3
1105011095,5,1
1105011096,5,100
1105011097,4,1
1105011098,5,1
1105011099,5,1
1105011100,5,1
1105011101,5,1
1105011102,5,1
1105011103,5,1
1105011104,4,1
1105011105,5,1
1105011106,5,1
1105011107,5,1
1105011108,5,1
1105011109,5,2
1105011110,5,2
1105011111,5,3
1105011112,5,1
1105011113,5,1
1105011114,5,1
1105011115,5,1
1105011116,5,1
1105011117,5,1
1105011118,4,1
1105011119,5,1
1105011120,5,1
1105011121,5,1
1105011122,5,1
1105011123,5,1
1105011124,4,1
1105011125,5,100
1105011126,5,1
1105011127,5,1
1105011128,5,1
1105011129,5,1
1105011130,5,1
1106011000,63,375
1106011001,63,800
1106011002,63,550
1106011003,63,1200
1106011004,63,735
1106011005,63,1550
1106011006,63,920
1106011007,63,2000
1106011008,63,1100
1106011009,63,2350
1106011010,63,5000
1106011011,63,3500
1106011012,63,2500
1106011013,63,1000
1106011014,63,500
1106011015,63,250
1106011016,63,25
1106011017,63,40
1106011018,63,35
1106011019,63,55
1106011020,63,40
1106011021,63,65
1106011022,63,50
1106011023,63,70
1106011024,63,55
1106011025,63,80
1106011026,63,65
1106011027,63,85
1106011028,63,1500
1106011029,63,1750
1106011030,63,2000
1106011031,63,2250
1106011032,63,2500
1106011033,63,80
1106011034,63,100
1106011034,5,1
1106011035,63,120
1106011036,63,135
1106011036,5,1
1106011037,63,150
1106011038,63,170
1106011038,5,1
1106011039,63,1150
1106011039,5,200
1106011039,5,1
1106011040,63,1650
1106011040,5,1
1106011040,5,1
1106011041,63,2250
1106011041,5,200
1106011041,5,1
1106011042,63,2800
1106011042,5,200
1106011042,5,1
1106011043,63,3500
1106011043,5,1
1106011043,5,1
1106011044,63,750
1106011044,42,1500
1106011045,63,875
1106011045,42,1750
1106011046,63,1000
1106011046,42,2000
1106011047,63,1125
1106011047,42,2250
1106011048,63,1250
1106011048,42,2500
1106011049,42,25
1106011050,42,35
1106011051,42,45
1106011101,5,1
1106011102,5,1
1106011103,5,1
1106011104,5,1
1106011105,5,3
1106011106,5,2
1106011107,5,10
1106011107,5,5
1106011108,5,1
1106011108,5,1
1106011108,5,1
1106011109,5,1
1106011109,5,1
1106011109,5,15
1106011110,4,1
1106011111,5,1
1106011111,5,3
1106011111,5,20
1106011111,5,3
1106011112,4,1
1106011113,5,5
1106011113,5,1
1106011113,5,4
1106011113,5,4
1106011114,4,1
1106011119,5,1
1106011120,4,1
1106011120,5,1
1106011120,5,1
1106011120,5,1
1106011120,5,100
1106011120,5,1
1106011120,5,1
1106011121,4,1
1106011121,5,1
1106011121,5,1
1106011121,5,1
1106011121,5,50
1106011121,5,1
1106011121,5,1
1106011122,4,1
1106011122,5,1
1106011122,5,1
1106011122,5,1
1106011122,5,30
1106011122,5,1
1106011123,5,1
1106011123,5,1
1106011123,5,1
1106011123,5,30
1106011123,5,1
1106011124,5,1
1106011124,5,1
1106011124,5,1
1106011124,5,10
1106011124,5,1
1106011125,5,1
1106011125,5,1
1106011125,5,1
1106011125,5,10
1106011125,5,1
1106011126,5,1
1106011126,5,3
1106011126,5,1
1106011127,5,16
1106011127,5,16
1106011128,5,20
1106011128,5,20
1106011129,5,24
1106011129,5,24
1106011130,5,36
1106011130,5,36
1106011131,5,40
1106011131,5,40
1106011132,5,8
1106011132,5,4
1106011133,5,10
1106011133,5,5
1106011134,5,12
1106011134,5,6
1106011135,5,18
1106011135,5,9
1106011136,5,20
1106011136,5,10
1106011137,5,4
1106011137,5,4
1106011138,5,8
1106011138,5,8
1106011139,5,12
1106011139,5,12
1106011140,5,16
1106011140,5,16
1106011141,5,24
1106011141,5,24
1106011142,5,2
1106011142,5,1
1106011143,5,4
1106011143,5,2
1106011144,5,6
1106011144,5,3
1106011145,5,8
1106011145,5,4
1106011146,5,12
1106011146,5,6
1106011147,5,1
1106011148,5,2
1106011149,5,3
1106011150,5,4
1106011151,5,5
1106011152,5,1
1106011153,5,1
1106011153,5,1
1106011154,5,2
1106011154,5,2
1106011154,5,1
1106011155,5,5
1106011155,5,5
1106011155,5,3
1106011155,5,2
1106011156,5,1
1106011156,5,1
1106011157,5,2
1106011157,5,2
1106011157,5,2
1106011157,5,1
1106011158,5,5
1106011158,5,5
1106011158,5,2
1106011158,5,1
1106011159,5,1
1106011159,5,12
1106011159,5,24
1106011159,5,48
1106011159,5,48
1106011160,5,4
1106011160,5,50
1106011160,5,100
1106011160,5,200
1106011160,5,200
1106011161,5,2
1106011161,5,5
1106011161,5,250
1106011161,5,500
1106011161,5,1000
1106011161,5,1000
1106011164,5,1
1106011165,5,600
1106011166,5,780
1106011167,5,1020
1106011168,5,400
1106011169,5,520
1106011170,5,680
1106011171,5,400
1106011172,5,520
1106011173,5,680
1106011174,5,500
1106011175,5,650
1106011176,5,850
1106011177,5,400
1106011178,5,520
1106011179,5,680
1106011180,5,500
1106011181,5,650
1106011182,5,850
1106011183,5,500
1106011184,5,650
1106011185,5,850
1106011186,5,160
1106011187,5,240
1106011188,5,320
1106011189,5,400
1106011190,5,480
1106011191,5,400
1106011192,5,520
1106011193,5,680
1106011194,5,400
1106011195,5,520
1106011196,5,680
1106011197,5,500
1106011198,5,650
1106011199,5,850
1106011200,5,400
1106011201,5,520
1106011202,5,680
1106011203,5,400
1106011204,5,520
1106011205,5,680
1106011206,5,500
1106011207,5,650
1106011208,5,850
1106011209,5,500
1106011210,5,650
1106011211,5,850
1106011212,5,400
1106011213,5,520
1106011214,5,680
1106011215,5,400
1106011216,5,520
1106011217,5,680
1106011218,5,600
1106011219,5,780
1106011220,5,1020
1106011221,5,600
1106011222,5,780
1106011223,5,1020
1106011224,5,600
1106011225,5,780
1106011226,5,1020
1106011227,5,600
1106011228,5,780
1106011229,5,1020
1106011230,5,600
1106011231,5,1200
1106011232,5,1800
1106011233,5,2400
1106011234,5,3000
1106011235,5,3600
1106011236,5,2000
1106011237,5,4000
1106011238,5,7000
1106011239,5,10000
1106011240,5,17000
1106011241,5,28000
1106011242,5,42000
1106011243,5,60000
1106011244,5,80000
1106011245,5,42000
1106011246,5,1
1106011247,5,1
1106011248,5,1
1106011249,5,1
1106011250,4,1
1106011251,4,1
1106011252,4,1
1106011253,4,1
